Track Name,,Line name,1150122CHLZLDN,Report Name,Wear_right,Operator,
Starting Km,110.600,Ending Km,,Track Direction, decrease
Wavelength, , Measurement Date, 2026.01.23, Measurement Time, 00:51:49

check,mile(Km),W1/R,W2/R,W3/R,W4/R,ID
67,110.583250,0.6,0.2,0.5,0.8,
68,110.583000,0.6,0.1,0.4,0.7,
69,110.582750,0.7,0.2,0.5,0.8,
70,110.582500,0.7,0.3,0.6,0.9,
71,110.582250,0.6,0.2,0.5,0.8,
72,110.582000,0.6,0.2,0.5,0.8,
73,110.581750,0.6,0.0,0.4,0.6,
74,110.581500,0.7,0.3,0.6,0.8,
75,110.581250,0.6,0.3,0.6,0.8,
76,110.581000,0.5,0.0,0.4,0.6,
77,110.580750,0.6,0.2,0.5,0.8,
78,110.580500,0.5,0.0,0.3,0.6,
79,110.580250,0.6,0.3,0.5,0.8,
80,110.580000,0.8,0.4,0.7,1.0,
81,110.579750,0.8,0.3,0.6,0.8,
82,110.579500,0.7,0.2,0.5,0.8,
83,110.579250,0.8,0.3,0.7,0.8,
84,110.579000,0.9,0.4,0.7,0.9,
85,110.578750,0.7,0.1,0.3,0.7,
86,110.578500,0.8,0.3,0.6,0.8,
87,110.578250,0.9,0.6,0.7,0.9,
88,110.578000,1.0,0.6,0.6,0.8,
89,110.577750,1.0,0.0,0.2,0.3,
90,110.577500,1.2,0.3,0.7,0.7,
91,110.577250,1.4,0.8,1.1,1.1,
92,110.577000,1.4,0.5,1.0,1.0,
93,110.576750,1.2,0.3,0.7,0.8,
94,110.576500,1.2,0.4,0.8,0.9,
95,110.576250,1.2,0.1,0.6,0.6,
96,110.576000,1.2,0.2,0.7,0.7,
97,110.575750,1.2,0.2,0.6,0.7,
98,110.575500,1.1,0.1,0.5,0.6,
99,110.575250,1.1,0.1,0.5,0.6,
100,110.575000,1.2,0.2,0.7,0.7,
101,110.574750,1.1,0.1,0.7,0.6,
102,110.574500,1.2,0.1,0.7,0.6,
103,110.574250,1.1,0.0,0.6,0.5,
104,110.574000,1.1,0.0,0.5,0.4,
105,110.573750,1.0,0.0,0.4,0.4,
106,110.573500,1.2,0.0,0.5,0.5,
107,110.573250,1.2,0.0,0.5,0.5,
108,110.573000,1.2,0.0,0.4,0.4,
109,110.572750,1.5,0.1,0.7,0.6,
110,110.572500,1.5,0.3,0.8,0.8,
111,110.572250,1.6,0.3,0.9,0.8,
112,110.572000,1.5,0.2,0.8,0.7,
113,110.571750,1.4,0.2,1.0,0.7,
114,110.571500,1.7,0.6,1.4,1.0,
115,110.571250,1.6,0.5,1.3,0.9,
116,110.571000,1.6,0.5,1.4,0.9,
117,110.570750,1.8,0.5,1.6,0.9,
118,110.570500,1.9,0.5,1.7,0.9,
119,110.570250,1.8,0.3,1.6,0.7,
120,110.570000,2.2,0.7,2.0,1.1,
121,110.569750,2.0,0.5,1.7,1.0,
122,110.569500,1.9,0.4,1.5,0.8,
123,110.569250,1.9,0.7,1.7,1.1,
124,110.569000,1.5,0.0,1.0,0.5,
125,110.568750,1.6,0.3,1.3,0.8,
126,110.568500,1.8,0.5,1.5,0.9,
127,110.568250,1.7,0.3,1.2,0.8,
128,110.568000,1.8,0.3,1.2,0.6,
129,110.567750,1.6,0.5,1.1,0.8,
130,110.567500,1.5,0.7,1.2,1.0,
131,110.567250,1.5,0.8,1.2,1.1,
132,110.567000,1.4,0.5,1.2,1.0,
133,110.566750,1.5,0.7,1.4,1.0,
134,110.566500,1.6,0.9,1.5,1.2,
135,110.566250,1.4,0.8,1.4,1.2,
136,110.566000,1.5,0.7,1.4,1.0,
137,110.565750,1.6,0.8,1.6,1.2,
138,110.565500,1.4,0.5,1.3,0.9,
139,110.565250,1.4,0.4,1.2,0.9,
140,110.565000,1.4,0.4,1.2,0.9,
141,110.564750,1.5,0.4,1.3,0.8,
142,110.564500,1.3,0.3,1.2,0.7,
143,110.564250,1.5,0.6,1.4,1.0,
144,110.564000,1.3,0.4,1.3,0.8,
145,110.563750,1.3,0.2,1.2,0.7,
146,110.563500,1.4,0.4,1.3,0.8,
147,110.563250,1.3,0.6,1.3,1.1,
148,110.563000,1.2,0.3,1.0,0.7,
149,110.562750,1.1,0.2,0.8,0.7,
150,110.562500,1.2,0.3,0.9,0.8,
151,110.562250,1.2,0.3,1.0,0.8,
152,110.562000,1.1,0.0,0.8,0.5,
153,110.561750,1.1,0.0,0.8,0.6,
154,110.561500,1.1,0.0,0.8,0.5,
155,110.561250,1.2,0.3,1.0,0.7,
156,110.561000,1.1,0.2,0.9,0.7,
157,110.560750,1.1,0.1,0.9,0.6,
158,110.560500,1.1,0.2,0.8,0.7,
159,110.560250,1.1,0.2,0.8,0.7,
160,110.560000,1.2,0.2,0.9,0.7,
161,110.559750,1.2,0.2,0.9,0.7,
162,110.559500,1.3,0.4,1.1,0.8,
163,110.559250,1.3,0.3,1.0,0.7,
164,110.559000,1.3,0.4,1.1,0.8,
165,110.558750,1.3,0.3,1.0,0.7,
166,110.558500,1.2,0.2,0.9,0.7,
167,110.558250,1.2,0.3,1.0,0.8,
168,110.558000,1.4,0.5,1.2,0.9,
169,110.557750,1.4,0.5,1.2,0.9,
170,110.557500,1.2,0.3,1.0,0.8,
171,110.557250,1.2,0.4,1.1,0.9,
172,110.557000,1.2,0.4,1.1,0.8,
173,110.556750,1.2,0.3,1.1,0.8,
174,110.556500,1.2,0.4,1.1,0.8,
175,110.556250,1.1,0.4,1.0,0.8,
176,110.556000,1.1,0.1,0.9,0.6,
177,110.555750,1.2,0.3,1.1,0.8,
178,110.555500,1.1,0.1,0.8,0.6,
179,110.555250,1.2,0.4,1.1,0.8,
180,110.555000,1.3,0.5,1.2,0.9,
181,110.554750,1.2,0.4,1.1,0.8,
182,110.554500,1.1,0.3,0.9,0.8,
183,110.554250,1.3,0.6,1.3,1.0,
184,110.554000,1.2,0.6,1.2,0.9,
185,110.553750,1.3,0.6,1.2,1.0,
186,110.553500,1.2,0.6,1.2,1.0,
187,110.553250,1.3,0.5,1.2,0.9,
188,110.553000,1.4,0.5,1.2,0.9,
189,110.552750,1.3,0.4,1.1,0.8,
190,110.552500,1.4,0.5,1.3,0.9,
191,110.552250,1.5,0.7,1.5,1.1,
192,110.552000,1.4,0.7,1.4,1.0,
193,110.551750,1.3,0.6,1.3,1.0,
194,110.551500,1.3,0.6,1.3,1.0,
195,110.551250,1.3,0.6,1.3,1.0,
196,110.551000,1.3,0.8,1.4,1.1,
197,110.550750,1.3,0.7,1.3,1.1,
198,110.550500,1.3,0.6,1.3,1.0,
199,110.550250,1.2,0.6,1.2,0.9,
200,110.550000,1.4,0.7,1.3,0.8,
201,110.549750,1.0,0.5,0.9,0.6,
202,110.549500,1.1,0.8,1.3,1.0,
203,110.549250,0.8,0.2,0.8,0.6,
204,110.549000,0.7,0.0,0.7,0.5,
205,110.548750,0.8,0.1,0.8,0.6,
206,110.548500,0.8,0.2,0.8,0.6,
207,110.548250,0.8,0.4,0.9,0.8,
208,110.548000,0.7,0.3,0.8,0.7,
209,110.547750,0.7,0.2,0.7,0.6,
210,110.547500,0.7,0.1,0.7,0.6,
211,110.547250,0.8,0.2,0.7,0.7,
212,110.547000,0.7,0.1,0.7,0.6,
213,110.546750,0.7,0.1,0.7,0.6,
214,110.546500,0.8,0.3,0.9,0.7,
215,110.546250,0.6,0.2,0.8,0.6,
216,110.546000,0.7,0.3,0.8,0.7,
217,110.545750,0.6,0.2,0.8,0.6,
218,110.545500,0.6,0.2,0.8,0.6,
219,110.545250,0.5,0.1,0.7,0.6,
220,110.545000,0.4,0.0,0.5,0.4,
221,110.544750,0.6,0.2,0.7,0.6,
222,110.544500,0.6,0.2,0.6,0.5,
223,110.544250,0.6,0.0,0.6,0.5,
224,110.544000,0.7,0.1,0.7,0.6,
225,110.543750,0.7,0.0,0.6,0.5,
226,110.543500,0.6,0.0,0.5,0.5,
227,110.543250,0.6,0.0,0.5,0.5,
228,110.543000,0.7,0.1,0.5,0.6,
229,110.542750,0.7,0.2,0.6,0.6,
230,110.542500,0.7,0.2,0.7,0.7,
231,110.542250,0.7,0.1,0.6,0.6,
232,110.542000,0.8,0.3,0.8,0.7,
233,110.541750,0.9,0.3,0.9,0.7,
234,110.541500,0.9,0.0,0.6,0.5,
235,110.541250,0.8,0.1,0.6,0.5,
236,110.541000,0.9,0.3,0.8,0.7,
237,110.540750,1.0,0.4,1.0,0.8,
238,110.540500,0.9,0.4,1.0,0.7,
239,110.540250,0.9,0.2,0.9,0.7,
240,110.540000,0.9,0.2,0.9,0.7,
241,110.539750,0.9,0.5,1.1,0.9,
242,110.539500,0.9,0.5,1.0,0.9,
243,110.539250,0.7,0.1,0.7,0.6,
244,110.539000,0.7,0.2,0.6,0.6,
245,110.538750,0.6,0.0,0.4,0.5,
246,110.538500,0.6,0.0,0.5,0.5,
247,110.538250,0.5,0.0,0.3,0.3,
248,110.538000,0.7,0.1,0.6,0.6,
249,110.537750,0.7,0.0,0.5,0.5,
250,110.537500,0.7,0.0,0.5,0.5,
251,110.537250,0.7,0.1,0.6,0.5,
252,110.537000,0.7,0.1,0.6,0.6,
253,110.536750,0.6,0.1,0.6,0.6,
254,110.536500,0.6,0.0,0.5,0.5,
255,110.536250,0.7,0.1,0.6,0.5,
256,110.536000,0.6,0.0,0.5,0.5,
257,110.535750,0.7,0.0,0.6,0.5,
258,110.535500,0.7,0.0,0.6,0.5,
259,110.535250,0.8,0.3,0.9,0.8,
260,110.535000,0.7,0.1,0.6,0.6,
261,110.534750,0.7,0.2,0.6,0.6,
262,110.534500,0.6,0.0,0.5,0.5,
263,110.534250,0.6,0.2,0.6,0.6,
264,110.534000,0.7,0.1,0.5,0.6,
265,110.533750,0.7,0.1,0.6,0.6,
266,110.533500,0.6,0.1,0.6,0.5,
267,110.533250,0.7,0.1,0.6,0.5,
268,110.533000,0.7,0.1,0.7,0.6,
269,110.532750,0.8,0.3,0.8,0.7,
270,110.532500,0.8,0.2,0.8,0.7,
271,110.532250,0.8,0.3,0.7,0.5,
272,110.532000,0.8,0.8,0.9,0.7,
273,110.531750,0.4,0.6,0.8,0.7,
274,110.531500,0.3,0.7,0.8,0.8,
275,110.531250,0.5,0.1,0.5,0.4,
276,110.531000,0.6,0.2,0.6,0.6,
277,110.530750,0.6,0.3,0.7,0.7,
278,110.530500,0.8,0.5,1.0,0.9,
279,110.530250,0.8,0.4,0.9,0.9,
280,110.530000,0.8,0.6,1.1,1.0,
281,110.529750,0.8,0.5,1.0,0.9,
282,110.529500,0.8,0.5,1.0,0.9,
283,110.529250,0.8,0.5,0.9,0.9,
284,110.529000,0.9,0.5,1.0,0.9,
285,110.528750,0.8,0.5,0.9,0.9,
286,110.528500,0.9,0.6,1.2,1.0,
287,110.528250,0.8,0.3,0.8,0.7,
288,110.528000,0.8,0.4,0.9,0.9,
289,110.527750,0.9,0.4,1.0,0.8,
290,110.527500,0.7,0.3,0.9,0.8,
291,110.527250,0.8,0.3,0.8,0.7,
292,110.527000,0.8,0.3,0.8,0.7,
293,110.526750,0.9,0.3,0.8,0.7,
294,110.526500,0.8,0.1,0.7,0.6,
295,110.526250,0.8,0.4,0.9,0.8,
296,110.526000,0.8,0.4,0.9,0.8,
297,110.525750,0.8,0.4,0.9,0.8,
298,110.525500,0.8,0.3,0.9,0.8,
299,110.525250,0.7,0.1,0.7,0.6,
300,110.525000,0.7,0.1,0.7,0.6,
301,110.524750,0.7,0.1,0.6,0.6,
302,110.524500,0.8,0.2,0.7,0.6,
303,110.524250,0.8,0.2,0.7,0.6,
304,110.524000,0.7,0.0,0.6,0.5,
305,110.523750,0.7,0.2,0.7,0.7,
306,110.523500,0.7,0.2,0.7,0.6,
307,110.523250,0.7,0.1,0.6,0.6,
308,110.523000,0.8,0.2,0.7,0.7,
309,110.522750,0.8,0.1,0.6,0.6,
310,110.522500,0.7,0.0,0.4,0.5,
311,110.522250,0.8,0.2,0.7,0.7,
312,110.522000,0.9,0.4,0.8,0.8,
313,110.521750,0.8,0.5,0.8,0.9,
314,110.521500,0.9,0.3,0.7,0.7,
315,110.521250,0.8,0.3,0.7,0.7,
316,110.521000,0.9,0.3,0.8,0.7,
317,110.520750,0.9,0.3,0.8,0.8,
318,110.520500,1.0,0.4,1.0,0.8,
319,110.520250,0.9,0.4,0.9,0.8,
320,110.520000,0.8,0.2,0.7,0.7,
321,110.519750,0.9,0.3,0.9,0.8,
322,110.519500,0.9,0.4,0.9,0.8,
323,110.519250,0.8,0.3,0.8,0.7,
324,110.519000,0.8,0.4,0.8,0.8,
325,110.518750,0.8,0.2,0.8,0.7,
326,110.518500,0.8,0.2,0.7,0.6,
327,110.518250,0.8,0.2,0.7,0.7,
328,110.518000,0.8,0.1,0.6,0.6,
329,110.517750,0.6,0.0,0.4,0.5,
330,110.517500,0.7,0.1,0.6,0.6,
331,110.517250,0.7,0.2,0.6,0.7,
332,110.517000,0.7,0.0,0.5,0.5,
333,110.516750,0.8,0.1,0.7,0.6,
334,110.516500,0.7,0.0,0.6,0.5,
335,110.516250,0.8,0.2,0.8,0.7,
336,110.516000,0.8,0.2,0.8,0.7,
337,110.515750,0.8,0.2,0.7,0.6,
338,110.515500,0.8,0.1,0.6,0.6,
339,110.515250,0.7,0.1,0.7,0.6,
340,110.515000,0.7,0.0,0.5,0.5,
341,110.514750,0.8,0.3,0.7,0.7,
342,110.514500,0.7,0.2,0.7,0.6,
343,110.514250,0.7,0.4,0.5,0.4,
344,110.514000,0.9,0.7,0.8,0.7,
345,110.513750,1.3,0.6,1.0,0.9,
346,110.513500,1.4,1.0,1.3,1.1,
347,110.513250,1.3,0.9,1.3,1.0,
348,110.513000,1.3,0.9,1.4,1.2,
349,110.512750,1.3,0.7,1.3,1.1,
350,110.512500,1.2,0.8,1.3,1.1,
351,110.512250,1.3,0.8,1.3,1.1,
352,110.512000,1.2,0.9,1.3,1.2,
353,110.511750,1.2,0.8,1.3,1.1,
354,110.511500,1.2,0.8,1.2,1.1,
355,110.511250,1.3,1.1,1.5,1.3,
356,110.511000,1.2,0.8,1.3,1.2,
357,110.510750,1.1,0.8,1.2,1.1,
358,110.510500,1.2,0.8,1.2,1.1,
359,110.510250,1.2,0.7,1.2,1.0,
360,110.510000,1.2,0.8,1.3,1.1,
361,110.509750,1.2,0.8,1.3,1.1,
362,110.509500,1.2,0.7,1.3,1.0,
363,110.509250,1.2,0.7,1.2,1.0,
364,110.509000,1.1,0.7,1.2,1.0,
365,110.508750,1.2,0.7,1.2,1.0,
366,110.508500,1.1,0.6,1.1,1.0,
367,110.508250,1.2,0.8,1.2,1.1,
368,110.508000,1.2,0.7,1.1,1.0,
369,110.507750,1.2,0.7,1.2,1.0,
370,110.507500,1.3,0.9,1.3,1.1,
371,110.507250,1.2,0.7,1.2,1.0,
372,110.507000,1.2,0.7,1.2,1.1,
373,110.506750,1.3,0.9,1.4,1.2,
374,110.506500,1.1,0.7,1.2,1.1,
375,110.506250,1.1,0.6,1.1,1.0,
376,110.506000,1.1,0.8,1.2,1.1,
377,110.505750,1.3,0.8,1.4,1.1,
378,110.505500,1.3,1.0,1.5,1.2,
379,110.505250,1.3,1.0,1.5,1.3,
380,110.505000,1.3,0.9,1.4,1.2,
381,110.504750,1.2,0.8,1.3,1.1,
382,110.504500,1.2,0.7,1.3,1.1,
383,110.504250,1.2,0.8,1.3,1.2,
384,110.504000,1.2,0.8,1.3,1.1,
385,110.503750,1.1,0.7,1.2,1.0,
386,110.503500,1.2,0.8,1.3,1.1,
387,110.503250,1.1,0.6,1.1,1.0,
388,110.503000,0.9,0.3,0.7,0.7,
389,110.502750,1.2,0.7,1.1,1.0,
390,110.502500,1.1,0.5,1.0,0.9,
391,110.502250,1.1,0.5,1.0,0.9,
392,110.502000,1.1,0.5,1.0,0.9,
393,110.501750,1.1,0.4,0.9,0.8,
394,110.501500,1.1,0.4,0.9,0.8,
395,110.501250,1.1,0.4,0.9,0.8,
396,110.501000,1.1,0.5,1.0,0.9,
397,110.500750,1.1,0.6,1.1,0.9,
398,110.500500,1.2,0.6,1.2,1.0,
399,110.500250,1.2,0.7,1.3,1.0,
400,110.500000,1.2,0.7,1.3,1.0,
401,110.499750,1.2,0.7,1.4,1.1,
402,110.499500,1.3,0.8,1.4,1.1,
403,110.499250,1.3,0.8,1.4,1.2,
404,110.499000,1.2,0.5,1.1,1.0,
405,110.498750,1.3,0.6,1.2,1.0,
406,110.498500,1.2,0.6,1.2,1.0,
407,110.498250,1.3,0.8,1.3,1.1,
408,110.498000,1.4,0.8,1.3,1.1,
409,110.497750,1.4,0.9,1.5,1.2,
410,110.497500,1.4,0.8,1.4,1.2,
411,110.497250,1.4,0.7,1.4,1.1,
412,110.497000,1.4,0.8,1.4,1.2,
413,110.496750,1.2,0.7,1.2,1.1,
414,110.496500,1.1,0.2,0.8,0.6,
415,110.496250,1.3,0.4,0.9,0.8,
416,110.496000,1.4,0.2,0.9,0.6,
417,110.495750,1.4,0.5,1.1,0.9,
418,110.495500,1.5,0.8,1.3,1.2,
419,110.495250,1.4,0.7,1.2,1.0,
420,110.495000,1.3,0.8,1.3,1.1,
421,110.494750,1.4,1.1,1.5,1.4,
422,110.494500,1.3,0.7,1.3,1.0,
423,110.494250,1.3,0.7,1.3,1.0,
424,110.494000,1.3,0.8,1.4,1.1,
425,110.493750,1.1,0.5,1.1,0.9,
426,110.493500,1.1,0.5,1.1,0.9,
427,110.493250,0.9,0.2,0.8,0.7,
428,110.493000,1.0,0.4,0.9,0.8,
429,110.492750,1.1,0.5,1.0,0.9,
430,110.492500,0.9,0.5,0.9,0.9,
431,110.492250,1.0,0.6,1.0,1.0,
432,110.492000,1.0,0.6,1.0,1.0,
433,110.491750,1.0,0.6,1.0,1.0,
434,110.491500,1.2,0.7,1.2,1.0,
435,110.491250,1.2,0.6,1.1,1.0,
436,110.491000,1.1,0.5,1.0,0.9,
437,110.490750,1.0,0.5,1.0,0.9,
438,110.490500,1.0,0.5,0.9,0.9,
439,110.490250,1.0,0.4,0.9,0.8,
440,110.490000,1.1,0.5,1.0,1.0,
441,110.489750,1.0,0.3,0.8,0.7,
442,110.489500,0.9,0.3,0.8,0.8,
443,110.489250,0.8,0.3,0.7,0.8,
444,110.489000,1.0,0.4,0.9,0.8,
445,110.488750,1.0,0.4,1.0,0.8,
446,110.488500,1.0,0.4,1.0,0.8,
447,110.488250,1.0,0.4,1.0,0.8,
448,110.488000,1.0,0.4,1.0,0.8,
449,110.487750,1.0,0.5,1.1,0.9,
450,110.487500,1.0,0.5,1.0,0.9,
451,110.487250,1.1,0.6,1.1,1.0,
452,110.487000,1.1,0.7,1.1,1.0,
453,110.486750,1.0,0.5,1.0,0.9,
454,110.486500,1.1,0.6,1.1,1.0,
455,110.486250,1.1,0.6,1.0,1.0,
456,110.486000,1.2,0.8,1.3,1.2,
457,110.485750,1.1,0.6,1.1,1.0,
458,110.485500,1.1,0.6,1.1,1.0,
459,110.485250,1.1,0.5,1.1,0.9,
460,110.485000,1.2,0.8,1.2,1.1,
461,110.484750,1.1,0.5,1.1,1.0,
462,110.484500,1.1,0.6,1.2,1.0,
463,110.484250,1.1,0.6,1.2,1.0,
464,110.484000,1.0,0.5,1.1,0.9,
465,110.483750,0.9,0.5,1.0,0.9,
466,110.483500,0.8,0.2,0.6,0.7,
467,110.483250,1.0,0.6,1.0,1.0,
468,110.483000,0.9,0.4,0.8,0.9,
469,110.482750,0.9,0.3,0.7,0.8,
470,110.482500,1.0,0.4,0.9,0.9,
471,110.482250,1.1,0.6,1.0,1.0,
472,110.482000,1.2,0.5,1.0,1.0,
473,110.481750,1.3,0.7,1.1,1.1,
474,110.481500,1.2,0.7,1.1,1.0,
475,110.481250,1.2,0.7,1.1,1.1,
476,110.481000,1.1,0.6,1.1,1.0,
477,110.480750,1.2,0.6,1.2,1.0,
478,110.480500,1.2,0.7,1.2,1.0,
479,110.480250,1.3,0.8,1.3,1.2,
480,110.480000,1.2,0.6,1.1,0.9,
481,110.479750,1.2,0.5,1.0,0.9,
482,110.479500,1.3,0.6,1.1,1.0,
483,110.479250,1.2,0.5,1.0,0.9,
484,110.479000,1.1,0.5,1.0,1.0,
485,110.478750,1.1,0.5,0.9,0.9,
486,110.478500,1.3,1.1,1.2,1.3,
487,110.478250,1.1,0.6,0.8,0.9,
488,110.478000,1.5,0.5,1.1,0.9,
489,110.477750,1.7,0.8,1.5,1.3,
490,110.477500,1.6,0.8,1.4,1.2,
491,110.477250,1.5,0.3,1.2,0.8,
492,110.477000,1.4,0.3,1.1,0.8,
493,110.476750,1.7,1.2,1.8,1.5,
494,110.476500,1.6,0.6,1.3,1.0,
495,110.476250,1.4,0.3,1.0,0.8,
496,110.476000,1.4,0.4,1.0,0.8,
497,110.475750,1.4,0.4,1.0,0.8,
498,110.475500,1.5,0.5,1.1,0.9,
499,110.475250,1.5,0.6,1.1,1.0,
500,110.475000,1.4,0.4,1.0,0.8,
501,110.474750,1.6,0.5,1.2,0.9,
502,110.474500,1.5,0.5,1.2,0.9,
503,110.474250,1.5,0.5,1.3,0.9,
504,110.474000,1.6,0.6,1.4,1.0,
505,110.473750,1.5,0.6,1.4,1.0,
506,110.473500,1.4,0.4,1.2,0.8,
507,110.473250,1.3,0.3,1.1,0.8,
508,110.473000,1.4,0.4,1.1,0.8,
509,110.472750,1.4,0.3,1.1,0.8,
510,110.472500,1.3,0.3,1.0,0.7,
511,110.472250,1.4,0.5,1.2,0.9,
512,110.472000,1.4,0.5,1.2,0.9,
513,110.471750,1.4,0.5,1.2,0.9,
514,110.471500,1.3,0.5,1.2,0.9,
515,110.471250,1.3,0.3,1.1,0.8,
516,110.471000,1.4,0.4,1.2,0.9,
517,110.470750,1.3,0.3,1.1,0.7,
518,110.470500,1.4,0.4,1.1,0.8,
519,110.470250,1.3,0.3,1.1,0.7,
520,110.470000,1.4,0.6,1.3,1.0,
521,110.469750,1.4,0.4,1.2,0.9,
522,110.469500,1.3,0.3,1.1,0.7,
523,110.469250,1.3,0.3,1.1,0.7,
524,110.469000,1.4,0.3,1.1,0.8,
525,110.468750,1.5,0.5,1.3,0.9,
526,110.468500,1.4,0.6,1.3,0.9,
527,110.468250,1.3,0.4,1.2,0.8,
528,110.468000,1.3,0.3,1.2,0.8,
529,110.467750,1.3,0.5,1.2,0.9,
530,110.467500,1.3,0.3,1.0,0.7,
531,110.467250,1.2,0.2,1.0,0.7,
532,110.467000,1.2,0.3,1.1,0.7,
533,110.466750,1.3,0.2,1.1,0.7,
534,110.466500,1.2,0.2,0.9,0.7,
535,110.466250,1.2,0.4,1.2,0.8,
536,110.466000,1.1,0.2,1.0,0.7,
537,110.465750,1.1,0.2,1.1,0.7,
538,110.465500,1.1,0.3,1.1,0.7,
539,110.465250,1.1,0.3,1.1,0.7,
540,110.465000,1.1,0.3,1.1,0.7,
541,110.464750,1.0,0.2,1.0,0.7,
542,110.464500,1.0,0.3,0.9,0.6,
543,110.464250,1.2,0.3,1.0,0.7,
544,110.464000,1.2,0.2,0.9,0.7,
545,110.463750,1.3,0.7,0.9,0.6,
546,110.463500,1.3,0.8,0.9,0.7,
547,110.463250,1.4,0.5,1.1,1.0,
548,110.463000,1.3,0.3,1.1,0.8,
549,110.462750,1.2,0.3,1.0,0.7,
550,110.462500,1.2,0.3,1.0,0.8,
551,110.462250,1.2,0.1,0.8,0.5,
552,110.462000,1.2,0.2,0.9,0.7,
553,110.461750,1.1,0.2,0.9,0.6,
554,110.461500,1.2,0.2,0.9,0.6,
555,110.461250,1.1,0.2,0.8,0.7,
556,110.461000,1.0,0.0,0.7,0.5,
557,110.460750,1.1,0.0,0.7,0.5,
558,110.460500,1.1,0.1,0.8,0.6,
559,110.460250,1.0,0.0,0.7,0.4,
560,110.460000,1.0,0.0,0.7,0.5,
561,110.459750,1.0,0.1,0.7,0.6,
562,110.459500,0.9,0.0,0.5,0.4,
563,110.459250,1.0,0.0,0.6,0.5,
564,110.459000,1.0,0.0,0.7,0.5,
565,110.458750,1.0,0.0,0.5,0.4,
566,110.458500,1.0,0.0,0.5,0.4,
567,110.458250,1.2,0.1,0.8,0.6,
568,110.458000,1.1,0.0,0.6,0.4,
569,110.457750,1.1,0.0,0.6,0.4,
570,110.457500,1.2,0.1,0.8,0.6,
571,110.457250,1.1,0.0,0.7,0.5,
572,110.457000,1.1,0.1,0.7,0.6,
