Track Name,,Line name,1150114XYLDN1,Report Name,Wear_right,Operator,
Starting Km,100.971,Ending Km,,Track Direction, decrease
Wavelength, , Measurement Date, 2026.01.15, Measurement Time, 02:15:28

check,mile(Km),W1/R,W2/R,W3/R,W4/R,ID
7629,99.063755,4.0,0.5,3.5,0.5,
7630,99.063505,3.3,0.8,3.8,0.7,
7631,99.063255,3.2,0.6,3.8,0.4,
7632,99.063005,4.5,0.5,4.1,0.4,
7633,99.062755,4.7,0.5,4.3,0.4,
7634,99.062505,4.6,0.7,4.7,0.5,
7635,99.062255,4.1,0.6,4.8,0.3,
7636,99.062005,4.4,0.9,5.4,0.6,
7637,99.061755,4.5,1.0,5.4,0.7,
7638,99.061505,4.9,1.1,5.6,0.7,
7639,99.061255,5.3,0.7,5.5,0.4,
7640,99.061005,6.3,0.6,5.8,0.4,
7641,99.060755,6.4,0.5,6.2,0.4,
7642,99.060505,7.1,0.6,6.6,0.5,
7643,99.060255,7.0,0.7,7.1,0.7,
7644,99.060005,7.5,1.0,7.7,0.8,
7645,99.059755,6.9,0.6,7.3,0.3,
7646,99.059505,5.8,0.8,7.1,0.4,
7647,99.059255,7.1,1.1,7.1,0.9,
7648,99.059005,6.1,0.7,6.8,0.5,
7649,99.058755,6.2,0.8,6.8,0.5,
7650,99.058505,6.6,0.6,6.8,0.4,
7651,99.058255,6.5,0.4,6.7,0.2,
7652,99.058005,7.1,0.6,6.8,0.4,
7653,99.057755,7.1,0.4,6.7,0.3,
7654,99.057505,7.0,0.1,6.5,0.0,
7655,99.057255,6.2,0.7,6.9,0.3,
7656,99.057005,7.0,0.5,6.9,0.3,
7657,99.056755,7.3,0.4,6.9,0.2,
7658,99.056505,6.7,0.6,6.8,0.3,
7659,99.056255,5.9,1.0,7.0,0.6,
7660,99.056005,5.7,0.7,6.7,0.2,
7661,99.055755,6.1,1.1,6.9,0.7,
7662,99.055505,6.0,1.4,7.1,0.9,
7663,99.055255,5.7,0.6,6.6,0.1,
7664,99.055005,6.4,0.7,7.0,0.3,
7665,99.054755,6.1,0.8,7.2,0.5,
7666,99.054505,6.1,0.6,7.2,0.2,
7667,99.054255,6.0,0.6,7.1,0.0,
7668,99.054005,6.7,0.7,7.2,0.2,
7669,99.053755,7.3,0.6,7.1,0.2,
7670,99.053505,6.3,1.0,7.0,0.4,
7671,99.053255,7.3,0.7,7.1,0.3,
7672,99.053005,6.9,0.9,7.0,0.4,
7673,99.052755,5.8,0.9,7.1,0.3,
7674,99.052505,6.3,0.8,7.1,0.3,
7675,99.052255,5.9,0.6,7.0,0.1,
7676,99.052005,7.5,0.7,7.2,0.4,
7677,99.051755,6.2,0.8,7.2,0.4,
7678,99.051505,6.1,0.7,7.1,0.3,
7679,99.051255,6.9,0.6,7.0,0.3,
7680,99.051005,7.3,0.7,7.3,0.4,
7681,99.050755,6.4,0.6,7.1,0.2,
7682,99.050505,6.6,0.6,7.1,0.3,
7683,99.050255,6.8,0.6,7.0,0.3,
7684,99.050005,6.0,0.8,7.0,0.4,
7685,99.049755,6.0,0.8,7.0,0.4,
7686,99.049505,6.3,0.5,6.7,0.3,
7687,99.049255,7.3,0.1,6.6,0.0,
7688,99.049005,6.0,0.7,6.8,0.4,
7689,99.048755,7.2,0.5,6.9,0.4,
7690,99.048505,6.4,0.0,6.7,-0.2,
7691,99.048255,7.5,0.6,7.0,0.5,
7692,99.048005,7.2,0.5,6.7,0.4,
7693,99.047755,7.4,0.5,6.8,0.5,
7694,99.047505,6.2,0.5,6.6,0.2,
7695,99.047255,7.2,0.3,6.8,0.3,
7696,99.047005,6.8,0.0,6.5,-0.4,
7697,99.046755,6.4,0.4,6.6,0.2,
7698,99.046505,6.0,0.6,6.6,0.3,
7699,99.046255,7.1,0.1,6.4,0.0,
7700,99.046005,5.9,0.8,6.4,0.4,
7701,99.045755,5.7,0.5,6.2,0.2,
7702,99.045505,6.6,0.0,6.1,-0.3,
7703,99.045255,6.7,0.7,6.4,0.4,
7704,99.045005,6.9,0.6,6.5,0.4,
7705,99.044755,6.0,0.2,6.0,-0.1,
7706,99.044505,7.1,0.4,6.1,0.2,
7707,99.044255,7.1,0.6,6.4,0.4,
7708,99.044005,6.1,0.5,6.5,0.2,
7709,99.043755,7.1,0.6,6.3,0.3,
7710,99.043505,7.0,0.8,6.5,0.5,
7711,99.043255,6.5,0.6,6.6,0.2,
7712,99.043005,6.3,0.9,6.6,0.5,
7713,99.042755,7.1,0.4,6.3,0.2,
7714,99.042505,6.7,0.0,6.5,-0.3,
7715,99.042255,7.4,0.8,6.9,0.5,
7716,99.042005,7.5,0.5,6.8,0.3,
7717,99.041755,6.0,0.0,6.4,-0.4,
7718,99.041505,7.6,0.6,7.2,0.4,
7719,99.041255,6.6,0.8,7.2,0.4,
7720,99.041005,6.5,0.2,6.9,-0.2,
7721,99.040755,7.0,0.8,6.9,0.4,
7722,99.040505,7.4,0.6,7.0,0.3,
7723,99.040255,6.3,0.3,6.8,-0.1,
7724,99.040005,6.4,0.7,6.7,0.4,
7725,99.039755,6.8,0.5,6.7,0.3,
7726,99.039505,6.3,0.3,6.5,-0.1,
7727,99.039255,6.5,0.8,6.6,0.4,
7728,99.039005,7.2,0.6,6.9,0.4,
7729,99.038755,6.6,0.3,6.9,-0.0,
7730,99.038505,6.4,0.7,6.9,0.4,
7731,99.038255,7.9,0.5,7.0,0.4,
7732,99.038005,6.3,0.0,6.3,-0.4,
7733,99.037755,7.2,0.6,7.0,0.3,
7734,99.037505,7.4,0.3,6.9,0.1,
7735,99.037255,7.7,0.0,6.8,-0.6,
7736,99.037005,7.9,0.4,7.0,0.2,
7737,99.036755,7.9,0.8,7.5,1.8,
7738,99.036505,8.3,0.9,8.3,0.5,
7739,99.036255,7.5,0.8,7.5,0.6,
7740,99.036005,7.3,0.8,7.4,0.5,
7741,99.035755,6.8,0.5,7.1,0.2,
7742,99.035505,7.2,0.8,7.1,0.6,
7743,99.035255,7.1,0.7,6.9,0.5,
7744,99.035005,7.2,0.0,6.4,-0.1,
7745,99.034755,7.2,0.7,6.7,0.5,
7746,99.034505,7.0,0.6,6.7,0.4,
7747,99.034255,6.2,0.4,6.4,0.1,
7748,99.034005,7.4,0.8,6.8,0.6,
7749,99.033755,6.7,1.1,7.0,0.7,
7750,99.033505,6.8,0.8,6.8,0.4,
7751,99.033255,6.6,1.1,7.1,0.6,
7752,99.033005,7.4,0.9,7.2,0.6,
7753,99.032755,7.3,0.5,7.1,0.2,
7754,99.032505,6.8,0.7,7.0,0.4,
7755,99.032255,7.4,0.7,7.0,0.4,
7756,99.032005,6.5,1.0,7.1,0.5,
7757,99.031755,6.4,1.1,6.9,0.6,
7758,99.031505,7.5,1.1,7.3,0.8,
7759,99.031255,7.0,0.6,6.9,0.3,
7760,99.031005,7.0,1.0,7.0,0.7,
7761,99.030755,7.2,1.3,7.2,0.9,
7762,99.030505,7.9,0.6,7.0,0.5,
7763,99.030255,7.4,1.0,7.0,0.6,
7764,99.030005,6.8,0.8,7.1,0.5,
7765,99.029755,7.4,0.3,6.7,0.2,
7766,99.029505,6.8,0.7,6.8,0.4,
7767,99.029255,7.6,0.4,6.8,0.3,
7768,99.029005,6.7,0.1,6.6,-0.2,
7769,99.028755,7.0,0.5,6.7,0.3,
7770,99.028505,6.4,0.5,7.0,0.2,
7771,99.028255,6.3,0.0,6.4,-0.3,
7772,99.028005,6.9,0.7,7.0,0.4,
7773,99.027755,7.2,0.6,7.0,0.4,
7774,99.027505,7.8,0.0,6.8,-0.4,
7775,99.027255,7.4,0.9,7.5,0.7,
7776,99.027005,7.3,0.9,7.3,0.5,
7777,99.026755,8.5,0.0,7.4,-0.3,
7778,99.026505,7.4,0.7,7.5,0.4,
7779,99.026255,7.5,0.7,7.4,0.4,
7780,99.026005,7.4,0.3,7.3,0.0,
7781,99.025755,7.6,0.5,7.1,0.3,
7782,99.025505,8.5,0.6,7.3,0.5,
7783,99.025255,8.6,0.3,7.4,0.3,
7784,99.025005,8.2,0.3,7.4,0.3,
7785,99.024755,8.4,0.3,7.3,0.2,
7786,99.024505,7.3,0.2,6.8,-0.1,
7787,99.024255,8.1,0.4,7.3,0.2,
7788,99.024005,7.3,0.8,7.4,0.5,
7789,99.023755,7.3,0.6,7.4,0.2,
7790,99.023505,7.4,1.1,7.4,0.7,
7791,99.023255,8.4,0.9,7.3,0.7,
7792,99.023005,7.8,0.8,7.4,0.5,
7793,99.022755,8.9,1.0,7.7,0.8,
7794,99.022505,7.7,0.9,7.5,0.6,
7795,99.022255,7.4,0.7,7.5,0.4,
7796,99.022005,7.4,0.8,7.2,0.5,
7797,99.021755,8.0,0.7,7.1,0.4,
7798,99.021505,8.0,0.1,7.0,-0.0,
7799,99.021255,8.5,0.6,7.2,0.5,
7800,99.021005,7.2,0.9,7.3,0.6,
7801,99.020755,7.6,0.8,7.4,0.5,
7802,99.020505,8.1,1.0,7.5,0.8,
7803,99.020255,8.5,0.8,7.1,0.8,
7804,99.020005,8.5,0.7,7.3,0.6,
7805,99.019755,8.1,0.6,7.0,0.6,
7806,99.019505,7.9,0.4,6.7,0.5,
7807,99.019255,6.5,0.2,6.2,-0.0,
7808,99.019005,6.5,0.8,6.6,0.4,
7809,99.018755,8.4,1.0,7.9,1.3,
7810,99.018505,8.4,0.4,7.6,0.4,
7811,99.018255,8.0,0.6,7.4,0.5,
7812,99.018005,8.2,0.6,7.2,0.5,
7813,99.017755,6.9,0.6,7.2,0.2,
7814,99.017505,7.8,0.6,7.0,0.5,
7815,99.017255,7.7,0.5,6.9,0.4,
7816,99.017005,6.8,0.3,6.7,0.0,
7817,99.016755,7.0,1.1,7.3,0.7,
7818,99.016505,8.0,0.7,7.2,0.5,
7819,99.016255,6.7,0.4,6.7,0.1,
7820,99.016005,7.5,0.5,7.0,0.3,
7821,99.015755,6.9,0.7,6.9,0.4,
7822,99.015505,7.9,0.2,6.8,0.1,
7823,99.015255,7.0,0.7,7.2,0.5,
7824,99.015005,8.2,0.6,7.3,0.5,
7825,99.014755,8.4,0.3,7.3,0.3,
7826,99.014505,8.5,0.7,7.5,0.6,
7827,99.014255,8.2,0.9,7.5,0.7,
7828,99.014005,8.2,0.4,7.5,0.2,
7829,99.013755,7.6,0.8,7.4,0.5,
7830,99.013505,7.6,0.9,7.5,0.5,
7831,99.013255,7.8,1.2,7.8,0.9,
7832,99.013005,8.0,0.9,7.7,0.7,
7833,99.012755,8.0,0.7,7.4,0.5,
7834,99.012505,7.7,0.7,7.4,0.3,
7835,99.012255,7.5,0.8,7.3,0.4,
7836,99.012005,8.6,0.5,7.3,0.4,
7837,99.011755,7.2,0.3,7.5,-0.1,
7838,99.011505,7.4,0.8,7.4,0.4,
7839,99.011255,7.3,0.7,7.3,0.4,
7840,99.011005,7.3,0.0,7.1,-0.2,
7841,99.010755,8.1,0.6,7.3,0.5,
7842,99.010505,8.7,0.7,7.3,0.5,
7843,99.010255,8.3,0.2,7.1,0.1,
7844,99.010005,7.1,0.6,7.0,0.3,
7845,99.009755,7.7,0.5,6.9,0.3,
7846,99.009505,7.3,0.4,6.9,0.3,
7847,99.009255,7.0,0.4,7.1,0.2,
7848,99.009005,7.6,0.2,6.7,0.2,
7849,99.008755,7.1,0.0,6.5,-0.4,
7850,99.008505,7.0,0.5,7.2,0.3,
7851,99.008255,7.1,0.5,6.7,0.3,
7852,99.008005,6.9,0.0,6.2,-0.5,
7853,99.007755,8.0,0.4,6.9,0.3,
7854,99.007505,7.7,0.6,7.2,0.4,
7855,99.007255,7.3,0.0,6.9,-0.2,
7856,99.007005,8.9,0.5,7.4,0.4,
7857,99.006755,8.0,0.8,7.6,0.4,
7858,99.006505,8.7,0.2,7.6,0.0,
7859,99.006255,9.7,0.7,8.4,0.6,
7860,99.006005,9.4,0.4,7.7,0.4,
7861,99.005755,8.3,0.1,7.6,-0.2,
7862,99.005505,8.4,0.4,7.7,0.2,
7863,99.005255,8.2,0.6,7.7,0.3,
7864,99.005005,8.5,0.4,8.3,0.2,
7865,99.004755,8.9,0.8,8.1,0.6,
7866,99.004505,9.1,0.7,8.2,0.6,
7867,99.004255,9.3,0.1,7.8,0.1,
7868,99.004005,9.4,0.5,8.3,0.4,
7869,99.003755,8.4,0.9,8.2,0.5,
7870,99.003505,8.5,0.3,7.7,0.0,
7871,99.003255,9.2,0.3,7.6,0.2,
7872,99.003005,9.0,0.9,7.8,0.7,
7873,99.002755,8.8,0.1,7.3,0.0,
7874,99.002505,8.5,0.5,7.1,0.3,
7875,99.002255,7.7,0.8,7.4,0.5,
7876,99.002005,8.8,0.1,7.0,-0.0,
7877,99.001755,7.9,0.5,7.1,0.3,
7878,99.001505,8.5,0.3,7.2,0.2,
7879,99.001255,7.7,0.0,6.5,-0.6,
7880,99.001005,7.5,0.5,7.0,0.6,
7881,99.000755,8.3,0.5,7.8,1.1,
7882,99.000505,7.9,0.0,7.3,-0.2,
7883,99.000255,9.3,0.2,7.3,0.3,
7884,99.000005,9.0,0.4,7.5,0.4,
7885,98.999755,8.5,0.2,7.4,0.1,
7886,98.999505,8.9,0.7,7.4,0.6,
7887,98.999255,7.8,0.9,7.5,0.6,
7888,98.999005,8.4,0.7,7.5,0.6,
7889,98.998755,7.9,0.7,7.4,0.5,
7890,98.998505,9.0,0.5,7.0,0.5,
7891,98.998255,7.8,1.0,7.7,0.8,
7892,98.998005,7.7,0.9,7.4,0.7,
7893,98.997755,7.9,0.5,7.0,0.4,
7894,98.997505,7.7,0.3,6.7,0.1,
7895,98.997255,7.9,0.5,6.8,0.4,
7896,98.997005,8.5,0.3,6.9,0.4,
7897,98.996755,8.7,0.2,7.0,0.3,
7898,98.996505,7.7,0.6,7.1,0.4,
7899,98.996255,8.7,0.9,7.5,0.9,
7900,98.996005,8.0,0.0,6.9,-0.1,
7901,98.995755,8.0,0.3,6.9,0.3,
7902,98.995505,8.9,0.3,7.1,0.4,
7903,98.995255,7.3,0.0,7.0,-0.2,
7904,98.995005,7.7,0.3,7.0,0.2,
7905,98.994755,7.9,0.1,6.9,0.2,
7906,98.994505,7.6,0.0,6.6,-0.3,
7907,98.994255,8.7,0.3,7.1,0.4,
7908,98.994005,8.5,0.4,7.1,0.3,
7909,98.993755,8.7,0.0,6.8,-0.2,
7910,98.993505,9.0,0.3,7.2,0.3,
7911,98.993255,7.7,0.2,7.2,0.2,
7912,98.993005,7.7,0.0,6.8,-0.4,
7913,98.992755,8.6,0.5,7.7,0.6,
7914,98.992505,7.8,0.4,7.2,0.3,
7915,98.992255,7.6,0.0,7.0,-0.3,
7916,98.992005,8.3,0.2,7.1,0.3,
7917,98.991755,9.2,0.4,7.4,0.5,
7918,98.991505,8.8,0.0,7.6,0.0,
7919,98.991255,8.1,0.5,7.3,0.5,
7920,98.991005,8.2,0.5,7.5,0.5,
7921,98.990755,8.4,0.4,7.5,0.3,
7922,98.990505,8.0,0.6,7.8,0.5,
7923,98.990255,9.0,0.2,7.5,0.3,
7924,98.990005,8.1,0.0,7.1,-0.1,
7925,98.989755,9.1,0.5,7.2,0.5,
7926,98.989505,8.8,0.2,7.0,0.3,
7927,98.989255,8.1,0.0,6.8,-0.1,
7928,98.989005,7.6,0.6,7.0,0.4,
7929,98.988755,8.8,0.5,7.4,0.4,
7930,98.988505,7.9,0.3,7.3,0.2,
7931,98.988255,8.5,0.5,7.5,0.4,
7932,98.988005,9.2,0.8,7.7,0.6,
7933,98.987755,8.2,0.6,7.6,0.3,
7934,98.987505,8.7,0.6,7.7,0.5,
7935,98.987255,9.1,0.5,7.4,0.5,
7936,98.987005,7.8,0.1,7.2,-0.2,
7937,98.986755,8.6,0.5,7.5,0.4,
7938,98.986505,8.4,0.6,7.0,0.5,
7939,98.986255,7.8,0.3,7.1,0.1,
7940,98.986005,8.9,0.5,7.0,0.5,
7941,98.985755,8.7,0.6,7.1,0.6,
7942,98.985505,8.7,0.4,7.0,0.3,
7943,98.985255,8.0,0.7,7.3,0.5,
7944,98.985005,8.9,0.6,7.4,0.5,
7945,98.984755,10.1,1.2,8.7,1.2,
7946,98.984505,10.4,1.1,9.1,1.0,
7947,98.984255,9.7,1.9,8.6,1.9,
7948,98.984005,9.7,1.4,8.2,1.4,
7949,98.983755,8.0,1.4,7.4,1.3,
7950,98.983505,7.2,1.3,6.7,1.1,
7951,98.983255,8.3,1.0,6.8,1.1,
7952,98.983005,6.9,1.4,6.6,1.1,
7953,98.982755,6.9,1.4,6.6,1.2,
7954,98.982505,7.6,1.3,6.7,1.2,
7955,98.982255,7.9,1.2,6.4,1.2,
7956,98.982005,7.5,1.3,6.6,1.2,
7957,98.981755,7.3,1.1,6.5,1.0,
7958,98.981505,8.0,1.3,6.5,1.2,
7959,98.981255,6.8,1.5,6.6,1.2,
7960,98.981005,7.4,1.2,6.7,1.1,
7961,98.980755,6.9,1.5,6.6,1.2,
7962,98.980505,7.0,1.6,7.0,1.3,
7963,98.980255,7.0,1.4,6.6,1.2,
7964,98.980005,8.2,1.1,6.9,1.2,
7965,98.979755,7.8,1.1,6.6,1.1,
7966,98.979505,7.4,1.3,6.8,1.2,
7967,98.979255,8.0,1.1,6.7,1.2,
7968,98.979005,6.9,1.1,6.4,1.0,
7969,98.978755,7.2,1.3,6.8,1.1,
7970,98.978505,7.1,1.2,6.7,1.1,
7971,98.978255,7.3,1.2,7.0,1.1,
7972,98.978005,7.3,1.2,7.0,1.1,
7973,98.977755,7.3,1.2,7.0,1.0,
7974,98.977505,7.8,1.3,7.3,1.2,
7975,98.977255,7.6,1.2,7.0,1.1,
7976,98.977005,8.3,1.1,7.2,1.1,
7977,98.976755,7.4,1.0,7.0,0.9,
7978,98.976505,7.8,0.9,6.8,0.8,
7979,98.976255,8.7,1.1,7.3,1.1,
7980,98.976005,8.3,1.0,7.0,1.0,
7981,98.975755,8.4,1.3,7.4,1.2,
7982,98.975505,8.4,1.1,7.4,1.1,
7983,98.975255,8.7,1.1,7.4,1.1,
7984,98.975005,8.3,1.1,7.4,1.0,
7985,98.974755,8.3,1.3,7.7,1.2,
7986,98.974505,7.8,1.1,7.4,0.9,
7987,98.974255,8.0,1.2,7.3,1.1,
7988,98.974005,9.2,1.0,7.8,1.1,
7989,98.973755,9.1,0.8,7.6,1.0,
7990,98.973505,8.0,1.2,7.4,1.2,
7991,98.973255,9.2,0.9,7.6,1.1,
7992,98.973005,8.0,1.3,7.6,1.2,
7993,98.972755,7.7,1.1,7.0,1.1,
7994,98.972505,9.0,1.0,7.1,1.2,
7995,98.972255,8.2,1.0,7.0,1.0,
7996,98.972005,7.7,1.3,7.1,1.2,
7997,98.971755,7.3,1.4,7.0,1.2,
7998,98.971505,7.7,1.4,7.3,1.2,
7999,98.971255,7.6,1.3,7.0,1.2,
8000,98.971005,7.3,1.3,7.1,1.2,
8001,98.970755,8.4,1.3,7.1,1.3,
8002,98.970505,7.8,1.4,7.1,1.2,
8003,98.970255,8.4,1.2,7.0,1.2,
8004,98.970005,7.2,1.5,6.9,1.3,
8005,98.969755,7.2,1.5,7.0,1.2,
8006,98.969505,7.3,1.5,7.0,1.2,
8007,98.969255,7.7,1.5,7.4,1.3,
8008,98.969005,7.2,1.5,7.0,1.2,
8009,98.968755,7.6,1.5,6.9,1.2,
8010,98.968505,8.1,1.4,7.3,1.2,
8011,98.968255,7.2,1.5,7.2,1.1,
8012,98.968005,8.4,1.3,7.1,1.2,
8013,98.967755,7.0,1.5,7.3,1.2,
8014,98.967505,7.8,1.3,7.2,1.2,
8015,98.967255,7.1,1.5,7.3,1.2,
8016,98.967005,7.5,1.7,7.3,1.4,
8017,98.966755,7.8,1.5,7.4,1.3,
8018,98.966505,7.9,1.3,7.1,1.4,
8019,98.966255,7.6,1.3,7.6,1.0,
8020,98.966005,8.5,1.1,7.3,1.1,
8021,98.965755,7.2,1.3,7.1,1.1,
8022,98.965505,8.5,1.1,7.3,1.2,
8023,98.965255,7.9,1.2,7.2,1.1,
8024,98.965005,7.8,1.4,7.5,1.3,
8025,98.964755,8.2,1.2,7.4,1.1,
8026,98.964505,8.7,1.0,7.4,1.0,
8027,98.964255,8.7,1.1,7.7,1.1,
8028,98.964005,8.5,1.1,7.6,1.1,
8029,98.963755,8.0,1.3,7.5,1.1,
8030,98.963505,7.8,1.1,7.3,1.1,
8031,98.963255,8.9,0.9,7.3,1.1,
8032,98.963005,7.9,0.9,7.6,0.9,
8033,98.962755,9.0,0.9,7.7,1.1,
8034,98.962505,8.5,1.2,7.8,1.2,
8035,98.962255,9.2,1.1,7.6,1.2,
8036,98.962005,8.7,1.0,7.7,1.1,
8037,98.961755,8.4,1.3,7.9,1.4,
8038,98.961505,8.2,1.0,7.4,1.0,
8039,98.961255,8.5,1.1,7.4,1.2,
8040,98.961005,8.2,1.2,7.4,1.2,
8041,98.960755,8.2,1.3,7.6,1.2,
8042,98.960505,8.9,1.1,7.4,1.1,
8043,98.960255,7.6,1.6,7.3,1.3,
8044,98.960005,8.2,1.3,7.2,1.2,
8045,98.959755,8.6,1.1,7.1,1.2,
8046,98.959505,7.8,1.2,7.1,1.1,
8047,98.959255,7.8,1.5,7.2,1.3,
8048,98.959005,7.6,1.4,7.5,1.2,
8049,98.958755,8.6,0.9,7.3,1.0,
8050,98.958505,8.4,1.2,7.6,1.1,
8051,98.958255,8.5,1.2,7.6,1.1,
8052,98.958005,8.0,1.2,7.5,1.1,
8053,98.957755,8.0,1.0,7.2,1.0,
8054,98.957505,8.3,0.9,7.3,1.0,
8055,98.957255,7.7,1.1,7.1,1.0,
8056,98.957005,7.6,1.1,7.1,0.9,
8057,98.956755,8.7,0.9,7.2,1.1,
8058,98.956505,8.0,1.2,7.4,1.1,
8059,98.956255,9.0,0.9,7.3,1.1,
8060,98.956005,8.7,0.8,7.2,1.0,
8061,98.955755,9.0,0.9,7.5,1.0,
8062,98.955505,8.6,0.9,7.6,1.0,
8063,98.955255,9.0,0.8,7.5,0.9,
8064,98.955005,8.0,1.2,7.7,1.1,
8065,98.954755,8.3,1.0,7.7,1.0,
8066,98.954505,9.0,1.0,7.7,1.0,
8067,98.954255,9.4,0.8,7.8,1.0,
8068,98.954005,8.2,1.0,7.6,1.0,
8069,98.953755,9.2,1.1,7.9,1.1,
8070,98.953505,8.5,1.3,8.1,1.2,
8071,98.953255,8.9,1.0,8.0,1.1,
8072,98.953005,8.3,1.0,7.8,0.9,
8073,98.952755,9.0,0.8,7.7,0.9,
8074,98.952505,8.5,0.9,7.6,0.8,
8075,98.952255,9.3,0.8,8.0,0.9,
8076,98.952005,8.4,1.1,8.0,1.1,
8077,98.951755,8.4,1.4,8.1,1.3,
8078,98.951505,9.5,1.3,8.2,1.3,
8079,98.951255,8.3,1.4,8.1,1.3,
8080,98.951005,9.4,1.2,8.0,1.4,
8081,98.950755,9.0,1.2,8.0,1.3,
8082,98.950505,8.8,1.1,7.6,1.2,
8083,98.950255,8.6,1.1,7.6,1.1,
8084,98.950005,9.3,1.0,7.5,1.2,
8085,98.949755,8.8,0.9,7.2,1.0,
8086,98.949505,9.1,1.0,7.6,1.1,
8087,98.949255,8.1,1.3,7.8,1.2,
8088,98.949005,8.1,1.3,7.5,1.2,
8089,98.948755,8.6,1.5,7.6,1.4,
8090,98.948505,8.1,1.3,7.8,1.5,
8091,98.948255,8.2,1.3,7.5,1.2,
8092,98.948005,8.8,1.0,7.7,1.3,
8093,98.947755,8.6,0.8,7.1,1.0,
8094,98.947505,7.9,1.1,7.4,1.1,
8095,98.947255,8.2,1.1,7.2,1.1,
8096,98.947005,7.8,1.4,7.5,1.2,
8097,98.946755,8.7,1.2,7.4,1.2,
8098,98.946505,8.5,1.1,7.4,1.2,
8099,98.946255,9.1,1.2,7.7,1.3,
8100,98.946005,9.0,1.4,7.7,1.4,
8101,98.945755,9.1,1.2,7.8,1.3,
8102,98.945505,9.3,1.2,7.8,1.2,
8103,98.945255,8.2,1.4,8.0,1.3,
8104,98.945005,8.1,1.4,7.7,1.3,
8105,98.944755,8.0,1.3,7.7,1.2,
8106,98.944505,7.9,1.0,7.5,0.9,
8107,98.944255,9.2,0.9,7.4,1.0,
8108,98.944005,8.9,1.0,7.5,1.0,
8109,98.943755,8.6,1.0,7.6,1.0,
8110,98.943505,8.0,1.1,7.7,1.0,
8111,98.943255,9.3,0.9,7.7,1.1,
8112,98.943005,9.3,0.9,7.7,1.2,
8113,98.942755,8.6,0.9,7.7,1.1,
8114,98.942505,8.6,0.7,7.4,0.9,
8115,98.942255,8.5,0.7,7.6,0.9,
8116,98.942005,9.2,0.7,7.2,1.0,
8117,98.941755,9.1,0.9,7.6,1.1,
8118,98.941505,9.0,0.6,7.8,0.8,
8119,98.941255,9.3,0.8,7.5,1.0,
8120,98.941005,9.7,0.8,7.9,1.1,
8121,98.940755,8.6,1.0,7.7,1.1,
8122,98.940505,9.3,1.0,8.2,1.2,
8123,98.940255,9.3,1.2,7.8,1.3,
8124,98.940005,8.4,1.1,7.8,1.1,
8125,98.939755,8.5,1.0,7.5,1.1,
8126,98.939505,8.9,1.1,7.8,1.2,
8127,98.939255,8.6,1.0,7.7,1.0,
8128,98.939005,8.5,1.1,7.8,1.1,
8129,98.938755,8.7,1.3,8.1,1.3,
8130,98.938505,9.8,1.0,7.9,1.2,
8131,98.938255,8.4,1.4,7.7,1.3,
8132,98.938005,9.5,1.1,7.7,1.1,
8133,98.937755,8.4,1.2,7.9,1.0,
8134,98.937505,9.4,1.1,7.8,1.1,
8135,98.937255,9.0,1.1,7.7,1.1,
8136,98.937005,9.1,0.9,7.5,1.0,
8137,98.936755,8.2,1.4,7.9,1.3,
8138,98.936505,8.1,1.4,7.6,1.2,
8139,98.936255,9.2,0.8,7.4,1.0,
8140,98.936005,8.0,1.2,7.7,1.1,
8141,98.935755,8.9,0.9,7.8,1.0,
8142,98.935505,7.9,0.3,7.3,0.3,
8143,98.935255,8.6,0.9,7.5,1.0,
8144,98.935005,8.6,1.1,7.6,1.1,
8145,98.934755,8.8,0.9,7.6,0.9,
8146,98.934505,9.5,1.1,8.0,1.2,
8147,98.934255,8.4,1.3,7.6,1.2,
8148,98.934005,8.9,1.0,8.0,1.0,
8149,98.933755,8.6,1.1,7.5,1.1,
8150,98.933505,8.3,1.1,7.7,1.1,
8151,98.933255,8.1,1.1,7.4,0.9,
8152,98.933005,8.3,1.1,7.2,1.0,
8153,98.932755,7.8,1.2,7.7,1.1,
8154,98.932505,8.3,1.2,7.4,1.1,
8155,98.932255,8.0,1.2,7.4,1.1,
8156,98.932005,9.3,1.0,7.6,1.2,
8157,98.931755,8.2,1.0,7.9,0.9,
8158,98.931505,8.6,1.2,7.7,1.2,
8159,98.931255,8.3,1.3,7.7,1.2,
8160,98.931005,8.3,0.9,7.8,0.8,
8161,98.930755,9.4,0.7,8.1,0.9,
8162,98.930505,8.3,1.4,8.1,1.2,
8163,98.930255,8.5,1.4,7.7,1.3,
8164,98.930005,8.0,1.4,7.8,1.3,
8165,98.929755,7.9,1.4,7.7,1.3,
8166,98.929505,7.9,1.2,7.4,1.1,
8167,98.929255,8.1,1.2,7.5,1.2,
8168,98.929005,8.5,0.9,7.5,1.0,
8169,98.928755,7.9,0.9,7.4,0.8,
8170,98.928505,8.1,0.9,7.3,0.9,
8171,98.928255,8.4,1.2,7.7,1.2,
8172,98.928005,8.8,0.8,7.6,1.0,
8173,98.927755,8.3,1.1,7.9,1.2,
8174,98.927505,8.8,1.0,7.6,1.1,
8175,98.927255,8.4,0.6,7.5,0.7,
8176,98.927005,9.7,1.0,8.1,1.3,
8177,98.926755,8.8,1.1,7.7,1.1,
8178,98.926505,9.8,0.6,8.0,0.8,
8179,98.926255,8.4,1.3,7.8,1.2,
8180,98.926005,9.0,1.2,8.1,1.3,
8181,98.925755,8.4,0.9,8.1,0.8,
