Track Name,,Line name,1150122CHLZLDN,Report Name,Wear_right,Operator,
Starting Km,100.290,Ending Km,,Track Direction, decrease
Wavelength, , Measurement Date, 2026.01.23, Measurement Time, 02:17:46

check,mile(Km),W1/R,W2/R,W3/R,W4/R,ID
7072,98.522004,12.6,1.1,11.3,1.0,
7073,98.521754,12.2,0.7,10.9,0.7,
7074,98.521504,12.3,0.7,11.0,0.7,
7075,98.521254,12.4,0.8,11.1,0.9,
7076,98.521004,13.5,0.0,11.8,-1.0,
7077,98.520754,12.5,0.8,11.2,0.9,
7078,98.520504,12.4,0.4,11.0,0.6,
7079,98.520254,12.3,0.2,10.8,0.5,
7080,98.520004,12.4,0.3,11.0,0.5,
7081,98.519754,12.2,0.0,10.8,0.2,
7082,98.519504,12.3,0.2,11.0,0.5,
7083,98.519254,13.0,0.6,11.7,4.2,
7084,98.519004,13.0,0.5,11.7,0.8,
7085,98.518754,12.6,0.0,11.2,0.3,
7086,98.518504,12.9,0.4,11.6,0.6,
7087,98.518254,13.1,0.5,11.8,0.8,
7088,98.518004,13.0,0.6,11.8,0.8,
7089,98.517754,13.4,0.9,12.1,1.1,
7090,98.517504,13.1,0.8,11.8,1.0,
7091,98.517254,12.7,0.6,11.4,0.8,
7092,98.517004,12.6,0.6,11.3,0.8,
7093,98.516754,12.6,0.7,11.2,0.9,
7094,98.516504,12.3,0.5,10.9,0.7,
7095,98.516254,12.4,0.6,11.0,0.8,
7096,98.516004,12.3,0.6,10.9,0.7,
7097,98.515754,12.1,0.3,10.7,inf,
7098,98.515504,12.2,0.5,10.8,0.7,
7099,98.515254,12.4,0.7,11.0,0.9,
7100,98.515004,12.2,0.6,10.9,0.8,
7101,98.514754,12.3,0.8,11.0,0.9,
7102,98.514504,12.4,0.9,11.1,1.0,
7103,98.514254,11.9,0.2,10.5,0.5,
7104,98.514004,12.1,0.6,10.8,0.7,
7105,98.513754,12.3,0.8,11.0,0.9,
7106,98.513504,12.2,0.7,10.9,0.9,
7107,98.513254,12.4,0.5,11.1,0.7,
7108,98.513004,12.4,0.6,11.1,0.7,
7109,98.512754,12.5,0.7,11.1,0.8,
7110,98.512504,12.5,0.5,11.2,0.7,
7111,98.512254,12.8,0.9,11.5,1.0,
7112,98.512004,12.8,0.9,11.6,1.0,
7113,98.511754,12.8,0.8,11.6,1.0,
7114,98.511504,12.8,0.7,11.6,0.9,
7115,98.511254,12.8,0.7,11.5,0.8,
7116,98.511004,12.3,0.1,11.0,0.3,
7117,98.510754,12.8,0.4,11.5,0.6,
7118,98.510504,12.9,0.6,11.6,0.7,
7119,98.510254,12.7,0.4,11.5,0.5,
7120,98.510004,12.8,0.5,11.5,0.7,
7121,98.509754,12.9,0.7,11.5,0.8,
7122,98.509504,12.6,0.5,11.2,0.6,
7123,98.509254,12.5,0.5,11.2,0.7,
7124,98.509004,12.5,0.7,11.2,0.8,
7125,98.508754,12.5,0.7,11.1,0.8,
7126,98.508504,12.4,0.7,11.0,0.8,
7127,98.508254,12.3,0.6,11.0,0.7,
7128,98.508004,12.3,0.5,11.0,0.7,
7129,98.507754,12.5,0.4,11.2,0.6,
7130,98.507504,13.0,0.6,11.7,0.9,
7131,98.507254,13.1,0.9,11.9,1.1,
7132,98.507004,12.7,0.5,11.3,0.8,
7133,98.506754,12.4,0.5,11.2,0.8,
7134,98.506504,12.6,0.7,11.4,1.0,
7135,98.506254,12.7,0.7,11.4,1.0,
7136,98.506004,12.8,1.1,11.7,1.3,
7137,98.505754,12.8,0.9,11.6,1.1,
7138,98.505504,12.7,0.9,11.4,0.9,
7139,98.505254,12.8,1.0,11.7,1.1,
7140,98.505004,12.8,1.0,11.7,1.0,
7141,98.504754,12.8,1.1,11.7,1.2,
7142,98.504504,13.1,1.3,12.1,1.2,
7143,98.504254,13.1,1.3,12.0,1.3,
7144,98.504004,12.7,0.9,11.5,1.0,
7145,98.503754,12.8,1.0,11.6,1.1,
7146,98.503504,12.5,0.9,11.4,0.9,
7147,98.503254,12.6,0.9,11.4,1.0,
7148,98.503004,12.5,0.8,11.3,0.9,
7149,98.502754,12.5,0.8,11.3,1.0,
7150,98.502504,12.4,0.6,11.2,0.8,
7151,98.502254,12.2,0.2,11.0,0.4,
7152,98.502004,12.7,1.0,11.6,1.1,
7153,98.501754,12.9,1.0,11.8,1.2,
7154,98.501504,12.9,0.8,11.7,1.0,
7155,98.501254,12.9,0.8,11.8,1.0,
7156,98.501004,12.5,0.2,11.3,0.4,
7157,98.500754,13.1,1.0,11.9,1.0,
7158,98.500504,13.2,1.0,12.1,1.2,
7159,98.500254,13.0,1.0,11.9,1.1,
7160,98.500004,13.1,1.1,12.0,1.2,
7161,98.499754,12.9,0.8,11.7,1.0,
7162,98.499504,12.9,1.0,11.7,1.3,
7163,98.499254,13.0,1.0,11.8,1.3,
7164,98.499004,12.9,1.1,11.8,1.3,
7165,98.498754,12.6,0.7,11.4,0.9,
7166,98.498504,12.5,0.7,11.3,0.8,
7167,98.498254,12.8,1.0,11.6,1.1,
7168,98.498004,12.8,1.1,11.6,1.2,
7169,98.497754,12.7,1.1,11.6,1.0,
7170,98.497504,13.0,1.3,11.9,1.3,
7171,98.497254,12.8,1.1,11.7,1.2,
7172,98.497004,12.9,1.1,11.8,1.2,
7173,98.496754,12.7,0.9,11.5,1.0,
7174,98.496504,12.7,1.0,11.6,1.1,
7175,98.496254,12.7,1.2,11.5,1.3,
7176,98.496004,12.6,0.9,11.4,1.1,
7177,98.495754,12.6,1.0,11.5,1.1,
7178,98.495504,12.6,1.1,11.6,1.0,
7179,98.495254,12.7,0.9,11.5,1.0,
7180,98.495004,12.6,0.9,11.5,1.0,
7181,98.494754,12.7,1.0,11.6,1.1,
7182,98.494504,12.6,0.9,11.5,1.0,
7183,98.494254,12.7,1.1,11.7,1.2,
7184,98.494004,12.9,1.2,11.7,1.3,
7185,98.493754,12.9,1.3,11.8,1.2,
7186,98.493504,12.6,0.7,11.3,0.8,
7187,98.493254,12.2,0.4,11.1,0.6,
7188,98.493004,12.6,0.9,11.4,1.1,
7189,98.492754,12.8,1.0,11.6,1.2,
7190,98.492504,12.5,0.7,11.3,0.9,
7191,98.492254,12.8,0.9,11.5,1.0,
7192,98.492004,12.8,0.7,11.5,0.9,
7193,98.491754,13.0,0.7,11.7,1.0,
7194,98.491504,13.0,0.8,11.8,1.0,
7195,98.491254,13.1,1.0,12.0,1.1,
7196,98.491004,13.4,1.1,12.3,1.3,
7197,98.490754,13.4,1.1,12.2,1.3,
7198,98.490504,13.3,1.1,12.1,1.2,
7199,98.490254,13.2,0.9,12.0,1.2,
7200,98.490004,13.1,0.8,11.9,1.1,
7201,98.489755,13.2,1.1,12.0,1.3,
7202,98.489505,13.1,0.9,11.6,1.3,
7203,98.489255,12.7,0.2,11.4,0.5,
7204,98.489005,12.9,0.0,11.5,0.5,
7205,98.488755,12.9,0.0,11.6,0.2,
7206,98.488505,13.3,0.4,12.0,0.7,
7207,98.488255,12.9,0.1,11.7,0.4,
7208,98.488005,12.7,0.0,11.4,0.4,
7209,98.487755,12.8,0.2,11.5,0.5,
7210,98.487505,12.6,0.1,11.3,0.6,
7211,98.487255,12.5,0.1,11.1,0.4,
7212,98.487005,12.6,0.6,11.3,0.7,
7213,98.486755,12.3,0.2,11.0,0.4,
7214,98.486505,12.2,0.1,10.7,0.6,
7215,98.486255,12.3,0.5,10.9,0.8,
7216,98.486005,12.1,0.1,10.6,0.3,
7217,98.485755,12.0,0.0,10.5,0.3,
7218,98.485505,12.1,0.3,10.7,0.4,
7219,98.485255,12.0,0.1,10.5,0.3,
7220,98.485005,12.2,0.1,10.7,0.7,
7221,98.484755,12.1,0.1,10.6,0.4,
7222,98.484505,12.0,0.1,10.6,0.4,
7223,98.484255,12.1,0.1,10.6,0.6,
7224,98.484005,12.6,0.7,11.2,1.0,
7225,98.483755,11.9,0.1,10.4,0.3,
7226,98.483505,12.1,0.0,10.7,0.4,
7227,98.483255,12.3,0.2,10.9,0.7,
7228,98.483005,12.3,0.0,10.9,0.3,
7229,98.482755,12.5,0.0,11.2,0.1,
7230,98.482505,13.1,0.5,11.9,0.7,
7231,98.482255,13.1,0.4,11.9,0.5,
7232,98.482005,13.0,0.1,11.8,0.3,
7233,98.481755,13.2,0.2,12.0,0.3,
7234,98.481505,13.5,0.6,12.4,0.7,
7235,98.481255,13.3,0.4,12.3,0.7,
7236,98.481005,13.6,0.8,12.6,0.9,
7237,98.480755,13.2,0.2,12.1,0.3,
7238,98.480505,13.1,0.1,12.0,0.3,
7239,98.480255,12.9,0.0,11.8,0.4,
7240,98.480005,12.9,0.1,11.7,0.3,
7241,98.479755,12.7,0.1,11.5,0.4,
7242,98.479505,12.8,0.3,11.6,0.7,
7243,98.479255,12.5,0.3,11.2,0.5,
7244,98.479005,12.6,0.6,11.3,0.7,
7245,98.478755,12.1,0.3,10.8,0.5,
7246,98.478505,11.8,0.2,10.4,0.4,
7247,98.478255,12.4,0.8,11.0,1.0,
7248,98.478005,11.9,0.4,10.5,0.6,
7249,98.477755,11.8,0.3,10.4,0.5,
7250,98.477505,11.8,0.3,10.3,0.4,
7251,98.477255,11.7,0.3,10.3,0.4,
7252,98.477005,11.6,0.2,10.1,0.4,
7253,98.476755,11.8,0.7,10.4,0.7,
7254,98.476505,11.6,0.5,10.2,0.5,
7255,98.476255,11.5,0.4,10.1,0.4,
7256,98.476005,11.6,0.4,10.1,0.5,
7257,98.475755,11.4,0.1,10.0,0.3,
7258,98.475505,11.7,0.4,10.4,0.5,
7259,98.475255,11.8,0.6,10.6,0.7,
7260,98.475005,11.9,0.4,10.7,0.6,
7261,98.474755,12.1,0.4,10.9,0.5,
7262,98.474505,11.9,0.0,10.7,0.3,
7263,98.474255,12.0,0.0,10.9,0.1,
7264,98.474005,12.4,0.5,11.3,0.5,
7265,98.473755,12.4,0.4,11.3,0.4,
7266,98.473505,12.3,0.5,11.2,0.4,
7267,98.473255,12.5,0.6,11.4,0.6,
7268,98.473005,12.2,0.3,11.0,0.4,
7269,98.472755,12.2,0.3,11.0,0.5,
7270,98.472505,12.0,0.2,10.9,0.4,
7271,98.472255,12.2,0.5,11.0,0.6,
7272,98.472005,11.9,0.2,10.7,0.3,
7273,98.471755,11.9,0.1,10.7,0.3,
7274,98.471505,11.9,1.3,11.0,1.5,
7275,98.471255,11.9,0.7,10.7,0.8,
7276,98.471005,12.0,0.6,10.9,0.7,
7277,98.470755,11.5,0.0,10.3,0.1,
7278,98.470505,12.4,0.9,11.3,1.0,
7279,98.470255,12.4,0.6,11.1,0.8,
7280,98.470005,11.7,0.0,10.5,0.2,
7281,98.469755,11.9,0.4,10.8,0.6,
7282,98.469505,12.2,0.7,10.9,0.9,
7283,98.469255,12.2,0.6,11.0,0.9,
7284,98.469005,12.1,0.4,10.9,0.7,
7285,98.468755,12.1,0.5,10.9,0.7,
7286,98.468505,11.8,0.0,10.6,0.3,
7287,98.468255,12.3,0.6,11.1,0.8,
7288,98.468005,12.4,0.6,11.2,0.8,
7289,98.467755,12.3,0.5,11.2,0.8,
7290,98.467505,12.3,0.5,11.1,0.7,
7291,98.467255,12.7,0.9,11.5,1.1,
7292,98.467005,12.6,1.2,11.6,1.2,
7293,98.466755,12.6,1.0,11.6,1.1,
7294,98.466505,12.6,0.8,11.6,0.9,
7295,98.466255,12.6,0.9,11.5,0.9,
7296,98.466005,12.7,0.9,11.7,1.0,
7297,98.465755,12.6,1.2,11.6,1.1,
7298,98.465505,12.2,0.6,11.1,0.6,
7299,98.465255,12.6,1.2,11.7,1.1,
7300,98.465005,12.1,0.8,11.1,0.7,
7301,98.464755,12.4,1.1,11.3,0.9,
7302,98.464505,12.1,0.8,11.1,0.8,
7303,98.464255,12.1,1.0,11.1,0.9,
7304,98.464005,12.5,1.2,11.3,1.2,
7305,98.463755,12.0,0.8,10.9,0.8,
7306,98.463505,12.1,0.8,10.9,0.9,
7307,98.463255,12.0,0.8,10.9,0.9,
7308,98.463005,12.2,0.8,11.0,1.0,
7309,98.462755,11.8,0.3,10.6,0.5,
7310,98.462505,12.1,0.5,10.8,0.8,
7311,98.462255,12.2,0.5,11.0,0.6,
7312,98.462005,12.1,0.3,10.9,0.5,
7313,98.461755,12.7,0.8,11.6,1.1,
7314,98.461505,13.0,1.0,11.9,1.3,
7315,98.461255,12.7,0.7,11.7,0.9,
7316,98.461005,12.9,0.5,11.8,0.8,
7317,98.460755,12.8,0.3,11.8,0.5,
7318,98.460505,13.3,0.6,12.4,0.9,
7319,98.460255,13.5,0.7,12.7,1.3,
7320,98.460005,13.9,0.9,13.1,1.3,
7321,98.459755,13.8,0.6,12.8,1.0,
7322,98.459505,13.2,0.6,12.2,0.7,
7323,98.459255,13.2,1.0,12.3,1.0,
7324,98.459005,12.8,0.7,11.8,0.7,
7325,98.458755,12.9,0.7,11.8,0.8,
7326,98.458505,12.9,0.8,11.8,1.0,
7327,98.458255,12.6,0.8,11.5,0.9,
7328,98.458005,12.7,0.7,11.5,0.9,
7329,98.457755,12.6,0.9,11.5,1.0,
7330,98.457505,12.7,0.8,11.5,0.9,
7331,98.457255,12.8,0.9,11.6,1.0,
7332,98.457005,12.7,0.6,11.5,0.8,
7333,98.456755,12.6,0.5,11.4,0.6,
7334,98.456505,12.8,0.6,11.7,0.7,
7335,98.456255,12.8,0.4,11.7,0.5,
7336,98.456005,13.3,0.8,12.2,0.8,
7337,98.455755,13.4,0.3,12.3,0.4,
7338,98.455505,13.8,0.5,12.7,0.7,
7339,98.455255,13.8,0.5,12.7,0.9,
7340,98.455005,13.2,0.2,12.1,0.4,
7341,98.454755,13.3,0.5,12.2,0.6,
7342,98.454505,13.4,0.6,12.2,0.7,
7343,98.454255,13.3,0.5,12.1,0.8,
7344,98.454005,12.9,0.1,11.7,0.4,
7345,98.453755,12.8,0.1,11.7,0.5,
7346,98.453505,12.7,0.0,11.6,0.3,
7347,98.453255,12.9,0.0,11.8,0.4,
7348,98.453005,13.1,0.2,11.9,0.6,
7349,98.452755,13.1,0.6,12.0,0.9,
7350,98.452505,12.9,0.1,11.7,0.5,
7351,98.452255,12.8,0.4,11.7,0.7,
7352,98.452005,12.8,0.3,11.6,0.6,
7353,98.451755,12.7,0.4,11.6,0.6,
7354,98.451505,12.9,0.9,11.8,1.0,
7355,98.451255,12.8,0.4,11.7,0.7,
7356,98.451005,12.8,0.5,11.6,0.7,
7357,98.450755,12.5,0.4,11.3,0.6,
7358,98.450505,12.4,0.4,11.3,0.5,
7359,98.450255,12.8,0.7,11.7,0.8,
7360,98.450005,12.5,0.6,11.4,0.7,
7361,98.449755,12.9,0.9,11.8,1.0,
7362,98.449505,12.9,0.7,11.8,0.9,
7363,98.449255,12.6,0.4,11.4,0.6,
7364,98.449005,12.4,0.4,11.2,0.5,
7365,98.448755,12.7,0.6,11.6,0.7,
7366,98.448505,12.6,0.5,11.5,0.6,
7367,98.448255,12.9,0.6,11.8,0.6,
7368,98.448005,12.8,0.3,11.6,0.4,
7369,98.447755,13.1,0.6,12.0,0.7,
7370,98.447505,13.0,0.3,12.0,0.4,
7371,98.447255,13.1,0.2,12.1,0.4,
7372,98.447005,13.3,0.3,12.2,0.5,
7373,98.446755,13.4,0.3,12.4,0.5,
7374,98.446505,13.2,0.1,12.3,0.4,
7375,98.446255,13.6,0.4,12.6,0.7,
7376,98.446005,13.2,0.0,12.2,0.1,
7377,98.445755,13.7,0.2,12.7,0.5,
7378,98.445505,13.8,0.3,12.8,0.6,
7379,98.445255,13.9,0.3,12.9,0.6,
7380,98.445005,13.7,0.3,12.6,0.5,
7381,98.444755,13.8,0.6,12.8,0.7,
7382,98.444505,13.5,0.4,12.5,0.6,
7383,98.444255,13.9,0.8,12.9,1.0,
7384,98.444005,13.6,0.5,12.5,0.7,
7385,98.443755,13.4,0.5,12.3,0.7,
7386,98.443505,13.1,0.4,11.9,0.6,
7387,98.443255,13.3,0.9,12.1,1.1,
7388,98.443005,13.0,0.8,11.8,1.0,
7389,98.442755,12.9,0.9,11.8,1.1,
7390,98.442505,12.9,0.7,11.8,0.8,
7391,98.442255,12.8,0.5,11.7,0.7,
7392,98.442005,12.4,0.0,11.1,0.2,
7393,98.441755,12.8,0.4,11.6,0.7,
7394,98.441505,12.6,0.3,11.4,0.4,
7395,98.441255,12.8,0.6,11.5,0.7,
7396,98.441005,12.8,0.6,11.6,0.7,
7397,98.440755,12.9,0.6,11.6,0.9,
7398,98.440505,12.4,0.3,11.2,0.6,
7399,98.440255,12.3,0.2,11.1,0.5,
7400,98.440005,12.4,0.4,11.2,0.6,
7401,98.439755,12.8,1.1,11.7,1.4,
7402,98.439505,12.6,0.6,11.5,0.7,
7403,98.439255,12.5,0.9,11.3,0.5,
7404,98.439005,12.5,0.2,11.3,0.4,
7405,98.438755,12.7,0.5,11.6,0.6,
7406,98.438505,12.9,0.4,11.7,0.6,
7407,98.438255,13.2,0.9,12.2,1.0,
7408,98.438005,13.2,0.7,12.1,0.7,
7409,98.437755,13.4,0.5,12.5,0.9,
7410,98.437505,12.7,0.0,11.7,-0.1,
7411,98.437255,12.6,0.0,11.5,-0.1,
7412,98.437005,13.2,0.3,12.2,0.5,
7413,98.436755,13.0,0.1,11.9,0.3,
7414,98.436505,13.3,0.3,12.2,0.5,
7415,98.436255,13.3,0.3,12.1,0.5,
7416,98.436005,12.7,0.0,11.7,0.1,
7417,98.435755,12.9,0.0,11.8,0.1,
7418,98.435505,13.1,0.3,12.1,0.4,
7419,98.435255,13.1,0.6,12.1,0.7,
7420,98.435005,13.1,0.5,12.1,0.4,
7421,98.434755,13.0,0.4,12.0,0.4,
7422,98.434505,12.8,0.2,11.7,0.3,
7423,98.434255,12.5,0.0,11.4,0.1,
7424,98.434005,12.6,0.3,11.5,0.4,
7425,98.433755,12.6,0.3,11.5,0.4,
7426,98.433505,12.5,0.0,11.5,0.2,
7427,98.433255,12.5,0.0,11.4,0.1,
7428,98.433005,12.7,0.1,11.7,0.3,
7429,98.432755,12.6,0.0,11.6,0.1,
7430,98.432505,12.9,0.0,11.8,0.2,
7431,98.432255,12.8,0.0,11.8,0.1,
7432,98.432005,13.1,0.2,12.1,0.3,
7433,98.431755,12.8,0.0,11.7,0.1,
7434,98.431505,13.1,0.3,12.0,0.5,
7435,98.431255,12.7,0.0,11.6,-0.1,
7436,98.431005,13.0,0.1,12.0,0.3,
7437,98.430755,13.3,0.1,12.3,0.5,
7438,98.430505,13.2,0.0,12.1,0.4,
7439,98.430255,12.7,0.0,11.5,-0.0,
7440,98.430005,13.1,0.0,11.9,0.3,
7441,98.429755,13.1,0.2,12.1,0.4,
7442,98.429505,13.3,0.4,12.2,0.6,
7443,98.429255,13.2,0.5,12.2,0.7,
7444,98.429005,13.3,0.4,12.2,0.6,
7445,98.428755,13.0,0.4,12.0,0.5,
7446,98.428505,13.1,0.5,12.0,0.6,
7447,98.428255,12.8,0.3,11.7,0.3,
7448,98.428005,13.0,0.5,12.0,0.6,
7449,98.427755,13.3,0.7,12.4,0.7,
7450,98.427505,13.5,0.7,12.4,0.8,
7451,98.427255,12.7,0.1,11.7,0.2,
7452,98.427005,13.0,0.5,12.0,0.6,
7453,98.426755,13.2,0.7,12.1,0.7,
7454,98.426505,13.1,0.7,12.0,0.8,
7455,98.426255,13.1,0.8,12.0,0.7,
7456,98.426005,12.8,0.5,11.7,0.6,
7457,98.425755,12.9,0.8,11.6,0.9,
7458,98.425505,12.5,0.3,11.3,0.4,
7459,98.425255,12.7,0.6,11.6,0.7,
7460,98.425005,12.7,0.4,11.4,0.5,
7461,98.424755,12.9,0.4,11.7,0.6,
7462,98.424505,12.9,0.3,11.6,0.5,
7463,98.424255,12.5,0.1,11.2,0.3,
7464,98.424005,12.7,0.2,11.4,0.5,
7465,98.423755,12.7,0.3,11.5,0.5,
7466,98.423505,12.8,0.7,11.5,0.9,
7467,98.423255,12.9,0.6,11.5,0.8,
7468,98.423005,12.5,0.4,11.2,0.7,
7469,98.422755,12.5,0.6,11.1,0.8,
7470,98.422505,12.1,0.1,10.7,0.4,
7471,98.422255,12.6,0.6,11.3,0.8,
7472,98.422005,12.0,0.0,10.7,0.0,
7473,98.421755,12.5,0.4,11.1,0.7,
7474,98.421505,12.5,0.5,11.1,0.8,
7475,98.421255,12.2,0.0,10.7,0.3,
7476,98.421005,12.3,0.2,10.9,0.4,
7477,98.420755,12.6,0.5,11.3,0.7,
7478,98.420505,12.3,0.2,10.9,0.4,
7479,98.420255,12.8,0.7,11.5,1.0,
7480,98.420005,12.9,0.1,11.6,0.3,
7481,98.419755,13.0,0.3,11.7,0.5,
7482,98.419505,12.7,0.1,11.5,0.3,
7483,98.419255,12.8,0.1,11.5,0.3,
7484,98.419005,13.2,0.7,12.0,0.9,
7485,98.418755,12.9,0.3,11.6,0.4,
7486,98.418505,12.8,0.2,11.5,0.5,
7487,98.418255,12.8,0.3,11.6,0.5,
7488,98.418005,12.9,0.2,11.7,0.5,
7489,98.417755,12.9,0.1,11.6,0.3,
7490,98.417505,13.2,0.2,11.9,0.5,
7491,98.417255,13.0,0.1,11.8,0.4,
7492,98.417005,13.1,0.2,11.9,0.5,
7493,98.416755,13.1,0.0,11.8,0.4,
7494,98.416505,13.2,0.0,12.0,0.3,
7495,98.416255,13.8,0.4,12.6,0.7,
7496,98.416005,13.5,0.0,12.4,0.3,
7497,98.415755,13.9,0.2,12.7,0.6,
7498,98.415505,14.0,0.4,12.9,0.7,
7499,98.415255,13.7,0.1,12.5,0.4,
7500,98.415005,13.5,0.0,12.4,0.4,
7501,98.414755,13.8,0.5,12.7,0.8,
7502,98.414505,13.5,0.3,12.4,0.7,
7503,98.414255,13.2,0.0,12.0,0.3,
7504,98.414005,13.8,0.8,12.6,1.0,
7505,98.413755,13.2,0.3,12.1,0.8,
7506,98.413505,13.1,0.2,11.8,0.5,
7507,98.413255,13.2,0.5,12.0,0.7,
7508,98.413005,13.1,0.4,12.0,0.6,
7509,98.412755,13.1,0.4,11.9,0.7,
7510,98.412505,12.8,0.3,11.6,0.6,
7511,98.412255,13.0,0.3,11.8,0.4,
7512,98.412005,13.0,0.2,11.8,0.4,
7513,98.411755,13.6,0.9,12.4,1.1,
7514,98.411505,13.2,0.4,11.9,0.6,
7515,98.411255,13.2,0.3,11.9,0.5,
7516,98.411005,13.2,0.1,11.9,0.4,
7517,98.410755,13.1,0.1,11.9,0.4,
7518,98.410505,13.1,0.0,11.8,0.3,
7519,98.410255,13.0,0.0,11.8,0.3,
7520,98.410005,13.4,0.4,12.2,0.7,
7521,98.409755,13.5,0.3,12.2,0.6,
7522,98.409505,13.4,0.4,12.1,0.6,
7523,98.409255,13.4,0.4,12.3,0.6,
7524,98.409005,13.2,0.4,12.2,0.5,
7525,98.408755,13.4,0.7,12.4,0.8,
7526,98.408505,13.4,0.7,12.4,0.8,
7527,98.408255,13.1,0.5,12.1,0.6,
7528,98.408005,13.4,1.0,12.3,1.1,
7529,98.407755,12.9,0.3,11.7,0.6,
7530,98.407505,12.9,0.5,11.8,0.8,
7531,98.407255,12.7,0.1,11.5,0.5,
7532,98.407005,12.9,0.4,11.8,0.7,
7533,98.406755,12.5,0.1,11.3,0.4,
7534,98.406505,12.8,0.3,11.5,0.6,
7535,98.406255,12.6,0.1,11.4,0.5,
7536,98.406005,12.6,0.3,11.5,0.6,
7537,98.405755,13.0,0.9,11.9,1.0,
7538,98.405505,12.6,0.5,11.6,0.7,
7539,98.405255,12.8,0.7,11.7,0.8,
7540,98.405005,12.6,0.5,11.5,0.6,
7541,98.404755,12.8,0.5,11.7,0.6,
7542,98.404505,12.8,0.6,11.9,0.7,
7543,98.404255,13.2,1.2,12.3,1.0,
7544,98.404005,13.2,0.7,12.3,0.6,
7545,98.403755,13.1,0.6,12.2,0.5,
7546,98.403505,13.3,0.7,12.5,0.7,
7547,98.403255,13.0,0.4,12.1,0.4,
7548,98.403005,13.1,0.7,12.2,0.6,
7549,98.402755,12.9,0.6,11.9,0.6,
7550,98.402505,12.5,0.5,11.5,0.6,
7551,98.402255,12.1,1.5,11.0,1.6,
7552,98.402005,12.1,0.1,11.1,0.2,
7553,98.401755,12.6,0.0,11.5,0.4,
7554,98.401505,13.1,0.3,12.2,0.6,
7555,98.401255,13.1,0.0,12.2,0.4,
7556,98.401005,13.2,0.0,12.3,0.2,
7557,98.400755,13.5,0.2,12.6,0.5,
7558,98.400505,13.2,0.0,12.2,0.2,
7559,98.400255,13.1,0.0,12.1,0.4,
7560,98.400005,13.1,0.4,12.2,0.6,
7561,98.399755,12.8,0.3,11.8,0.5,
7562,98.399505,12.5,0.1,11.4,0.3,
7563,98.399255,12.8,0.6,11.7,0.7,
7564,98.399005,12.5,0.3,11.5,0.4,
7565,98.398755,12.7,0.6,11.6,0.7,
7566,98.398505,12.6,0.4,11.4,0.6,
7567,98.398255,12.2,0.2,11.1,0.3,
7568,98.398005,12.0,0.1,10.9,0.3,
7569,98.397755,12.1,0.1,11.0,0.3,
7570,98.397505,12.1,0.0,11.0,0.1,
7571,98.397255,12.1,0.0,10.9,0.2,
7572,98.397005,12.3,0.4,11.2,0.4,
7573,98.396755,12.3,0.3,11.1,0.4,
7574,98.396505,12.2,0.4,11.1,0.5,
7575,98.396255,12.1,0.4,10.8,0.6,
7576,98.396005,12.3,0.3,11.1,0.5,
7577,98.395755,12.5,0.5,11.3,0.7,
7578,98.395505,12.6,0.6,11.5,0.8,
7579,98.395255,12.4,0.3,11.3,0.5,
7580,98.395005,12.0,0.0,10.8,0.2,
7581,98.394755,12.2,0.2,11.1,0.4,
7582,98.394505,12.1,0.1,11.0,0.3,
7583,98.394255,12.3,0.2,11.2,0.3,
7584,98.394005,12.7,0.6,11.7,0.7,
7585,98.393755,12.5,0.1,11.5,0.4,
7586,98.393505,12.7,0.3,11.7,0.4,
7587,98.393255,13.2,0.7,12.1,0.9,
7588,98.393005,12.7,0.2,11.5,0.3,
7589,98.392755,12.6,0.1,11.5,0.4,
7590,98.392505,12.8,0.1,11.8,0.4,
7591,98.392255,12.8,0.2,11.8,0.4,
7592,98.392005,13.0,0.2,12.0,0.6,
7593,98.391755,12.7,0.0,11.6,0.2,
7594,98.391505,12.8,0.2,11.7,0.5,
7595,98.391255,12.7,0.3,11.6,0.5,
7596,98.391005,13.0,0.7,12.0,0.9,
7597,98.390755,12.7,0.6,11.6,0.8,
7598,98.390505,12.7,0.3,11.4,0.6,
7599,98.390255,12.4,0.2,11.3,0.5,
7600,98.390005,12.2,0.2,11.0,0.4,
7601,98.389755,12.5,0.4,11.3,0.6,
7602,98.389505,12.8,0.9,11.6,1.1,
7603,98.389255,12.4,0.5,11.2,0.7,
7604,98.389005,12.4,0.4,11.3,0.7,
7605,98.388755,12.1,0.0,10.8,0.2,
7606,98.388505,12.3,0.1,11.2,0.4,
7607,98.388255,12.2,0.2,11.2,0.5,
7608,98.388005,12.4,0.4,11.3,0.7,
7609,98.387755,12.3,0.2,11.2,0.5,
7610,98.387505,12.4,0.4,11.2,0.5,
7611,98.387255,12.6,0.5,11.5,0.8,
7612,98.387005,12.5,0.3,11.4,0.6,
7613,98.386755,12.9,0.6,11.9,0.8,
7614,98.386505,13.0,0.5,12.0,0.6,
7615,98.386255,13.1,0.5,12.2,0.6,
7616,98.386005,13.1,0.4,12.2,0.5,
7617,98.385755,13.2,0.6,12.4,0.8,
7618,98.385505,13.2,0.4,12.2,0.5,
7619,98.385255,13.4,0.7,12.6,0.9,
7620,98.385005,13.2,0.5,12.3,0.6,
7621,98.384755,13.0,0.7,12.2,0.7,
7622,98.384505,12.7,0.8,11.7,1.1,
7623,98.384255,12.0,1.6,11.1,2.0,
7624,98.384005,11.4,0.0,10.4,-0.1,
7625,98.383755,12.1,0.4,11.1,0.5,
