Track Name,,Line name,1141219NKLUP,Report Name,Wear_right,Operator,
Starting Km,100.300,Ending Km,,Track Direction, increase
Wavelength, , Measurement Date, 2025.12.20, Measurement Time, 01:31:53

check,mile(Km),W1/R,W2/R,W3/R,W4/R,ID
323,100.380750,7.1,0.4,7.3,0.8,
324,100.381000,7.5,0.5,7.4,1.0,
325,100.381250,6.7,0.6,7.4,0.9,
326,100.381500,7.3,0.6,7.7,0.9,
327,100.381750,6.9,0.8,7.7,0.9,
328,100.382000,7.5,0.5,7.6,0.7,
329,100.382250,7.2,0.4,7.6,0.7,
330,100.382500,7.2,0.5,7.6,0.8,
331,100.382750,7.2,0.5,7.5,0.8,
332,100.383000,7.5,0.6,7.6,0.9,
333,100.383250,7.9,0.4,7.4,0.7,
334,100.383500,6.7,0.6,7.3,0.7,
335,100.383750,7.3,0.6,7.4,0.8,
336,100.384000,7.9,0.4,7.4,0.7,
337,100.384250,7.7,0.3,7.3,0.6,
338,100.384500,7.5,0.5,7.4,0.6,
339,100.384750,7.1,0.8,7.4,0.8,
340,100.385000,7.0,0.8,7.4,0.8,
341,100.385250,8.0,0.7,7.5,0.8,
342,100.385500,8.3,0.6,7.5,0.8,
343,100.385750,7.4,0.8,7.6,0.8,
344,100.386000,8.4,0.6,7.6,0.8,
345,100.386250,7.9,0.5,7.6,0.7,
346,100.386500,7.2,0.3,7.6,0.4,
347,100.386750,7.4,0.6,7.8,0.7,
348,100.387000,7.6,0.8,8.0,0.8,
349,100.387250,8.1,0.6,8.0,0.8,
350,100.387500,8.6,0.5,8.1,0.8,
351,100.387750,8.0,0.7,8.4,1.0,
352,100.388000,7.5,0.6,8.3,0.8,
353,100.388250,8.4,0.7,8.5,1.0,
354,100.388500,8.3,0.7,8.2,0.9,
355,100.388750,7.9,0.6,8.0,0.9,
356,100.389000,8.4,0.6,8.1,0.9,
357,100.389250,8.1,0.8,8.3,1.0,
358,100.389500,8.1,0.6,8.2,0.9,
359,100.389750,7.8,0.3,8.0,0.7,
360,100.390000,8.1,0.4,8.1,0.7,
361,100.390250,8.1,0.5,8.0,0.8,
362,100.390500,8.3,0.5,8.0,0.8,
363,100.390750,8.3,0.4,7.8,0.8,
364,100.391000,7.4,0.5,7.7,0.8,
365,100.391250,7.4,0.6,7.7,0.8,
366,100.391500,7.0,0.5,7.4,0.7,
367,100.391750,6.9,0.4,7.2,0.7,
368,100.392000,7.3,0.3,7.1,0.6,
369,100.392250,7.3,0.4,7.2,0.7,
370,100.392500,7.1,0.5,6.9,0.7,
371,100.392750,7.3,0.4,7.0,0.7,
372,100.393000,6.8,0.4,6.8,0.7,
373,100.393250,6.3,0.5,6.7,0.7,
374,100.393500,7.1,0.5,6.8,0.7,
375,100.393750,7.2,0.5,6.8,0.9,
376,100.394000,7.0,0.3,6.4,0.7,
377,100.394250,7.0,0.4,6.6,0.7,
378,100.394500,6.6,0.3,6.5,0.6,
379,100.394750,7.4,0.1,6.5,0.5,
380,100.395000,7.3,0.5,6.9,0.7,
381,100.395250,6.7,0.5,6.8,0.7,
382,100.395500,6.6,0.5,7.1,0.6,
383,100.395750,7.4,0.1,6.8,0.5,
384,100.396000,7.0,0.2,7.4,0.9,
385,100.396250,8.8,0.5,9.0,1.3,
386,100.396500,7.9,0.7,8.5,0.7,
387,100.396750,8.2,0.6,8.1,0.7,
388,100.397000,8.1,0.7,7.8,0.7,
389,100.397250,7.3,0.7,7.5,0.7,
390,100.397500,7.6,0.7,7.3,0.8,
391,100.397750,7.9,0.2,7.1,0.6,
392,100.398000,7.4,0.6,7.2,0.8,
393,100.398250,7.8,0.4,7.3,0.7,
394,100.398500,7.3,0.7,7.3,0.8,
395,100.398750,7.3,0.2,7.2,0.8,
396,100.399000,6.6,0.6,7.1,0.6,
397,100.399250,7.7,0.5,7.0,0.7,
398,100.399500,7.9,0.6,7.2,0.8,
399,100.399750,6.6,0.7,7.2,0.7,
400,100.400000,6.8,0.4,7.1,0.6,
401,100.400250,7.2,0.4,7.5,0.7,
402,100.400500,7.2,0.6,7.7,0.8,
403,100.400750,7.7,0.7,7.9,0.9,
404,100.401000,7.6,0.8,8.3,0.9,
405,100.401250,7.2,0.7,8.2,0.8,
406,100.401500,7.2,0.5,8.0,0.7,
407,100.401750,8.0,0.3,8.3,0.6,
408,100.402000,8.1,0.7,8.4,1.1,
409,100.402250,5.8,0.5,6.6,0.6,
410,100.402500,6.2,0.4,6.2,0.6,
411,100.402750,5.3,0.8,6.1,0.9,
412,100.403000,5.5,0.5,5.8,0.7,
413,100.403250,5.7,0.5,6.1,0.7,
414,100.403500,5.7,0.5,6.1,0.8,
415,100.403750,6.3,0.4,6.1,0.7,
416,100.404000,6.1,0.5,6.3,0.9,
417,100.404250,5.9,0.3,6.3,0.7,
418,100.404500,5.1,0.5,6.2,0.6,
419,100.404750,5.7,0.6,6.6,0.8,
420,100.405000,6.1,0.6,6.6,0.8,
421,100.405250,6.0,0.5,6.5,0.7,
422,100.405500,5.7,0.5,6.6,0.7,
423,100.405750,6.3,0.4,6.8,0.8,
424,100.406000,6.6,0.6,7.1,1.0,
425,100.406250,6.0,0.3,7.0,0.6,
426,100.406500,6.7,0.5,7.4,0.9,
427,100.406750,6.7,0.4,7.2,0.6,
428,100.407000,7.5,1.3,8.2,1.3,
429,100.407250,7.1,0.9,7.7,0.9,
430,100.407500,6.7,0.7,7.5,0.8,
431,100.407750,6.8,0.9,7.7,0.9,
432,100.408000,6.8,0.8,7.7,0.9,
433,100.408250,6.9,0.8,7.8,0.9,
434,100.408500,6.7,0.9,8.0,1.0,
435,100.408750,7.2,1.3,8.2,1.4,
436,100.409000,7.3,1.0,8.3,1.0,
437,100.409250,7.0,0.7,7.9,0.8,
438,100.409500,7.3,1.0,8.3,1.1,
439,100.409750,7.3,0.4,8.1,0.6,
440,100.410000,7.6,0.7,8.5,0.9,
441,100.410250,7.9,1.3,8.8,1.6,
442,100.410500,7.5,0.6,8.2,0.8,
443,100.410750,8.1,0.4,8.2,0.7,
444,100.411000,8.5,1.3,9.2,1.5,
445,100.411250,7.6,0.6,8.8,0.8,
446,100.411500,8.5,0.7,9.0,1.0,
447,100.411750,8.1,0.6,9.0,0.9,
448,100.412000,8.5,0.5,9.1,0.8,
449,100.412250,8.0,0.7,9.0,0.8,
450,100.412500,8.0,0.5,9.0,0.6,
451,100.412750,7.8,0.8,9.0,0.8,
452,100.413000,8.5,0.4,8.9,0.5,
453,100.413250,8.4,0.6,8.9,0.7,
454,100.413500,9.0,1.2,9.7,1.2,
455,100.413750,8.8,0.8,9.3,0.9,
456,100.414000,8.6,0.4,9.1,0.5,
457,100.414250,9.1,1.3,9.7,1.3,
458,100.414500,9.0,1.3,9.7,1.3,
459,100.414750,8.7,0.5,9.3,0.6,
460,100.415000,8.7,0.7,9.4,0.8,
461,100.415250,8.7,0.2,9.2,0.7,
462,100.415500,9.5,1.4,10.2,1.5,
463,100.415750,8.9,0.9,9.6,1.0,
464,100.416000,8.6,0.5,9.2,0.6,
465,100.416250,8.5,0.3,9.5,0.6,
466,100.416500,8.5,0.4,9.3,0.6,
467,100.416750,8.9,0.6,9.3,0.7,
468,100.417000,8.5,1.1,9.2,1.7,
469,100.417250,7.9,1.0,8.8,1.0,
470,100.417500,7.4,0.6,8.1,0.8,
471,100.417750,7.6,0.6,7.7,0.7,
472,100.418000,7.0,0.7,7.6,0.8,
473,100.418250,6.8,0.3,7.4,0.7,
474,100.418500,6.6,0.6,7.2,1.0,
475,100.418750,6.2,0.7,6.8,0.8,
476,100.419000,6.1,0.6,6.4,0.7,
477,100.419250,5.8,0.6,6.4,0.8,
478,100.419500,6.5,0.5,6.5,0.8,
479,100.419750,5.9,0.6,6.2,0.8,
480,100.420000,5.8,0.7,6.4,0.9,
481,100.420250,6.1,0.4,6.0,0.7,
482,100.420500,5.4,0.7,6.1,0.9,
483,100.420750,5.8,0.5,5.9,0.8,
484,100.421000,5.3,0.8,6.0,1.0,
485,100.421250,5.2,0.6,5.7,0.8,
486,100.421500,5.2,0.5,5.8,0.8,
487,100.421750,5.2,0.7,5.9,1.0,
488,100.422000,5.3,0.6,5.9,0.9,
489,100.422250,5.2,0.4,5.8,0.7,
490,100.422500,5.3,0.1,5.9,0.7,
491,100.422750,5.3,0.4,6.0,0.8,
492,100.423000,5.6,0.5,6.3,0.9,
493,100.423250,5.6,0.4,6.2,0.8,
494,100.423500,5.7,0.2,6.3,0.7,
495,100.423750,5.9,0.4,6.5,0.8,
496,100.424000,6.2,0.5,6.9,0.9,
497,100.424250,6.3,0.2,6.9,0.6,
498,100.424500,6.6,0.5,7.2,0.9,
499,100.424750,6.8,0.2,7.1,0.6,
500,100.425000,7.2,0.5,7.8,0.8,
501,100.425250,8.1,0.2,8.4,0.6,
502,100.425500,7.6,0.2,8.1,0.5,
503,100.425750,7.6,0.1,8.0,0.4,
504,100.426000,7.7,0.3,8.1,0.6,
505,100.426250,7.9,0.5,8.2,0.6,
506,100.426500,7.8,0.5,8.6,0.6,
507,100.426750,7.6,0.2,8.1,0.2,
508,100.427000,8.0,0.5,8.8,0.5,
