Track Name,,Line name,1141219NKLDN,Report Name,Wear_right,Operator,
Starting Km,112.000,Ending Km,,Track Direction, decrease
Wavelength, , Measurement Date, 2025.12.20, Measurement Time, 03:01:42

check,mile(Km),W1/R,W2/R,W3/R,W4/R,ID
189,111.952750,1.6,0.0,0.1,0.5,
190,111.952500,1.5,0.0,0.2,0.4,
191,111.952250,1.5,0.0,0.0,0.4,
192,111.952000,1.7,0.1,0.2,0.7,
193,111.951750,1.7,0.0,0.2,0.5,
194,111.951500,1.7,0.1,0.2,0.6,
195,111.951250,1.5,0.0,0.1,0.5,
196,111.951000,1.3,0.0,0.0,0.3,
197,111.950750,1.5,0.0,0.2,0.4,
198,111.950500,1.4,0.0,0.0,0.3,
199,111.950250,1.5,0.0,0.0,0.3,
200,111.950000,1.9,0.0,0.3,0.5,
201,111.949750,1.8,0.0,0.2,0.4,
202,111.949500,1.8,0.0,0.2,0.3,
203,111.949250,1.9,0.0,0.3,0.4,
204,111.949000,1.8,0.0,0.3,0.6,
205,111.948750,2.0,0.0,0.5,0.6,
206,111.948500,2.1,0.1,0.5,0.6,
207,111.948250,2.2,0.1,0.7,0.7,
208,111.948000,2.1,0.0,0.6,0.4,
209,111.947750,1.9,0.0,0.4,0.5,
210,111.947500,2.1,0.0,0.7,0.5,
211,111.947250,1.9,0.0,0.2,0.4,
212,111.947000,2.0,0.0,0.3,0.6,
213,111.946750,1.9,0.0,0.2,0.6,
214,111.946500,1.9,0.0,0.3,0.6,
215,111.946250,2.2,0.1,0.3,0.6,
216,111.946000,2.1,0.2,0.6,0.8,
217,111.945750,2.1,0.2,0.6,0.7,
218,111.945500,2.6,0.1,0.5,0.6,
219,111.945250,2.4,0.2,0.8,0.7,
220,111.945000,2.3,0.0,0.9,0.6,
221,111.944750,2.6,0.1,0.8,0.7,
222,111.944500,2.1,0.0,0.6,0.5,
223,111.944250,2.0,0.0,0.4,0.3,
224,111.944000,2.0,0.0,0.4,0.4,
225,111.943750,1.9,0.0,0.4,0.5,
226,111.943500,2.1,0.2,0.6,0.7,
227,111.943250,2.5,0.0,0.4,0.5,
228,111.943000,2.2,0.0,0.4,0.5,
229,111.942750,2.1,0.0,0.5,0.6,
230,111.942500,2.2,0.1,0.6,0.6,
231,111.942250,2.1,0.0,0.5,0.6,
232,111.942000,1.8,0.0,0.2,0.3,
233,111.941750,1.8,0.0,0.2,0.5,
234,111.941500,1.8,0.0,0.1,0.0,
235,111.941250,1.7,0.0,0.1,0.1,
236,111.941000,1.6,0.2,0.0,1.1,
237,111.940750,1.3,0.2,0.0,0.7,
238,111.940500,1.7,0.5,0.0,0.9,
239,111.940250,1.3,0.6,0.0,1.0,
240,111.940000,1.7,0.6,0.0,1.0,
241,111.939750,0.9,0.3,0.0,0.8,
242,111.939500,1.0,0.5,0.0,0.9,
243,111.939250,0.3,0.5,0.0,0.9,
244,111.939000,0.9,0.2,0.0,0.7,
245,111.938750,0.9,0.3,0.0,0.8,
246,111.938500,1.3,0.3,0.0,0.8,
247,111.938250,0.9,0.3,0.0,0.8,
248,111.938000,1.3,0.5,0.0,0.9,
249,111.937750,1.0,0.4,0.0,0.9,
250,111.937500,1.1,0.4,0.0,0.9,
251,111.937250,1.0,0.6,0.0,1.0,
252,111.937000,0.5,0.7,0.2,1.1,
253,111.936750,0.6,0.3,0.0,0.8,
254,111.936500,1.1,0.7,0.0,1.1,
255,111.936250,1.2,0.6,0.0,1.0,
256,111.936000,1.3,0.7,0.0,1.1,
257,111.935750,1.6,0.5,0.0,0.9,
258,111.935500,1.0,0.3,0.0,0.8,
259,111.935250,1.3,0.4,0.0,0.9,
260,111.935000,1.1,0.1,0.0,0.6,
261,111.934750,1.1,0.2,0.0,0.7,
262,111.934500,1.2,0.2,0.0,0.8,
263,111.934250,1.3,0.4,0.0,0.9,
264,111.934000,2.0,0.7,0.0,1.0,
265,111.933750,1.3,0.6,0.0,1.0,
266,111.933500,1.3,0.4,0.0,0.9,
267,111.933250,1.2,0.5,0.0,1.0,
268,111.933000,1.2,0.5,0.0,0.9,
269,111.932750,1.2,0.4,0.0,0.9,
270,111.932500,1.2,0.5,0.0,1.0,
271,111.932250,0.8,0.0,0.0,0.6,
272,111.932000,1.1,0.3,0.0,0.8,
273,111.931750,1.6,0.5,0.0,0.9,
274,111.931500,1.2,0.4,0.0,0.8,
275,111.931250,1.1,0.4,0.0,0.8,
276,111.931000,0.9,0.2,0.0,0.7,
277,111.930750,1.0,0.2,0.0,0.7,
278,111.930500,1.2,0.5,0.0,0.9,
279,111.930250,1.6,0.6,0.0,1.0,
280,111.930000,1.1,0.5,0.0,1.0,
281,111.929750,0.7,0.4,0.1,0.9,
282,111.929500,1.1,0.3,0.0,0.8,
283,111.929250,0.6,0.3,0.0,0.8,
284,111.929000,1.3,0.5,0.3,1.0,
285,111.928750,0.7,0.3,0.0,0.8,
286,111.928500,0.9,0.2,0.0,0.8,
287,111.928250,0.8,0.3,0.2,0.8,
288,111.928000,0.7,0.0,0.0,0.7,
289,111.927750,0.8,0.0,0.0,0.4,
290,111.927500,0.9,0.4,0.1,0.9,
291,111.927250,1.1,0.4,0.3,0.9,
292,111.927000,1.3,0.4,0.5,0.9,
293,111.926750,1.0,0.1,0.1,0.7,
294,111.926500,1.0,0.3,0.2,0.8,
295,111.926250,1.0,0.5,0.3,0.9,
296,111.926000,1.2,0.3,0.0,0.8,
297,111.925750,1.4,0.5,0.3,1.0,
298,111.925500,1.5,0.0,0.0,0.4,
299,111.925250,1.5,0.0,0.0,0.3,
300,111.925000,1.8,0.3,0.3,0.6,
301,111.924750,1.8,0.0,0.0,0.5,
302,111.924500,2.4,0.0,0.6,0.5,
303,111.924250,2.9,0.5,1.4,1.1,
304,111.924000,2.2,0.0,0.8,0.6,
305,111.923750,2.4,0.1,1.1,0.8,
306,111.923500,3.3,0.0,1.6,0.6,
307,111.923250,2.8,0.1,1.1,0.6,
308,111.923000,3.5,0.4,1.8,0.9,
309,111.922750,3.2,0.0,1.4,0.3,
310,111.922500,2.8,0.0,0.9,0.2,
311,111.922250,2.7,0.0,0.8,0.3,
312,111.922000,3.8,0.1,1.4,0.6,
313,111.921750,2.9,0.0,1.3,0.3,
314,111.921500,2.5,0.0,1.1,0.3,
315,111.921250,2.5,0.0,1.2,0.1,
316,111.921000,3.0,0.0,1.2,0.3,
317,111.920750,3.4,0.0,1.5,0.5,
318,111.920500,3.2,0.0,1.4,0.1,
319,111.920250,3.6,0.0,1.5,-0.3,
320,111.920000,3.4,0.0,1.7,-0.0,
321,111.919750,2.9,0.0,1.8,0.2,
322,111.919500,4.3,0.0,1.9,0.4,
323,111.919250,2.8,0.0,1.8,-0.2,
324,111.919000,3.7,0.0,2.1,0.3,
325,111.918750,4.4,0.1,2.4,0.6,
326,111.918500,3.9,0.0,2.3,-0.1,
327,111.918250,4.4,0.1,2.7,0.6,
328,111.918000,4.8,0.2,3.2,0.7,
329,111.917750,5.2,0.0,3.0,0.4,
330,111.917500,4.6,0.6,3.0,1.0,
331,111.917250,4.3,0.0,2.8,0.4,
332,111.917000,4.2,0.0,2.7,0.3,
333,111.916750,4.0,0.4,2.5,0.8,
334,111.916500,4.2,0.0,2.7,0.2,
335,111.916250,3.2,0.0,2.1,-0.6,
336,111.916000,4.0,0.4,2.6,0.8,
337,111.915750,4.0,0.0,2.3,-0.4,
338,111.915500,4.8,0.0,3.2,-0.3,
339,111.915250,5.5,1.6,4.2,1.7,
340,111.915000,4.2,0.0,2.9,0.4,
341,111.914750,3.9,0.0,2.6,0.2,
342,111.914500,3.9,0.6,3.1,1.0,
343,111.914250,4.3,0.3,2.9,0.8,
