Track Name,,Line name,1141219NKLDN1,Report Name,Wear_right,Operator,
Starting Km,105.060,Ending Km,,Track Direction, decrease
Wavelength, , Measurement Date, 2025.12.20, Measurement Time, 03:43:23

check,mile(Km),W1/R,W2/R,W3/R,W4/R,ID
4961,103.819753,4.6,0.4,4.8,0.8,
4962,103.819503,4.6,0.3,4.7,0.7,
4963,103.819253,4.7,0.1,4.6,0.6,
4964,103.819003,5.3,0.3,4.7,0.8,
4965,103.818753,4.9,0.3,4.7,0.8,
4966,103.818503,4.9,0.4,4.8,0.8,
4967,103.818253,5.5,0.7,5.1,1.0,
4968,103.818003,4.9,0.5,5.1,0.8,
4969,103.817753,5.3,0.6,5.3,0.9,
4970,103.817503,6.3,0.9,5.5,1.3,
4971,103.817253,5.9,0.7,5.5,1.0,
4972,103.817003,6.5,0.4,5.3,0.9,
4973,103.816753,6.1,1.2,5.8,1.5,
4974,103.816503,5.8,0.6,5.4,1.0,
4975,103.816253,5.5,0.7,5.4,1.0,
4976,103.816003,5.0,1.1,5.5,1.3,
4977,103.815753,5.9,0.7,5.5,1.1,
4978,103.815503,6.2,0.5,5.3,0.9,
4979,103.815253,5.7,0.9,5.7,1.3,
4980,103.815003,5.5,0.6,5.5,1.0,
4981,103.814753,5.7,0.5,5.6,0.9,
4982,103.814503,5.7,0.5,5.6,1.0,
4983,103.814253,5.8,0.3,5.6,0.8,
4984,103.814003,5.5,0.3,5.5,0.8,
4985,103.813753,5.1,0.8,5.7,1.1,
4986,103.813503,6.7,0.4,5.7,0.9,
4987,103.813253,5.4,0.6,5.7,1.0,
4988,103.813003,6.4,0.7,5.8,1.1,
4989,103.812753,6.0,0.6,5.6,1.0,
4990,103.812503,5.8,0.5,5.6,0.9,
4991,103.812253,5.9,0.9,5.7,1.2,
4992,103.812003,5.8,0.4,5.5,0.9,
4993,103.811753,5.5,0.3,5.1,0.8,
4994,103.811503,6.0,0.6,5.2,1.2,
4995,103.811253,5.2,0.4,5.1,0.8,
4996,103.811003,4.7,0.2,4.8,0.7,
4997,103.810753,4.7,0.4,4.8,0.9,
4998,103.810503,5.3,0.6,5.2,1.0,
4999,103.810253,5.4,0.7,5.3,1.0,
5000,103.810003,5.5,0.6,5.4,1.2,
5001,103.809753,5.1,0.7,5.4,1.1,
5002,103.809503,6.5,0.5,5.5,0.7,
5003,103.809253,5.7,0.9,5.4,1.2,
5004,103.809003,5.8,0.7,5.6,1.0,
5005,103.808753,5.5,0.5,5.5,0.8,
5006,103.808503,5.9,0.8,5.6,1.1,
5007,103.808253,5.6,0.4,5.2,0.8,
5008,103.808003,6.3,0.0,5.4,0.5,
5009,103.807753,6.1,0.7,5.3,1.0,
5010,103.807503,5.1,0.5,5.2,0.7,
5011,103.807253,6.0,0.2,5.4,0.7,
5012,103.807003,5.2,0.8,5.5,1.0,
5013,103.806753,5.3,0.4,5.2,0.7,
5014,103.806503,5.4,0.5,5.4,0.8,
5015,103.806253,5.5,0.7,5.6,1.0,
5016,103.806003,5.2,0.5,5.6,0.7,
5017,103.805753,6.2,0.2,5.7,0.6,
5018,103.805503,6.7,0.7,5.9,1.0,
5019,103.805253,5.4,0.3,5.8,0.6,
5020,103.805003,6.7,0.2,5.8,0.6,
5021,103.804753,5.7,0.7,5.8,1.0,
5022,103.804503,6.8,0.3,5.9,0.8,
5023,103.804253,6.7,0.4,5.7,0.9,
5024,103.804003,5.5,1.0,5.9,1.3,
5025,103.803753,5.7,0.7,5.7,1.1,
5026,103.803503,5.9,0.3,5.7,0.8,
5027,103.803253,5.9,0.6,5.7,1.1,
5028,103.803003,5.9,0.2,5.4,0.8,
5029,103.802753,5.3,0.2,5.2,0.6,
5030,103.802503,6.2,0.5,5.5,1.1,
5031,103.802253,5.3,0.3,5.4,0.8,
5032,103.802003,6.0,0.3,5.3,0.8,
5033,103.801753,5.0,0.7,5.3,1.1,
5034,103.801503,5.5,0.4,5.3,0.9,
5035,103.801253,6.3,0.1,5.2,0.8,
5036,103.801003,5.1,0.3,5.3,0.8,
5037,103.800753,5.3,0.1,5.2,0.6,
5038,103.800503,5.1,0.2,5.0,0.7,
5039,103.800253,5.6,0.3,5.4,0.9,
5040,103.800003,5.9,0.1,5.3,0.6,
5041,103.799753,5.2,0.1,5.3,0.7,
5042,103.799503,6.5,0.6,5.5,1.1,
5043,103.799253,5.2,0.4,5.3,0.8,
5044,103.799003,6.2,0.1,5.5,0.7,
5045,103.798753,6.0,0.7,5.6,1.2,
5046,103.798503,6.7,0.2,5.4,0.8,
5047,103.798253,6.6,0.1,5.6,0.8,
5048,103.798003,5.0,0.3,5.1,0.7,
5049,103.797753,6.7,0.2,5.7,0.8,
5050,103.797503,5.6,0.5,5.6,0.9,
5051,103.797253,6.7,0.4,5.8,1.0,
5052,103.797003,6.1,0.6,6.3,1.0,
5053,103.796753,6.3,0.3,6.2,0.8,
5054,103.796503,6.5,1.1,6.4,1.6,
5055,103.796253,6.4,0.3,5.9,0.8,
5056,103.796003,5.6,0.2,5.8,0.8,
5057,103.795753,5.9,0.2,5.7,0.8,
5058,103.795503,6.1,0.0,6.0,0.6,
5059,103.795253,6.1,0.1,5.7,0.7,
5060,103.795003,6.4,0.7,6.2,1.2,
5061,103.794753,6.4,0.3,6.1,0.8,
5062,103.794503,6.3,0.2,5.9,0.6,
5063,103.794253,6.4,0.8,6.3,1.3,
5064,103.794003,6.7,0.5,6.2,1.0,
5065,103.793753,6.2,0.2,6.0,0.7,
5066,103.793503,6.3,0.8,6.3,1.2,
5067,103.793253,6.5,0.4,6.4,0.9,
5068,103.793003,6.6,0.4,6.4,0.9,
5069,103.792753,6.7,0.5,6.6,1.0,
5070,103.792503,6.7,0.4,6.5,0.9,
5071,103.792253,6.9,0.4,7.0,0.8,
5072,103.792003,7.3,0.8,7.3,1.1,
5073,103.791753,7.4,0.2,7.2,0.7,
5074,103.791503,7.6,0.3,7.8,0.9,
5075,103.791253,7.5,0.8,7.7,1.3,
5076,103.791003,7.0,0.5,6.9,1.0,
5077,103.790753,6.7,0.4,6.6,0.9,
5078,103.790503,6.6,0.5,6.6,1.0,
5079,103.790253,6.4,0.3,6.3,0.9,
5080,103.790003,6.2,0.0,6.1,0.7,
5081,103.789753,6.2,0.4,5.9,1.1,
5082,103.789503,6.4,0.0,5.6,0.7,
5083,103.789253,6.1,0.2,5.7,0.9,
5084,103.789003,6.9,0.7,6.1,1.2,
5085,103.788753,6.2,0.4,6.0,1.0,
5086,103.788503,6.3,0.5,6.1,1.1,
5087,103.788253,6.4,0.6,5.9,1.1,
5088,103.788003,6.2,0.2,5.8,0.8,
5089,103.787753,6.4,0.2,6.1,0.8,
5090,103.787503,6.7,0.5,6.4,1.1,
5091,103.787253,6.7,0.2,6.6,0.9,
5092,103.787003,6.5,0.0,6.3,0.7,
5093,103.786753,6.7,0.5,6.4,1.1,
5094,103.786503,6.5,0.4,6.2,0.9,
5095,103.786253,6.6,0.5,6.4,1.0,
5096,103.786003,6.7,0.9,6.5,1.4,
5097,103.785753,6.5,0.6,6.1,1.1,
5098,103.785503,6.5,0.5,6.1,0.9,
5099,103.785253,6.5,0.6,6.3,1.1,
5100,103.785003,6.3,0.0,5.8,0.7,
5101,103.784753,5.5,0.0,6.0,0.6,
5102,103.784503,6.7,0.4,5.9,1.0,
5103,103.784253,5.4,0.1,5.7,0.7,
5104,103.784003,5.9,0.1,5.5,0.8,
5105,103.783753,5.5,0.6,5.7,1.1,
5106,103.783503,5.4,0.5,5.6,0.9,
5107,103.783253,6.6,0.1,5.4,0.7,
5108,103.783003,5.5,0.8,5.8,1.2,
5109,103.782753,5.8,0.3,5.6,0.7,
5110,103.782503,5.9,0.3,5.6,0.8,
5111,103.782253,5.3,0.1,5.6,0.6,
5112,103.782003,5.4,0.1,5.6,0.6,
5113,103.781753,6.4,0.0,5.4,0.6,
5114,103.781503,6.2,0.3,5.5,0.9,
5115,103.781253,5.6,0.3,5.5,0.8,
5116,103.781003,6.2,0.2,5.5,0.7,
5117,103.780753,5.5,0.4,5.4,0.8,
5118,103.780503,6.2,0.4,5.6,0.8,
5119,103.780253,6.6,0.3,5.8,0.8,
5120,103.780003,6.3,0.7,6.0,1.1,
5121,103.779753,6.7,0.3,6.0,0.8,
5122,103.779503,5.9,0.3,5.9,0.7,
5123,103.779253,5.9,0.6,6.1,0.9,
5124,103.779003,6.3,0.3,6.1,0.8,
5125,103.778753,6.3,0.2,6.0,0.7,
5126,103.778503,5.9,0.6,6.0,1.0,
5127,103.778253,6.2,0.3,5.8,0.7,
5128,103.778003,6.3,0.1,5.6,0.7,
5129,103.777753,5.2,0.3,5.6,0.7,
5130,103.777503,6.0,0.3,5.6,0.7,
5131,103.777253,6.3,0.2,5.6,0.7,
5132,103.777003,5.1,0.2,5.4,0.6,
5133,103.776753,5.6,0.1,5.4,0.5,
5134,103.776503,6.4,0.0,5.4,0.5,
5135,103.776253,5.1,0.3,5.3,0.5,
5136,103.776003,5.1,0.2,5.5,0.5,
5137,103.775753,5.2,0.3,5.4,0.6,
5138,103.775503,5.1,0.4,5.4,0.6,
5139,103.775253,6.0,0.2,5.5,0.6,
5140,103.775003,6.5,0.1,5.6,0.6,
5141,103.774753,5.4,0.6,5.7,0.8,
5142,103.774503,5.3,0.6,5.7,0.7,
5143,103.774253,5.8,0.6,6.0,0.8,
5144,103.774003,6.2,0.6,6.2,0.8,
5145,103.773753,5.9,0.5,6.4,0.6,
5146,103.773503,6.1,0.3,6.8,0.9,
5147,103.773253,6.1,0.1,6.4,0.4,
5148,103.773003,7.1,0.3,6.3,0.6,
5149,103.772753,5.8,0.6,6.2,0.8,
5150,103.772503,6.1,0.6,6.2,0.9,
5151,103.772253,6.7,0.4,6.0,0.9,
5152,103.772003,6.4,0.4,6.0,0.8,
5153,103.771753,5.3,0.6,5.9,0.8,
5154,103.771503,6.1,0.3,5.6,0.8,
5155,103.771253,5.9,0.3,5.5,0.7,
5156,103.771003,4.9,0.4,5.3,0.6,
5157,103.770753,5.2,0.2,5.4,0.6,
5158,103.770503,5.7,0.1,5.2,0.5,
5159,103.770253,5.8,0.3,5.4,0.7,
5160,103.770003,6.1,0.3,5.5,0.7,
5161,103.769753,5.6,0.2,5.5,0.6,
5162,103.769503,5.3,0.0,5.4,0.4,
5163,103.769253,5.9,0.1,5.4,0.6,
5164,103.769003,5.1,0.1,5.3,0.4,
5165,103.768753,6.3,0.0,5.5,0.5,
5166,103.768503,6.0,0.5,5.7,0.8,
5167,103.768253,6.0,0.2,5.6,0.6,
5168,103.768003,5.4,0.4,5.7,0.6,
5169,103.767753,5.7,0.3,5.7,0.6,
5170,103.767503,6.3,0.3,5.6,0.6,
5171,103.767253,5.4,0.0,5.5,0.3,
5172,103.767003,5.5,0.2,5.6,0.6,
5173,103.766753,6.1,0.0,5.5,0.5,
5174,103.766503,6.3,0.2,5.8,0.7,
5175,103.766253,5.6,0.4,5.8,0.7,
5176,103.766003,5.7,0.2,5.6,0.6,
5177,103.765753,5.9,0.2,5.5,0.6,
5178,103.765503,6.3,0.2,5.7,0.7,
5179,103.765253,5.5,0.2,5.7,0.6,
5180,103.765003,5.7,0.5,5.8,0.8,
5181,103.764753,6.0,0.4,5.7,0.9,
5182,103.764503,5.9,0.2,5.8,0.6,
5183,103.764253,5.4,0.3,5.8,0.6,
5184,103.764003,6.1,0.1,5.6,0.6,
5185,103.763753,6.5,0.0,5.7,0.4,
5186,103.763503,6.2,0.1,5.9,0.6,
5187,103.763253,5.4,0.3,5.9,0.7,
5188,103.763003,5.6,0.4,6.2,0.7,
5189,103.762753,5.4,0.2,6.0,0.6,
5190,103.762503,5.9,0.5,6.3,0.8,
5191,103.762253,6.7,0.1,6.0,0.6,
5192,103.762003,6.7,0.1,6.0,0.5,
5193,103.761753,6.1,0.3,6.3,0.7,
5194,103.761503,6.2,0.3,6.3,0.7,
5195,103.761253,6.2,0.2,6.1,0.6,
5196,103.761003,5.6,0.4,6.2,0.7,
5197,103.760753,6.6,0.0,5.9,0.5,
5198,103.760503,6.2,0.1,5.9,0.5,
5199,103.760253,5.5,0.4,6.3,0.8,
5200,103.760003,6.1,0.0,6.0,0.4,
5201,103.759753,5.9,0.1,6.0,0.6,
5202,103.759503,6.7,0.1,6.2,0.6,
5203,103.759253,6.1,0.1,5.9,0.6,
5204,103.759003,6.1,0.2,5.9,0.7,
5205,103.758753,5.1,0.1,5.5,0.5,
5206,103.758503,6.1,0.0,5.5,0.5,
5207,103.758253,6.0,0.0,5.5,0.6,
5208,103.758003,5.2,0.3,5.6,0.6,
5209,103.757753,5.3,0.5,5.7,0.6,
5210,103.757503,6.3,0.4,5.6,0.7,
5211,103.757253,5.4,0.7,6.0,0.7,
5212,103.757003,6.1,0.3,5.9,0.5,
5213,103.756753,6.5,0.2,5.7,0.5,
5214,103.756503,6.7,0.6,6.3,0.8,
5215,103.756253,6.4,0.4,6.3,0.6,
5216,103.756003,6.9,0.5,6.4,0.7,
5217,103.755753,6.3,1.0,6.9,1.0,
5218,103.755503,7.3,0.4,6.7,1.0,
5219,103.755253,7.8,0.5,7.2,0.7,
5220,103.755003,7.5,0.7,7.2,0.9,
5221,103.754753,6.6,0.6,6.7,0.7,
5222,103.754503,6.2,1.1,6.7,1.1,
5223,103.754253,7.4,0.9,6.7,1.2,
5224,103.754003,6.1,0.2,6.1,0.6,
5225,103.753753,5.6,0.2,6.0,0.6,
5226,103.753503,6.8,0.2,6.0,0.6,
5227,103.753253,5.4,0.2,5.9,0.5,
5228,103.753003,6.0,0.7,5.9,0.9,
5229,103.752753,6.0,0.7,6.0,1.0,
5230,103.752503,5.4,0.5,6.0,0.6,
5231,103.752253,5.9,0.8,6.0,0.9,
5232,103.752003,6.4,0.6,6.1,0.9,
5233,103.751753,6.0,0.6,6.1,0.8,
5234,103.751503,5.6,0.8,6.1,0.9,
5235,103.751253,7.0,0.6,6.2,1.0,
5236,103.751003,5.6,0.8,6.1,0.9,
5237,103.750753,5.6,0.6,6.0,0.8,
5238,103.750503,6.2,0.6,6.2,0.9,
5239,103.750253,6.4,0.4,6.3,0.9,
5240,103.750003,6.4,0.7,6.2,1.1,
5241,103.749753,6.0,0.7,6.5,1.0,
5242,103.749503,5.9,0.5,6.3,0.8,
5243,103.749253,6.1,0.7,6.4,1.0,
5244,103.749003,6.2,0.6,6.5,0.9,
5245,103.748753,5.9,0.2,6.2,0.6,
5246,103.748503,6.8,0.6,6.5,0.9,
5247,103.748253,6.6,0.5,6.6,0.9,
5248,103.748003,7.0,0.0,6.0,0.5,
5249,103.747753,7.1,0.4,6.3,0.9,
5250,103.747503,5.8,0.7,6.4,1.1,
5251,103.747253,6.1,0.0,5.9,0.4,
5252,103.747003,6.8,0.0,6.0,0.5,
5253,103.746753,5.7,0.6,6.3,0.8,
5254,103.746503,6.0,0.2,6.1,0.5,
5255,103.746253,5.8,0.3,5.9,0.6,
5256,103.746003,6.2,0.2,6.0,0.7,
5257,103.745753,5.6,0.0,5.9,0.2,
5258,103.745503,6.3,0.1,5.9,0.5,
5259,103.745253,5.4,0.2,5.8,0.6,
5260,103.745003,6.1,0.0,5.7,0.3,
5261,103.744753,5.9,0.0,5.7,0.5,
5262,103.744503,5.5,0.4,6.0,0.7,
5263,103.744253,5.7,0.1,5.8,0.4,
5264,103.744003,5.4,0.6,5.9,0.7,
5265,103.743753,6.4,0.3,5.8,0.6,
5266,103.743503,6.6,0.0,5.9,0.5,
5267,103.743253,6.0,0.3,6.0,0.6,
5268,103.743003,6.8,0.1,5.9,0.6,
5269,103.742753,5.8,0.3,5.9,0.5,
5270,103.742503,6.3,0.4,6.0,0.7,
5271,103.742253,6.9,0.4,6.0,0.8,
5272,103.742003,6.8,0.0,5.9,0.4,
5273,103.741753,6.3,0.3,6.0,0.6,
5274,103.741503,6.7,0.4,6.2,0.9,
5275,103.741253,6.8,0.0,6.0,0.5,
5276,103.741003,6.4,0.0,5.7,0.6,
5277,103.740753,6.0,0.3,5.9,0.8,
5278,103.740503,6.6,0.0,5.7,0.3,
5279,103.740253,5.4,0.5,5.8,0.8,
5280,103.740003,6.1,0.3,5.7,0.7,
5281,103.739753,4.9,0.2,5.4,0.4,
5282,103.739503,6.2,0.3,5.4,0.7,
5283,103.739253,6.1,0.4,5.6,0.7,
5284,103.739003,5.4,0.0,5.4,0.3,
5285,103.738753,5.4,0.3,5.5,0.5,
5286,103.738503,6.4,0.3,5.7,0.7,
5287,103.738253,6.3,0.0,5.6,0.3,
5288,103.738003,6.4,0.3,6.0,0.5,
5289,103.737753,6.2,0.6,6.2,0.7,
5290,103.737503,5.8,0.3,6.4,0.4,
5291,103.737253,6.0,0.6,6.7,0.5,
5292,103.737003,7.1,0.5,6.7,0.7,
5293,103.736753,5.9,0.3,6.5,0.3,
5294,103.736503,6.9,0.1,6.3,0.4,
5295,103.736253,5.9,0.5,6.6,0.6,
5296,103.736003,6.7,0.3,6.4,0.5,
5297,103.735753,6.3,0.4,6.1,0.6,
5298,103.735503,6.6,0.6,6.3,0.8,
5299,103.735253,6.5,0.1,6.1,0.5,
5300,103.735003,6.2,0.5,6.1,0.8,
5301,103.734753,6.4,0.4,6.3,0.9,
5302,103.734503,6.6,0.1,6.0,0.6,
5303,103.734253,6.2,0.4,6.0,0.7,
5304,103.734003,6.3,0.5,6.2,0.8,
5305,103.733753,6.6,0.0,5.7,0.3,
5306,103.733503,6.0,0.4,6.3,0.7,
5307,103.733253,6.1,0.6,6.6,0.9,
5308,103.733003,5.8,0.3,6.3,0.5,
5309,103.732753,6.3,0.2,6.3,0.6,
5310,103.732503,6.2,0.3,6.3,0.7,
5311,103.732253,6.6,0.1,6.3,0.5,
5312,103.732003,5.7,0.4,6.1,0.7,
5313,103.731753,5.5,0.4,6.2,0.7,
5314,103.731503,5.5,0.1,5.9,0.4,
5315,103.731253,5.8,0.1,6.0,0.4,
5316,103.731003,5.6,0.4,6.1,0.7,
5317,103.730753,6.1,0.0,5.8,0.4,
5318,103.730503,6.7,0.2,5.9,0.7,
5319,103.730253,5.7,0.6,6.0,0.9,
5320,103.730003,6.4,0.0,6.1,0.4,
5321,103.729753,6.6,0.2,5.8,0.7,
5322,103.729503,6.8,0.3,6.0,0.9,
5323,103.729253,6.0,0.0,5.9,0.4,
5324,103.729003,6.2,0.0,6.0,0.5,
5325,103.728753,6.4,0.2,5.9,0.7,
5326,103.728503,5.5,0.6,5.8,1.0,
5327,103.728253,5.9,0.0,5.6,0.4,
5328,103.728003,5.7,0.2,5.9,0.8,
5329,103.727753,5.7,0.0,5.7,0.4,
5330,103.727503,5.2,0.0,5.8,0.5,
5331,103.727253,6.5,0.0,5.8,0.7,
5332,103.727003,6.2,0.0,5.7,0.5,
5333,103.726753,5.9,0.1,5.7,0.6,
5334,103.726503,6.2,0.5,5.9,0.9,
5335,103.726253,5.7,0.2,5.8,0.5,
5336,103.726003,5.4,0.1,5.7,0.5,
5337,103.725753,6.0,0.4,5.9,0.7,
5338,103.725503,5.3,0.0,5.8,0.4,
5339,103.725253,5.4,0.0,5.5,0.3,
5340,103.725003,5.2,0.2,5.7,0.5,
5341,103.724753,5.2,0.2,5.6,0.4,
5342,103.724503,5.4,0.2,5.6,0.5,
5343,103.724253,6.7,0.3,5.8,0.7,
5344,103.724003,5.8,0.4,5.8,0.6,
5345,103.723753,6.3,0.2,5.8,0.4,
5346,103.723503,6.7,0.6,6.0,0.9,
5347,103.723253,5.7,0.1,5.7,0.3,
5348,103.723003,6.4,0.3,5.8,0.5,
5349,103.722753,6.2,0.5,5.9,0.7,
5350,103.722503,5.2,0.4,5.8,0.5,
5351,103.722253,5.1,0.5,5.6,0.4,
5352,103.722003,5.3,0.7,5.7,0.8,
5353,103.721753,6.4,0.4,5.7,0.6,
5354,103.721503,5.6,0.2,5.4,0.4,
5355,103.721253,6.2,0.3,5.5,0.6,
5356,103.721003,5.7,0.7,5.8,0.7,
5357,103.720753,5.0,0.5,5.6,0.5,
5358,103.720503,5.0,0.6,5.6,0.6,
5359,103.720253,5.7,0.5,5.6,0.6,
5360,103.720003,5.0,0.4,5.5,0.4,
5361,103.719753,5.3,0.7,5.9,0.7,
5362,103.719503,6.0,0.5,6.0,0.5,
5363,103.719253,7.2,0.0,6.3,0.4,
5364,103.719003,6.5,0.4,6.3,0.7,
5365,103.718753,5.9,0.2,6.0,0.5,
5366,103.718503,6.0,0.1,6.0,0.5,
5367,103.718253,6.9,0.2,6.1,0.5,
5368,103.718003,6.5,0.4,6.3,0.5,
5369,103.717753,5.9,0.1,5.9,0.3,
5370,103.717503,5.7,0.4,6.2,0.5,
5371,103.717253,5.7,0.0,6.0,0.2,
5372,103.717003,6.3,0.2,6.3,0.3,
5373,103.716753,6.5,0.3,6.4,0.5,
5374,103.716503,6.6,0.1,6.3,0.3,
5375,103.716253,5.8,0.2,6.3,0.2,
5376,103.716003,6.1,0.7,6.8,0.6,
5377,103.715753,6.5,0.7,6.9,0.7,
5378,103.715503,6.4,0.4,6.6,0.4,
5379,103.715253,6.1,0.7,6.7,0.7,
5380,103.715003,7.2,0.2,6.8,0.4,
5381,103.714753,6.4,0.8,6.7,0.9,
5382,103.714503,6.6,0.6,6.7,0.7,
5383,103.714253,6.8,0.3,6.5,0.5,
5384,103.714003,6.6,0.2,6.4,0.3,
5385,103.713753,5.9,0.6,6.6,0.6,
5386,103.713503,6.5,0.1,6.4,0.2,
5387,103.713253,6.8,0.2,6.3,0.4,
5388,103.713003,6.8,0.4,6.5,0.5,
5389,103.712753,6.5,0.2,6.3,0.5,
5390,103.712503,6.1,0.2,6.3,0.4,
5391,103.712253,5.7,0.3,6.4,0.5,
5392,103.712003,6.5,0.1,6.2,0.3,
5393,103.711753,6.8,0.0,6.2,0.2,
5394,103.711503,7.1,0.2,6.6,0.5,
5395,103.711253,6.7,0.2,6.7,0.3,
5396,103.711003,7.5,0.0,6.8,0.2,
5397,103.710753,7.7,0.2,7.0,0.5,
5398,103.710503,7.1,0.4,7.1,0.4,
5399,103.710253,7.1,0.3,7.0,0.4,
5400,103.710003,6.8,0.4,7.3,0.4,
5401,103.709753,6.6,0.3,7.2,0.3,
5402,103.709503,6.6,0.4,7.2,0.4,
5403,103.709253,7.3,0.5,7.3,0.6,
5404,103.709003,6.4,0.1,7.1,0.1,
5405,103.708753,7.1,0.1,7.1,0.2,
5406,103.708503,7.5,0.4,7.2,0.5,
5407,103.708253,7.3,0.3,6.9,0.3,
5408,103.708003,7.5,0.4,7.0,0.4,
5409,103.707753,6.5,0.4,6.9,0.3,
5410,103.707503,6.7,0.3,7.0,0.3,
5411,103.707253,7.5,0.4,7.1,0.5,
5412,103.707003,6.8,0.6,7.2,0.5,
5413,103.706753,6.7,0.3,7.0,0.4,
5414,103.706503,6.6,0.4,7.1,0.4,
5415,103.706253,7.3,0.8,7.5,0.7,
5416,103.706003,7.0,0.5,7.3,0.3,
5417,103.705753,7.9,0.4,7.3,0.5,
5418,103.705503,8.2,0.5,7.6,0.6,
5419,103.705253,8.1,0.3,7.3,0.4,
5420,103.705003,7.2,0.5,7.3,0.5,
5421,103.704753,8.0,0.8,7.4,0.9,
5422,103.704503,7.5,0.5,7.1,0.7,
5423,103.704253,7.3,0.5,6.9,0.7,
5424,103.704003,6.4,0.5,7.0,0.6,
5425,103.703753,7.1,0.1,6.7,0.3,
5426,103.703503,7.2,0.2,6.8,0.4,
5427,103.703253,6.4,0.6,7.0,0.7,
5428,103.703003,6.3,0.5,7.0,0.5,
5429,103.702753,6.8,0.7,7.0,0.7,
5430,103.702503,6.8,0.9,7.1,0.8,
5431,103.702253,6.5,0.9,7.1,0.9,
5432,103.702003,7.2,0.7,7.2,0.8,
5433,103.701753,6.7,0.9,7.4,0.9,
5434,103.701503,7.9,0.5,7.4,0.7,
5435,103.701253,7.6,0.5,7.8,1.1,
5436,103.701003,8.1,0.9,7.9,1.0,
5437,103.700753,8.4,0.7,7.7,0.9,
5438,103.700503,7.0,1.0,7.4,0.9,
5439,103.700253,7.6,1.0,7.5,1.1,
5440,103.700003,7.8,0.6,7.2,0.7,
5441,103.699753,6.2,0.6,6.9,0.6,
5442,103.699503,6.3,0.5,6.8,0.5,
5443,103.699253,6.4,0.3,6.9,0.3,
5444,103.699003,6.3,0.8,7.0,0.7,
5445,103.698753,7.1,0.8,7.0,0.9,
5446,103.698503,7.2,0.5,6.9,0.6,
5447,103.698253,6.8,0.9,7.2,0.8,
5448,103.698003,7.9,0.9,7.3,0.9,
5449,103.697753,6.6,1.0,7.2,0.8,
5450,103.697503,6.5,0.7,7.1,0.6,
5451,103.697253,7.8,0.7,7.4,0.7,
5452,103.697003,7.3,0.8,7.5,0.7,
5453,103.696753,8.0,0.6,7.3,0.6,
5454,103.696503,6.7,0.8,7.4,0.7,
5455,103.696253,7.4,0.6,7.4,0.6,
5456,103.696003,7.8,0.5,7.2,0.5,
5457,103.695753,7.9,0.9,7.4,1.0,
5458,103.695503,6.9,0.9,7.3,0.8,
5459,103.695253,6.4,0.8,7.1,0.7,
5460,103.695003,7.6,0.9,7.3,0.9,
5461,103.694753,7.6,0.6,7.1,0.7,
5462,103.694503,7.6,0.5,7.0,0.6,
5463,103.694253,6.7,0.7,7.0,0.7,
5464,103.694003,7.1,0.5,7.0,0.6,
5465,103.693753,6.3,0.5,6.8,0.7,
5466,103.693503,6.6,0.6,6.8,0.7,
5467,103.693253,7.5,0.3,6.8,0.6,
5468,103.693003,6.1,0.5,6.7,0.5,
5469,103.692753,6.1,0.4,6.7,0.6,
5470,103.692503,7.1,0.2,6.8,0.5,
5471,103.692253,6.3,0.2,6.7,0.4,
5472,103.692003,6.7,0.4,6.8,0.6,
5473,103.691753,6.5,0.0,6.8,0.3,
5474,103.691503,7.3,0.0,6.7,0.3,
5475,103.691253,6.7,0.3,6.8,0.5,
5476,103.691003,7.6,0.1,6.9,0.5,
5477,103.690753,6.5,0.7,7.2,0.7,
5478,103.690503,6.7,0.7,7.4,0.7,
5479,103.690253,7.4,0.5,7.4,0.7,
5480,103.690003,7.2,0.6,7.4,0.6,
5481,103.689753,7.0,0.7,7.4,0.6,
5482,103.689503,6.9,1.0,7.5,0.9,
5483,103.689253,7.6,1.5,7.6,1.4,
5484,103.689003,6.0,0.0,6.4,-0.6,
5485,103.688753,7.0,0.7,7.2,0.8,
5486,103.688503,6.7,1.0,7.4,0.9,
5487,103.688253,8.1,0.9,7.5,1.0,
5488,103.688003,6.8,1.0,7.4,1.0,
5489,103.687753,7.2,1.3,7.6,1.2,
5490,103.687503,7.2,1.0,7.5,1.0,
5491,103.687253,7.2,0.7,7.1,0.7,
5492,103.687003,6.3,0.7,6.9,0.6,
5493,103.686753,7.1,0.4,6.8,0.6,
5494,103.686503,6.0,0.6,6.7,0.7,
5495,103.686253,6.3,0.5,6.6,0.6,
5496,103.686003,7.0,0.4,6.5,0.6,
5497,103.685753,6.7,0.4,6.5,0.6,
5498,103.685503,7.0,0.6,6.8,0.8,
5499,103.685253,6.7,0.6,6.7,0.7,
5500,103.685003,7.4,0.5,6.9,0.8,
5501,103.684753,6.9,0.7,7.0,0.8,
5502,103.684503,6.9,0.8,7.4,0.9,
5503,103.684253,6.9,0.8,7.3,0.8,
5504,103.684003,7.1,0.8,7.4,0.8,
5505,103.683753,7.3,0.7,7.8,0.8,
5506,103.683503,7.9,0.6,8.0,0.7,
5507,103.683253,8.1,0.7,8.1,0.9,
5508,103.683003,8.0,0.5,8.2,0.5,
5509,103.682753,8.1,0.6,8.1,0.7,
5510,103.682503,8.1,0.6,7.9,0.7,
5511,103.682253,7.3,1.1,8.1,0.9,
5512,103.682003,7.7,0.7,7.8,0.7,
5513,103.681753,7.3,0.7,7.4,0.7,
5514,103.681503,6.8,0.9,7.4,0.8,
