Track Name,,Line name,1150114XYLDN1,Report Name,Wear_left,Operator,
Starting Km,100.971,Ending Km,,Track Direction, decrease
Wavelength, , Measurement Date, 2026.01.15, Measurement Time, 02:15:28

check,mile(Km),W1/L,W2/L,W3/L,W4/L,ID
273,100.902750,9.3,1.3,8.4,0.8,
274,100.902500,9.7,1.3,8.8,0.8,
275,100.902250,10.2,1.4,9.2,1.0,
276,100.902000,10.7,1.6,9.7,1.0,
277,100.901750,11.1,1.7,10.2,1.1,
278,100.901500,11.4,1.9,10.6,1.3,
279,100.901250,11.5,1.7,10.6,1.1,
280,100.901000,11.9,1.7,11.0,1.2,
281,100.900750,11.9,1.5,11.0,1.1,
282,100.900500,12.0,1.4,11.1,1.0,
283,100.900250,12.0,1.2,11.1,1.0,
284,100.900000,12.1,0.9,11.2,0.6,
285,100.899750,11.9,0.7,10.9,0.4,
286,100.899500,11.8,0.7,10.8,0.3,
287,100.899250,11.8,0.8,10.7,0.4,
288,100.899000,11.4,0.8,10.3,0.5,
289,100.898750,10.9,0.7,9.7,0.4,
290,100.898500,10.2,0.7,8.8,0.4,
291,100.898250,9.2,0.9,8.0,0.6,
292,100.898000,8.8,0.9,7.6,0.5,
293,100.897750,8.7,1.1,7.6,0.6,
294,100.897500,8.6,1.1,7.4,0.6,
295,100.897250,8.7,1.3,7.6,0.8,
296,100.897000,8.4,1.1,7.3,0.5,
297,100.896750,8.2,1.0,7.1,0.6,
298,100.896500,8.1,1.2,7.0,0.7,
299,100.896250,7.8,1.0,6.7,0.5,
300,100.896000,7.7,0.9,6.5,0.6,
301,100.895750,7.7,1.2,6.6,0.7,
302,100.895500,7.6,1.2,6.5,0.6,
303,100.895250,7.8,1.3,6.7,0.9,
304,100.895000,7.6,1.3,6.7,0.7,
305,100.894750,7.6,1.3,6.6,0.7,
306,100.894500,7.4,1.0,6.3,0.5,
307,100.894250,7.3,1.0,6.2,0.5,
308,100.894000,7.4,1.0,6.2,0.5,
309,100.893750,7.5,1.1,6.4,0.6,
310,100.893500,7.3,1.0,6.3,0.5,
311,100.893250,7.5,0.9,6.3,0.4,
312,100.893000,7.6,1.1,6.6,0.6,
313,100.892750,7.7,1.0,6.7,0.5,
314,100.892500,7.8,1.0,6.8,0.5,
315,100.892250,7.9,1.1,6.8,0.7,
316,100.892000,7.7,1.0,6.7,0.5,
317,100.891750,7.7,1.0,6.6,0.5,
318,100.891500,7.6,1.0,6.6,0.5,
319,100.891250,7.4,0.9,6.3,0.3,
320,100.891000,7.5,0.8,6.4,0.3,
321,100.890750,7.6,1.2,6.5,0.7,
322,100.890500,7.6,1.2,6.6,0.7,
323,100.890250,7.4,0.9,6.3,0.4,
324,100.890000,7.3,1.0,6.2,0.6,
325,100.889750,7.4,1.1,6.3,0.7,
326,100.889500,7.2,1.0,6.1,0.5,
327,100.889250,7.1,1.1,6.1,0.7,
328,100.889000,7.1,1.2,6.1,0.6,
329,100.888750,6.9,1.0,5.9,0.6,
330,100.888500,7.0,1.2,6.0,0.7,
331,100.888250,7.0,1.2,6.1,0.8,
332,100.888000,7.0,1.0,5.9,0.6,
333,100.887750,7.0,1.0,5.9,0.6,
334,100.887500,7.1,1.0,6.1,0.6,
335,100.887250,7.0,0.8,5.9,0.4,
336,100.887000,7.1,0.9,5.9,0.6,
337,100.886750,7.3,1.0,6.1,-0.5,
338,100.886500,7.4,0.8,6.2,0.5,
339,100.886250,7.5,1.0,6.4,0.7,
340,100.886000,7.6,1.1,6.5,0.6,
341,100.885750,7.8,1.1,6.6,0.6,
342,100.885500,8.0,1.2,6.9,0.8,
343,100.885250,8.1,1.2,7.0,0.7,
344,100.885000,8.0,1.0,6.7,0.5,
345,100.884750,8.0,1.0,6.7,0.6,
346,100.884500,8.1,1.2,7.0,0.7,
347,100.884250,8.2,1.1,7.0,0.6,
348,100.884000,8.3,1.2,7.1,0.8,
349,100.883750,8.2,1.1,7.0,0.6,
350,100.883500,8.3,1.2,7.0,0.8,
351,100.883250,8.4,1.5,7.3,1.0,
352,100.883000,8.5,1.5,7.4,0.9,
353,100.882750,8.3,1.4,7.2,0.8,
354,100.882500,8.2,1.5,7.2,1.0,
355,100.882250,8.2,1.4,7.2,1.1,
356,100.882000,8.8,0.9,7.5,0.7,
357,100.881750,8.4,1.0,7.2,0.7,
358,100.881500,8.2,0.7,6.9,0.4,
359,100.881250,8.4,0.9,7.1,0.6,
360,100.881000,8.0,1.1,6.9,0.7,
361,100.880750,7.9,0.9,6.6,0.5,
362,100.880500,7.7,0.6,6.3,0.5,
363,100.880250,7.9,0.8,6.6,0.6,
364,100.880000,7.7,0.6,6.4,0.3,
365,100.879750,7.6,0.6,6.3,0.4,
366,100.879500,7.6,0.6,6.4,0.3,
367,100.879250,7.7,0.7,6.5,0.4,
368,100.879000,7.5,0.8,6.4,0.3,
369,100.878750,7.4,0.6,6.2,0.1,
370,100.878500,7.4,0.6,6.2,0.2,
371,100.878250,7.4,0.8,6.2,0.3,
372,100.878000,7.3,0.5,6.2,0.1,
373,100.877750,7.3,0.6,6.2,0.2,
374,100.877500,7.6,1.0,6.5,0.5,
375,100.877250,7.6,0.9,6.4,0.3,
376,100.877000,7.7,1.2,6.7,0.7,
377,100.876750,7.7,1.1,6.6,0.5,
378,100.876500,7.5,1.0,6.4,0.4,
379,100.876250,7.5,1.1,6.6,0.6,
380,100.876000,7.6,1.3,6.5,0.8,
381,100.875750,7.4,1.0,6.3,0.5,
382,100.875500,7.4,1.2,6.5,0.7,
383,100.875250,7.3,1.1,6.2,0.6,
384,100.875000,7.3,0.9,6.2,0.5,
385,100.874750,7.5,1.2,6.4,0.8,
386,100.874500,7.3,1.0,6.2,0.5,
387,100.874250,7.2,0.7,6.0,0.3,
388,100.874000,7.6,1.2,6.5,0.8,
389,100.873750,7.5,1.2,6.4,0.6,
390,100.873500,7.5,1.0,6.4,0.6,
391,100.873250,7.7,1.1,6.5,0.7,
392,100.873000,7.8,1.2,6.6,0.7,
393,100.872750,7.9,1.0,6.6,0.5,
394,100.872500,8.0,1.0,6.8,0.6,
395,100.872250,8.3,1.1,7.1,0.6,
396,100.872000,8.3,0.8,7.0,0.5,
397,100.871750,8.5,1.2,7.4,0.8,
398,100.871500,8.4,1.1,7.2,0.6,
399,100.871250,8.4,0.9,7.1,0.6,
400,100.871000,8.5,1.2,7.3,0.9,
401,100.870750,8.4,1.3,7.2,0.8,
402,100.870500,8.1,0.9,7.0,0.6,
403,100.870250,8.2,1.1,7.1,0.7,
404,100.870000,8.1,1.1,7.0,0.6,
405,100.869750,8.1,1.0,6.8,0.6,
406,100.869500,8.2,1.2,7.1,0.8,
407,100.869250,7.9,0.9,6.7,0.5,
408,100.869000,7.7,0.5,6.4,0.2,
409,100.868750,7.8,0.9,6.6,0.5,
410,100.868500,7.7,1.0,6.6,0.6,
411,100.868250,7.5,0.9,6.3,0.5,
412,100.868000,7.6,1.1,6.5,0.7,
413,100.867750,7.5,1.0,6.4,0.6,
414,100.867500,7.4,1.0,6.3,0.6,
415,100.867250,7.4,1.1,6.4,0.7,
416,100.867000,7.2,0.9,6.1,0.4,
417,100.866750,7.1,0.7,6.0,0.3,
418,100.866500,7.2,0.9,6.0,0.5,
419,100.866250,7.2,0.9,6.1,0.3,
420,100.866000,7.2,0.8,6.1,0.3,
421,100.865750,7.5,1.0,6.4,0.5,
422,100.865500,7.8,1.2,6.6,0.5,
423,100.865250,7.9,0.9,6.6,0.5,
424,100.865000,8.1,1.0,6.9,0.6,
425,100.864750,8.6,1.2,7.5,0.8,
426,100.864500,9.0,1.9,8.0,1.3,
427,100.864250,8.3,1.6,7.2,1.3,
428,100.864000,7.6,0.6,6.3,0.3,
429,100.863750,7.3,0.6,6.1,0.3,
430,100.863500,7.0,1.0,5.8,0.6,
431,100.863250,6.9,0.8,5.7,0.4,
432,100.863000,6.7,0.7,5.5,0.4,
433,100.862750,6.6,0.7,5.4,0.3,
434,100.862500,6.7,0.2,5.3,-0.2,
435,100.862250,6.5,0.7,5.4,0.4,
436,100.862000,6.5,0.5,5.3,0.2,
437,100.861750,6.5,0.5,5.3,0.2,
438,100.861500,6.6,0.5,5.3,0.1,
439,100.861250,6.8,0.4,5.5,0.2,
440,100.861000,7.1,0.7,5.9,0.3,
441,100.860750,7.1,0.7,5.9,0.3,
442,100.860500,7.2,0.6,6.0,0.3,
443,100.860250,7.1,0.6,5.9,0.3,
444,100.860000,7.2,0.5,5.9,0.1,
445,100.859750,7.3,0.5,6.0,0.1,
446,100.859500,7.4,0.6,6.2,0.3,
447,100.859250,7.4,0.6,6.2,0.2,
448,100.859000,7.4,0.6,6.1,0.2,
449,100.858750,7.3,0.8,6.2,0.4,
450,100.858500,7.2,0.7,6.0,0.3,
451,100.858250,7.5,0.8,6.2,0.5,
452,100.858000,7.3,0.8,6.1,0.5,
453,100.857750,7.2,0.7,6.0,0.3,
454,100.857500,7.1,0.6,5.9,0.2,
455,100.857250,7.2,0.8,6.0,0.4,
456,100.857000,7.0,0.8,5.9,0.3,
457,100.856750,7.0,0.7,5.8,0.4,
458,100.856500,7.0,0.9,5.8,0.5,
459,100.856250,6.8,0.8,5.8,0.3,
460,100.856000,6.8,0.7,5.6,0.4,
461,100.855750,6.7,0.8,5.6,0.3,
462,100.855500,6.6,0.8,5.6,0.3,
463,100.855250,6.7,0.5,5.5,0.3,
464,100.855000,6.6,0.6,5.4,0.3,
465,100.854750,6.6,0.5,5.4,0.0,
466,100.854500,6.8,0.4,5.6,0.2,
467,100.854250,6.9,0.8,5.8,0.4,
468,100.854000,6.9,0.8,5.7,0.3,
469,100.853750,6.8,0.6,5.7,0.3,
470,100.853500,6.8,0.8,5.7,0.4,
471,100.853250,6.8,0.8,5.6,0.3,
472,100.853000,6.8,0.7,5.6,0.4,
473,100.852750,6.7,0.7,5.6,0.3,
474,100.852500,6.6,0.6,5.3,0.1,
475,100.852250,6.5,0.4,5.3,0.1,
476,100.852000,6.5,0.8,5.4,0.4,
477,100.851750,6.6,0.9,5.5,0.4,
478,100.851500,6.6,0.7,5.4,0.3,
479,100.851250,6.7,1.1,5.7,0.5,
480,100.851000,6.7,1.0,5.7,0.4,
481,100.850750,6.8,1.0,5.7,0.5,
482,100.850500,6.9,1.0,5.8,0.5,
483,100.850250,7.1,0.9,5.9,0.4,
484,100.850000,7.2,0.8,6.1,0.4,
485,100.849750,7.4,1.1,6.4,0.5,
486,100.849500,7.6,1.0,6.5,0.4,
487,100.849250,7.7,0.9,6.6,0.4,
488,100.849000,7.9,1.1,6.8,0.6,
489,100.848750,8.0,1.1,7.0,0.5,
490,100.848500,8.1,1.0,6.9,0.5,
491,100.848250,8.1,1.2,7.0,0.6,
492,100.848000,8.0,0.8,6.9,0.3,
493,100.847750,8.2,1.1,7.1,0.6,
494,100.847500,8.1,1.0,6.9,0.5,
495,100.847250,8.1,0.9,6.9,0.4,
496,100.847000,8.1,1.1,6.9,0.8,
497,100.846750,9.4,2.9,9.0,2.6,
498,100.846500,7.7,0.7,6.5,0.5,
499,100.846250,7.6,0.8,6.5,0.6,
500,100.846000,7.3,0.7,6.1,0.4,
501,100.845750,7.1,0.6,5.9,0.4,
