Track Name,,Line name,1150122CHLZLDN,Report Name,Wear_left,Operator,
Starting Km,110.600,Ending Km,,Track Direction, decrease
Wavelength, , Measurement Date, 2026.01.23, Measurement Time, 00:51:49

check,mile(Km),W1/L,W2/L,W3/L,W4/L,ID
6087,109.078254,12.5,0.7,12.8,0.5,
6088,109.078004,12.5,0.7,12.7,0.6,
6089,109.077754,12.5,0.8,12.7,0.5,
6090,109.077504,12.4,0.6,12.6,0.4,
6091,109.077254,12.3,0.7,12.5,0.5,
6092,109.077004,12.4,0.8,12.6,0.7,
6093,109.076754,12.3,0.6,12.4,0.5,
6094,109.076504,12.2,0.6,12.4,0.5,
6095,109.076254,12.2,0.7,12.4,0.6,
6096,109.076004,12.2,0.6,12.3,0.5,
6097,109.075754,12.0,0.7,12.2,0.5,
6098,109.075504,12.0,0.8,12.2,0.5,
6099,109.075254,12.0,0.8,12.3,0.5,
6100,109.075004,11.9,0.7,12.2,0.4,
6101,109.074754,12.0,0.8,12.3,0.6,
6102,109.074504,11.9,0.6,12.0,0.4,
6103,109.074254,11.8,0.4,11.9,0.2,
6104,109.074004,11.9,0.5,12.0,0.4,
6105,109.073754,11.9,0.3,11.9,0.3,
6106,109.073504,11.9,0.4,12.0,0.3,
6107,109.073254,12.1,0.5,12.2,0.5,
6108,109.073004,12.2,0.6,12.4,0.5,
6109,109.072754,12.2,0.5,12.3,0.4,
6110,109.072504,12.4,0.6,12.5,0.4,
6111,109.072254,12.4,0.5,12.6,0.5,
6112,109.072004,12.5,0.6,12.7,0.5,
6113,109.071754,12.7,0.9,13.0,0.8,
6114,109.071504,12.6,0.8,12.8,0.6,
6115,109.071254,12.5,0.7,12.8,0.5,
6116,109.071004,12.6,0.7,12.8,0.4,
6117,109.070754,12.4,0.7,12.7,0.5,
6118,109.070504,12.3,0.6,12.4,0.4,
6119,109.070254,12.4,0.7,12.5,0.6,
6120,109.070004,12.4,0.8,12.6,0.7,
6121,109.069754,12.2,0.6,12.4,0.5,
6122,109.069504,12.3,0.8,12.4,0.6,
6123,109.069254,12.3,0.8,12.5,0.7,
6124,109.069004,12.0,0.7,12.2,0.5,
6125,109.068754,11.9,0.6,12.1,0.4,
6126,109.068504,12.0,0.8,12.2,0.6,
6127,109.068254,11.8,0.6,12.0,0.4,
6128,109.068004,11.8,0.7,12.0,0.6,
6129,109.067754,11.7,0.7,11.9,0.5,
6130,109.067504,11.6,0.6,11.8,0.5,
6131,109.067254,11.9,0.8,12.1,0.7,
6132,109.067004,11.8,0.8,12.1,0.7,
6133,109.066754,11.8,0.8,12.1,0.6,
6134,109.066504,12.0,1.0,12.3,0.8,
6135,109.066254,12.0,1.0,12.3,0.7,
6136,109.066004,12.0,0.8,12.3,0.6,
6137,109.065754,12.2,0.9,12.4,0.6,
6138,109.065504,12.2,1.0,12.5,0.7,
6139,109.065254,12.2,1.0,12.5,0.7,
6140,109.065004,12.2,0.9,12.5,0.7,
6141,109.064754,12.0,0.8,12.4,0.5,
6142,109.064504,12.0,0.7,12.3,0.5,
6143,109.064254,12.0,0.6,12.3,0.4,
6144,109.064004,12.1,0.5,12.4,0.4,
6145,109.063754,12.4,0.7,12.7,0.5,
6146,109.063504,12.7,0.7,12.9,0.6,
6147,109.063254,12.8,0.5,12.9,0.6,
6148,109.063004,12.9,0.5,13.0,0.5,
6149,109.062754,12.8,0.8,13.0,0.9,
6150,109.062504,12.8,0.8,13.0,0.8,
6151,109.062254,12.9,0.8,13.0,0.5,
6152,109.062004,12.8,0.6,12.9,0.4,
6153,109.061754,12.7,0.4,12.8,0.3,
6154,109.061504,12.7,0.4,12.8,0.4,
6155,109.061254,12.7,0.5,12.7,0.4,
6156,109.061004,12.7,0.5,12.8,0.4,
6157,109.060754,12.6,0.6,12.7,0.4,
6158,109.060504,12.7,0.6,12.8,0.4,
6159,109.060254,12.7,0.6,12.8,0.5,
6160,109.060004,12.7,0.6,12.8,0.4,
6161,109.059754,12.9,0.8,13.1,0.7,
6162,109.059504,12.8,0.6,12.9,0.6,
6163,109.059254,12.8,0.5,12.9,0.4,
6164,109.059004,12.9,0.3,12.9,0.3,
6165,109.058754,12.9,0.4,12.9,0.3,
6166,109.058504,12.9,0.4,12.9,0.3,
6167,109.058254,13.1,0.8,13.3,0.7,
6168,109.058004,13.0,0.5,13.1,0.4,
6169,109.057754,13.0,0.6,13.1,0.5,
6170,109.057504,13.0,0.7,13.1,0.6,
6171,109.057254,12.8,0.5,12.9,0.5,
6172,109.057004,12.8,0.6,12.9,0.6,
6173,109.056754,12.6,0.6,12.7,0.6,
6174,109.056504,12.4,0.5,12.4,0.5,
6175,109.056254,12.2,0.4,12.2,0.4,
6176,109.056004,12.1,0.4,12.1,0.4,
6177,109.055754,12.2,0.5,12.2,0.5,
6178,109.055504,12.1,0.3,12.1,0.3,
6179,109.055254,12.3,0.4,12.2,0.5,
6180,109.055004,12.2,0.4,12.2,0.5,
6181,109.054754,12.2,0.3,12.2,0.3,
6182,109.054504,12.5,0.6,12.5,0.6,
6183,109.054254,12.5,0.5,12.6,0.5,
6184,109.054004,12.5,0.4,12.5,0.3,
6185,109.053754,12.7,0.7,12.8,0.6,
6186,109.053504,12.7,0.6,12.8,0.5,
6187,109.053254,12.7,0.4,12.7,0.4,
6188,109.053004,12.8,0.6,12.8,0.5,
6189,109.052754,12.7,0.5,12.7,0.5,
6190,109.052504,12.7,0.5,12.8,0.5,
6191,109.052254,12.6,0.5,12.7,0.5,
6192,109.052004,12.7,0.5,12.7,0.4,
6193,109.051754,12.7,0.6,12.8,0.6,
6194,109.051504,12.7,0.6,12.7,0.6,
6195,109.051254,12.6,0.4,12.6,0.4,
6196,109.051004,12.6,0.4,12.6,0.4,
6197,109.050754,12.6,0.5,12.6,0.4,
6198,109.050504,12.5,0.3,12.5,0.3,
6199,109.050254,12.6,0.3,12.4,0.2,
6200,109.050004,12.7,0.5,12.8,0.5,
6201,109.049754,12.7,0.4,12.6,0.3,
6202,109.049504,12.7,0.4,12.7,0.4,
6203,109.049254,12.9,0.4,12.8,0.4,
6204,109.049004,13.1,0.7,13.1,0.6,
6205,109.048754,13.1,0.7,13.1,0.6,
6206,109.048504,13.0,0.6,13.1,0.4,
6207,109.048254,13.2,0.8,13.3,0.6,
6208,109.048004,13.2,0.7,13.2,0.5,
6209,109.047754,13.2,0.7,13.3,0.6,
6210,109.047504,13.1,0.7,13.1,0.5,
6211,109.047254,13.0,0.5,13.1,0.4,
6212,109.047004,13.1,0.5,13.1,0.4,
6213,109.046754,13.1,0.6,13.1,0.4,
6214,109.046504,13.1,0.5,13.2,0.4,
6215,109.046254,13.2,0.5,13.3,0.3,
6216,109.046004,13.2,0.4,13.2,0.4,
6217,109.045754,13.1,0.4,13.2,0.4,
6218,109.045504,13.2,0.6,13.2,0.5,
6219,109.045254,13.0,0.5,13.1,0.5,
6220,109.045004,12.8,0.3,12.7,0.3,
6221,109.044754,12.5,0.4,12.4,0.5,
6222,109.044504,12.4,0.3,12.3,0.4,
6223,109.044254,12.5,0.7,12.5,0.6,
6224,109.044004,12.6,0.7,12.6,0.7,
6225,109.043754,12.6,0.5,12.6,0.5,
6226,109.043504,12.7,0.4,12.6,0.4,
6227,109.043254,12.8,0.5,12.7,0.5,
6228,109.043004,12.7,0.3,12.6,0.4,
6229,109.042754,12.8,0.5,12.6,0.4,
6230,109.042504,12.9,0.6,12.9,0.6,
6231,109.042254,12.9,0.6,12.8,0.7,
6232,109.042004,12.9,0.5,12.7,0.6,
6233,109.041754,12.9,0.5,12.8,0.6,
6234,109.041504,13.0,0.8,13.0,0.8,
6235,109.041254,12.8,0.8,12.8,0.8,
6236,109.041004,12.8,0.6,12.8,0.7,
6237,109.040754,12.6,0.6,12.7,0.7,
6238,109.040504,12.6,0.7,12.6,0.6,
6239,109.040254,12.6,0.7,12.6,0.7,
6240,109.040004,12.6,0.8,12.6,0.8,
6241,109.039754,12.5,0.8,12.5,0.7,
6242,109.039504,12.5,0.8,12.5,0.7,
6243,109.039254,12.4,0.6,12.5,0.6,
6244,109.039004,12.5,0.6,12.5,0.6,
6245,109.038754,12.6,0.5,12.5,0.5,
6246,109.038504,12.6,0.5,12.5,0.5,
6247,109.038254,12.6,0.5,12.6,0.5,
6248,109.038004,12.8,0.6,12.8,0.5,
6249,109.037754,12.7,0.4,12.7,0.3,
6250,109.037504,12.9,0.5,12.9,0.4,
6251,109.037254,13.0,0.6,13.0,0.5,
6252,109.037004,12.9,0.4,12.9,0.4,
6253,109.036754,12.9,0.4,12.8,0.3,
6254,109.036504,12.9,0.4,12.9,0.4,
6255,109.036254,12.9,0.4,12.8,0.3,
6256,109.036004,12.8,0.3,12.7,0.3,
6257,109.035754,12.6,0.1,12.6,0.2,
6258,109.035504,12.6,0.0,12.4,0.2,
6259,109.035254,12.6,0.3,12.5,0.3,
6260,109.035004,12.6,0.3,12.4,0.3,
6261,109.034754,12.6,0.2,12.5,0.2,
6262,109.034504,12.8,0.3,12.6,0.4,
6263,109.034254,12.9,0.5,12.8,0.5,
6264,109.034004,12.9,0.2,12.7,0.3,
6265,109.033754,13.0,0.2,12.8,0.3,
6266,109.033504,13.1,0.3,13.0,0.3,
6267,109.033254,13.1,0.0,12.9,0.0,
6268,109.033004,13.4,0.3,13.3,0.3,
6269,109.032754,13.5,0.3,13.4,0.3,
6270,109.032504,13.4,0.3,13.4,0.2,
6271,109.032254,13.4,0.3,13.3,0.2,
6272,109.032004,13.5,0.4,13.4,0.5,
6273,109.031754,13.2,0.3,13.1,0.3,
6274,109.031504,13.0,0.3,13.0,0.3,
6275,109.031254,13.0,0.4,12.9,0.4,
6276,109.031004,12.8,0.2,12.7,0.3,
6277,109.030754,12.7,0.3,12.6,0.3,
6278,109.030504,12.6,0.3,12.5,0.3,
6279,109.030254,12.7,0.4,12.7,0.5,
6280,109.030004,12.6,0.3,12.5,0.4,
6281,109.029754,12.7,0.4,12.6,0.5,
6282,109.029504,12.8,0.4,12.7,0.4,
6283,109.029254,12.8,0.5,12.8,0.4,
6284,109.029004,13.0,0.7,13.1,0.5,
6285,109.028754,13.1,0.6,13.3,0.4,
6286,109.028504,13.2,0.6,13.4,0.4,
6287,109.028254,13.4,0.5,13.5,0.4,
6288,109.028004,13.4,0.5,13.5,0.3,
6289,109.027754,13.7,0.7,13.8,0.5,
6290,109.027504,13.6,0.6,13.8,0.4,
6291,109.027254,13.7,0.6,13.9,0.4,
6292,109.027004,13.5,0.5,13.5,0.4,
6293,109.026754,13.5,0.2,13.5,0.3,
6294,109.026504,13.5,0.3,13.5,0.3,
6295,109.026254,13.7,0.4,13.8,0.5,
6296,109.026004,13.8,0.6,13.8,0.7,
6297,109.025754,13.7,0.6,13.7,0.7,
6298,109.025504,13.5,0.5,13.6,0.6,
6299,109.025254,13.5,0.7,13.5,0.7,
6300,109.025004,13.3,0.7,13.3,0.7,
6301,109.024754,13.2,0.8,13.3,0.8,
6302,109.024504,13.1,0.9,13.3,0.8,
6303,109.024254,12.8,0.8,12.9,0.7,
6304,109.024004,12.5,0.6,12.6,0.6,
6305,109.023754,12.5,0.7,12.6,0.7,
6306,109.023504,12.4,0.7,12.5,0.6,
6307,109.023254,12.4,0.8,12.6,0.7,
6308,109.023004,12.6,0.9,12.8,0.8,
6309,109.022754,12.4,0.5,12.6,0.4,
6310,109.022504,12.6,0.5,12.7,0.5,
6311,109.022254,12.8,0.6,12.9,0.5,
6312,109.022004,12.9,0.5,12.9,0.3,
6313,109.021754,13.0,0.5,13.1,0.4,
6314,109.021504,13.3,0.7,13.5,0.5,
6315,109.021254,13.3,0.5,13.4,0.4,
6316,109.021004,13.3,0.5,13.4,0.3,
6317,109.020754,13.5,0.8,13.8,0.5,
6318,109.020504,13.5,0.8,13.7,0.4,
6319,109.020254,13.5,0.9,13.8,0.4,
6320,109.020004,13.6,1.0,13.9,0.5,
6321,109.019754,13.6,0.7,13.9,0.4,
6322,109.019504,13.6,0.7,13.9,0.4,
6323,109.019254,13.8,0.9,14.1,0.6,
6324,109.019004,13.7,0.7,13.9,0.5,
6325,109.018754,13.6,0.5,13.8,0.4,
6326,109.018504,13.8,0.5,13.9,0.5,
6327,109.018254,13.6,0.4,13.6,0.5,
6328,109.018004,13.5,0.3,13.5,0.3,
6329,109.017754,13.5,0.4,13.6,0.4,
6330,109.017504,13.6,0.5,13.6,0.6,
6331,109.017254,13.6,0.7,13.8,0.7,
6332,109.017004,13.9,1.0,14.0,0.9,
6333,109.016754,13.8,0.9,14.0,0.8,
6334,109.016504,13.8,0.9,13.9,0.8,
6335,109.016254,13.8,0.9,14.0,0.8,
6336,109.016004,13.9,0.8,14.0,0.8,
6337,109.015754,13.9,0.9,14.1,0.9,
6338,109.015504,13.8,0.9,14.0,0.8,
6339,109.015254,13.8,0.9,14.1,0.8,
6340,109.015004,13.8,0.9,14.1,0.8,
6341,109.014754,13.9,1.0,14.2,0.8,
6342,109.014504,13.9,1.2,14.3,1.0,
6343,109.014254,13.7,1.0,14.0,0.7,
6344,109.014004,13.7,0.8,14.0,0.7,
6345,109.013754,13.7,1.0,14.0,0.8,
6346,109.013504,13.5,1.0,13.8,0.7,
6347,109.013254,13.5,1.0,13.8,0.7,
6348,109.013004,13.4,0.7,13.6,0.7,
6349,109.012754,13.3,0.5,13.4,0.5,
6350,109.012504,13.4,0.8,13.5,0.8,
6351,109.012254,13.3,0.7,13.4,0.8,
6352,109.012004,13.3,0.8,13.3,0.8,
6353,109.011754,13.2,0.7,13.1,0.6,
6354,109.011504,13.2,0.9,13.2,0.8,
6355,109.011254,13.3,0.8,13.2,0.8,
6356,109.011004,13.4,1.0,13.4,0.9,
6357,109.010754,13.4,1.1,13.5,0.9,
6358,109.010504,13.3,1.0,13.4,0.7,
6359,109.010254,13.6,1.3,13.7,1.0,
6360,109.010004,13.7,1.3,13.9,0.9,
6361,109.009754,13.8,1.2,13.9,0.9,
6362,109.009504,13.8,1.2,13.9,0.8,
6363,109.009254,14.0,1.1,14.1,0.9,
6364,109.009004,14.0,0.9,14.1,0.8,
6365,109.008754,14.1,0.8,14.1,0.7,
6366,109.008504,13.8,0.7,13.8,0.6,
6367,109.008254,13.6,0.7,13.5,0.6,
6368,109.008004,13.5,0.7,13.4,0.6,
6369,109.007754,13.4,0.7,13.3,0.6,
6370,109.007504,13.4,0.9,13.3,0.7,
6371,109.007254,13.5,1.1,13.4,0.9,
6372,109.007004,13.4,1.2,13.5,0.9,
6373,109.006754,13.1,1.2,13.1,1.1,
6374,109.006504,13.3,1.2,13.3,1.2,
6375,109.006254,12.7,0.4,12.4,0.1,
6376,109.006004,12.9,1.1,12.9,0.6,
6377,109.005754,13.0,1.2,13.1,0.8,
6378,109.005504,12.9,1.0,13.0,0.7,
6379,109.005254,12.6,0.8,12.6,0.4,
6380,109.005004,13.0,1.2,13.1,0.9,
6381,109.004754,13.0,1.4,13.1,1.0,
6382,109.004504,12.8,1.1,12.8,0.6,
6383,109.004254,13.0,1.1,13.1,0.7,
6384,109.004004,13.0,1.1,13.1,0.5,
6385,109.003754,13.1,1.1,13.2,0.6,
6386,109.003504,13.2,1.0,13.2,0.4,
6387,109.003254,13.3,1.0,13.4,0.4,
6388,109.003004,13.4,1.0,13.5,0.5,
6389,109.002754,13.5,1.0,13.6,0.4,
6390,109.002504,13.5,0.6,13.4,0.2,
6391,109.002254,13.8,0.8,13.8,0.4,
6392,109.002004,13.9,0.7,13.9,0.4,
6393,109.001754,13.9,0.7,13.8,0.3,
6394,109.001504,14.0,0.9,14.0,0.4,
6395,109.001254,14.0,0.7,13.9,0.6,
6396,109.001004,13.7,0.6,13.6,0.4,
6397,109.000754,13.4,0.4,13.2,0.4,
6398,109.000504,13.3,0.8,13.2,0.6,
6399,109.000254,13.4,0.9,13.3,0.6,
6400,109.000004,13.3,0.8,13.2,0.5,
6401,108.999754,13.3,0.6,13.2,0.4,
6402,108.999504,13.3,0.7,13.3,0.6,
6403,108.999254,13.4,0.8,13.4,0.6,
6404,108.999004,13.5,0.7,13.5,0.6,
6405,108.998754,13.4,0.8,13.5,0.6,
6406,108.998504,13.4,0.7,13.4,0.6,
6407,108.998254,13.6,1.0,13.7,1.0,
6408,108.998004,13.3,1.0,13.5,0.8,
6409,108.997754,13.2,0.8,13.4,0.7,
6410,108.997504,13.4,1.3,13.6,0.9,
6411,108.997254,13.0,0.9,13.2,0.5,
6412,108.997004,13.1,1.0,13.4,0.7,
6413,108.996754,13.3,1.3,13.6,0.8,
6414,108.996504,13.2,1.1,13.4,0.6,
6415,108.996254,13.4,1.3,13.8,0.7,
6416,108.996004,13.6,1.6,14.0,1.1,
6417,108.995754,13.2,1.1,13.6,0.6,
6418,108.995504,13.2,1.2,13.6,0.7,
6419,108.995254,13.2,1.3,13.8,0.8,
6420,108.995004,13.2,1.3,13.6,0.7,
6421,108.994754,13.1,1.3,13.6,0.7,
6422,108.994504,12.9,0.9,13.3,0.3,
6423,108.994254,13.0,0.9,13.4,0.4,
6424,108.994004,13.1,1.2,13.6,0.6,
6425,108.993754,13.1,1.1,13.6,0.5,
6426,108.993504,13.0,1.1,13.5,0.4,
6427,108.993254,13.1,1.3,13.8,0.6,
6428,108.993004,13.0,1.1,13.5,0.5,
6429,108.992754,12.8,0.9,13.3,0.3,
6430,108.992504,12.8,0.7,13.2,0.3,
6431,108.992254,12.8,0.8,13.3,0.4,
6432,108.992004,12.7,0.8,13.2,0.3,
6433,108.991754,12.8,0.8,13.3,0.5,
6434,108.991504,12.8,0.9,13.3,0.6,
6435,108.991254,12.7,0.7,13.2,0.4,
6436,108.991004,12.7,0.8,13.2,0.5,
6437,108.990754,12.8,0.6,13.2,0.5,
6438,108.990504,12.8,0.8,13.3,0.6,
6439,108.990254,12.8,0.7,13.2,0.5,
6440,108.990004,12.8,0.7,13.3,0.5,
6441,108.989754,12.9,0.8,13.4,0.6,
6442,108.989504,12.9,0.9,13.4,0.6,
6443,108.989254,12.8,0.8,13.3,0.5,
6444,108.989004,12.9,1.0,13.5,0.7,
6445,108.988754,12.7,0.9,13.2,0.5,
6446,108.988504,12.8,0.9,13.3,0.5,
6447,108.988254,12.7,1.0,13.3,0.6,
6448,108.988004,12.6,0.9,13.1,0.4,
6449,108.987754,12.7,1.0,13.3,0.5,
6450,108.987504,12.7,1.0,13.4,0.6,
6451,108.987254,12.7,1.0,13.4,0.6,
6452,108.987004,12.9,1.1,13.6,0.7,
6453,108.986754,12.9,1.3,13.8,0.8,
6454,108.986504,12.9,1.2,13.7,0.6,
6455,108.986254,12.9,1.1,13.8,0.6,
6456,108.986004,12.7,0.9,13.4,0.4,
6457,108.985754,12.9,1.0,13.7,0.5,
6458,108.985504,13.0,1.2,13.9,0.6,
6459,108.985254,13.1,1.2,14.0,0.5,
6460,108.985004,13.2,1.2,14.1,0.6,
6461,108.984754,13.3,1.3,14.3,0.6,
6462,108.984504,13.4,1.4,14.5,0.7,
6463,108.984254,13.3,1.2,14.4,0.4,
6464,108.984004,13.5,1.3,14.6,0.5,
6465,108.983754,13.6,1.4,14.7,0.6,
6466,108.983504,13.4,1.2,14.4,0.2,
6467,108.983254,13.3,1.3,14.5,0.4,
6468,108.983004,13.1,1.2,14.2,0.3,
6469,108.982754,13.0,1.5,14.2,0.6,
6470,108.982504,13.0,1.5,14.2,0.6,
6471,108.982254,12.9,1.5,14.1,0.6,
6472,108.982004,12.9,1.6,14.1,0.7,
6473,108.981754,12.8,1.6,14.0,0.7,
6474,108.981504,12.6,1.4,13.8,0.6,
6475,108.981254,12.6,1.5,13.8,0.6,
6476,108.981004,12.6,1.6,13.8,0.6,
6477,108.980754,12.6,1.6,13.8,0.6,
6478,108.980504,12.6,1.8,13.9,0.8,
6479,108.980254,12.4,1.7,13.8,0.7,
6480,108.980004,12.4,1.5,13.7,0.5,
6481,108.979754,12.5,1.6,13.8,0.6,
6482,108.979504,12.5,1.8,13.9,0.6,
6483,108.979254,12.5,1.7,13.9,0.6,
6484,108.979004,12.5,1.8,13.9,0.6,
6485,108.978754,12.4,1.7,13.9,0.6,
6486,108.978504,12.5,1.7,13.9,0.7,
6487,108.978254,12.2,1.6,13.6,0.6,
6488,108.978004,12.0,1.6,13.5,0.6,
6489,108.977754,12.1,1.8,13.6,0.8,
6490,108.977504,11.8,1.9,13.4,0.8,
6491,108.977254,11.5,1.7,12.9,0.6,
6492,108.977004,11.3,1.7,12.7,0.6,
6493,108.976754,11.1,1.8,12.6,0.7,
6494,108.976504,10.6,1.6,12.1,0.5,
6495,108.976254,10.5,1.7,12.0,0.6,
6496,108.976004,10.4,1.8,11.9,0.7,
6497,108.975754,10.2,1.6,11.6,0.6,
6498,108.975504,10.2,1.9,11.7,0.9,
6499,108.975254,9.8,1.7,11.3,0.7,
6500,108.975004,10.0,1.9,11.5,0.9,
6501,108.974754,9.9,2.0,11.4,0.9,
6502,108.974504,9.8,1.8,11.3,0.9,
6503,108.974254,9.7,1.7,11.2,0.7,
6504,108.974004,9.9,1.8,11.2,0.8,
6505,108.973754,9.6,1.6,11.0,0.6,
6506,108.973504,9.8,1.7,11.2,0.7,
6507,108.973254,9.6,1.5,11.0,0.5,
6508,108.973004,9.7,1.4,11.0,0.7,
6509,108.972754,9.8,1.4,11.1,0.8,
6510,108.972504,9.9,1.6,11.1,0.9,
6511,108.972254,9.6,1.5,10.9,0.8,
6512,108.972004,9.4,1.4,10.6,0.7,
6513,108.971754,9.6,1.6,10.9,0.9,
6514,108.971504,9.3,1.3,10.6,0.6,
6515,108.971254,9.5,1.5,10.7,0.7,
6516,108.971004,9.8,1.7,11.1,1.0,
6517,108.970754,9.4,1.6,10.8,0.7,
6518,108.970504,9.5,1.7,10.9,0.8,
6519,108.970254,9.6,1.8,11.0,1.0,
6520,108.970004,9.4,1.6,10.8,0.7,
6521,108.969754,9.3,1.6,10.7,0.7,
6522,108.969504,9.1,1.3,10.4,0.5,
6523,108.969254,9.2,1.6,10.6,0.8,
6524,108.969004,9.2,1.5,10.5,0.8,
6525,108.968754,9.3,1.4,10.5,0.8,
6526,108.968504,9.2,1.4,10.5,1.5,
6527,108.968254,8.3,1.2,9.4,1.0,
6528,108.968004,7.6,0.7,8.6,0.4,
6529,108.967754,6.9,0.6,7.9,0.3,
6530,108.967504,6.5,0.5,7.5,0.4,
6531,108.967254,6.3,0.6,7.3,0.5,
6532,108.967004,5.8,0.3,6.8,0.3,
6533,108.966754,5.7,0.4,6.5,0.4,
6534,108.966504,5.7,0.6,6.7,0.6,
6535,108.966254,5.2,0.2,6.1,0.3,
6536,108.966004,5.1,0.2,5.8,0.3,
6537,108.965754,5.0,0.5,5.9,0.5,
6538,108.965504,4.7,0.4,5.6,0.4,
6539,108.965254,4.5,0.3,5.5,0.4,
6540,108.965004,4.3,0.4,5.3,0.5,
6541,108.964754,3.8,0.1,4.9,0.2,
6542,108.964504,3.6,0.2,4.8,0.2,
6543,108.964254,3.8,0.6,5.1,0.5,
6544,108.964004,3.4,0.2,4.7,0.2,
6545,108.963754,3.2,0.3,4.5,0.4,
6546,108.963504,3.0,0.3,4.4,0.3,
6547,108.963254,2.9,0.2,4.3,0.3,
6548,108.963004,2.7,0.2,4.2,0.3,
6549,108.962754,2.8,0.4,4.3,0.4,
6550,108.962504,2.7,0.3,4.0,0.3,
6551,108.962254,2.9,0.4,4.3,0.4,
6552,108.962004,2.9,0.3,4.4,0.3,
6553,108.961754,2.6,0.0,3.8,0.2,
6554,108.961504,2.7,0.2,3.9,0.3,
6555,108.961254,2.8,0.2,4.1,0.2,
6556,108.961004,2.7,0.2,4.0,0.2,
6557,108.960754,2.7,0.3,4.1,0.2,
6558,108.960504,2.9,0.7,4.3,0.6,
6559,108.960254,2.6,0.2,3.9,0.1,
6560,108.960004,2.6,0.1,3.9,-0.0,
6561,108.959754,2.4,0.3,4.0,0.3,
6562,108.959504,2.3,0.5,3.9,0.6,
6563,108.959254,1.7,0.0,3.1,-0.4,
6564,108.959004,2.0,0.3,3.6,0.1,
6565,108.958754,2.0,0.1,3.6,0.1,
6566,108.958504,2.2,0.2,3.8,0.1,
6567,108.958254,2.5,0.3,4.1,0.2,
6568,108.958004,2.7,0.4,4.4,0.2,
6569,108.957754,2.8,0.0,4.3,-0.1,
6570,108.957504,2.8,0.4,4.4,0.2,
6571,108.957254,2.8,0.5,4.5,0.2,
6572,108.957004,2.8,0.4,4.6,0.2,
6573,108.956754,2.7,0.4,4.5,0.2,
6574,108.956504,2.6,0.4,4.3,0.1,
6575,108.956254,2.6,0.4,4.4,0.1,
6576,108.956004,2.7,0.6,4.6,0.3,
6577,108.955754,2.7,0.6,4.6,0.2,
6578,108.955504,2.6,0.7,4.6,0.3,
6579,108.955254,2.6,0.6,4.7,0.3,
6580,108.955004,2.5,0.5,4.5,0.2,
6581,108.954754,2.4,0.4,4.3,0.1,
6582,108.954504,2.3,0.0,3.9,-0.1,
6583,108.954254,2.4,0.1,4.0,-0.0,
6584,108.954004,2.5,0.2,4.2,0.1,
6585,108.953754,2.5,0.2,4.2,-0.1,
6586,108.953504,2.5,0.5,4.4,0.2,
6587,108.953254,2.3,0.3,4.2,0.1,
6588,108.953004,2.4,0.4,4.3,0.1,
6589,108.952754,2.3,0.2,4.2,0.0,
6590,108.952504,2.2,0.1,4.0,-0.1,
6591,108.952254,2.3,0.1,4.0,-0.1,
6592,108.952004,2.4,0.3,4.2,0.0,
6593,108.951754,2.5,0.2,4.3,-0.0,
6594,108.951504,2.5,0.3,4.4,0.2,
6595,108.951254,2.6,0.5,4.6,0.3,
6596,108.951004,2.4,0.3,4.2,0.1,
6597,108.950754,2.4,0.3,4.3,0.0,
6598,108.950504,2.4,0.5,4.5,0.2,
6599,108.950254,2.4,0.4,4.5,0.2,
6600,108.950004,2.4,0.3,4.3,0.1,
6601,108.949754,2.2,0.1,4.1,-0.1,
6602,108.949504,2.3,0.2,4.1,0.0,
6603,108.949254,2.1,0.0,3.9,-0.1,
6604,108.949004,2.2,0.1,4.1,0.0,
6605,108.948754,2.1,0.0,3.9,-0.0,
6606,108.948504,2.2,0.0,3.9,-0.0,
6607,108.948254,2.2,0.0,4.0,-0.0,
6608,108.948004,2.2,0.0,3.9,-0.0,
6609,108.947754,2.2,0.0,3.9,-0.1,
6610,108.947504,2.2,0.3,4.1,0.2,
6611,108.947254,2.3,0.5,4.4,0.3,
6612,108.947004,2.2,0.2,4.1,0.0,
6613,108.946754,2.2,0.4,4.3,0.1,
6614,108.946504,2.3,0.4,4.4,0.1,
6615,108.946254,2.2,0.3,4.4,-0.1,
6616,108.946004,2.3,0.4,4.3,-0.0,
6617,108.945754,2.5,0.4,4.6,0.0,
6618,108.945504,2.4,0.4,4.5,0.0,
6619,108.945254,2.5,0.4,4.6,0.1,
6620,108.945004,2.5,0.4,4.6,0.0,
6621,108.944754,2.4,0.3,4.4,-0.2,
6622,108.944504,2.7,0.5,4.8,0.1,
6623,108.944254,2.8,0.5,4.9,0.0,
6624,108.944004,2.7,0.2,4.6,-0.2,
6625,108.943754,3.0,0.4,5.0,-0.2,
6626,108.943504,3.3,0.8,5.5,0.2,
6627,108.943254,3.2,0.6,5.3,0.0,
6628,108.943004,3.3,0.6,5.4,0.1,
6629,108.942754,3.4,0.6,5.4,0.1,
6630,108.942504,3.1,0.3,5.2,-0.2,
6631,108.942254,3.3,0.5,5.4,0.0,
6632,108.942004,3.2,0.5,5.3,-0.1,
6633,108.941754,3.3,0.5,5.4,-0.0,
6634,108.941504,3.4,0.6,5.3,0.4,
6635,108.941254,3.3,0.1,4.9,-0.2,
6636,108.941004,3.5,0.4,5.4,0.1,
6637,108.940754,3.4,0.7,5.5,0.3,
6638,108.940504,3.5,0.8,5.6,0.4,
6639,108.940254,3.4,0.7,5.5,0.2,
