Track Name,,Line name,1150114XYLDN,Report Name,Wear_left,Operator,
Starting Km,101.800,Ending Km,,Track Direction, decrease
Wavelength, , Measurement Date, 2026.01.15, Measurement Time, 01:34:32

check,mile(Km),W1/L,W2/L,W3/L,W4/L,ID
550,101.662500,1.6,0.9,2.6,1.0,
551,101.662250,1.6,0.9,2.6,0.9,
552,101.662000,1.6,0.9,2.6,1.0,
553,101.661750,1.6,0.9,2.6,1.0,
554,101.661500,1.3,0.3,2.1,0.5,
555,101.661250,1.6,0.6,2.4,1.0,
556,101.661000,1.6,0.7,2.4,1.0,
557,101.660750,1.4,0.2,2.1,0.6,
558,101.660500,1.5,0.6,2.4,1.0,
559,101.660250,1.6,0.6,2.4,1.0,
560,101.660000,1.4,0.4,2.2,0.8,
561,101.659750,1.5,0.9,2.5,1.1,
562,101.659500,1.5,0.9,2.6,1.0,
563,101.659250,1.4,0.6,2.3,0.6,
564,101.659000,1.6,1.1,2.8,1.0,
565,101.658750,1.7,1.2,3.0,1.0,
566,101.658500,1.6,1.1,2.8,0.8,
567,101.658250,1.5,1.1,2.8,0.9,
568,101.658000,1.4,1.1,2.8,0.9,
569,101.657750,1.4,1.1,2.7,0.9,
570,101.657500,1.3,0.8,2.5,0.9,
571,101.657250,1.3,0.4,2.2,0.7,
572,101.657000,1.2,0.2,2.0,0.7,
573,101.656750,1.4,0.3,2.0,0.7,
574,101.656500,1.5,0.4,2.0,0.8,
575,101.656250,1.3,0.4,1.6,0.8,
576,101.656000,1.1,0.2,1.3,0.6,
577,101.655750,1.2,0.3,1.4,0.7,
578,101.655500,1.2,0.1,1.1,0.6,
579,101.655250,1.2,0.5,1.1,0.8,
580,101.655000,1.3,0.3,1.0,0.7,
581,101.654750,1.3,0.7,1.2,1.0,
582,101.654500,1.4,0.9,1.2,1.2,
583,101.654250,1.3,0.0,0.8,0.5,
584,101.654000,2.2,0.5,1.7,0.9,
585,101.653750,2.5,0.6,2.1,1.0,
586,101.653500,2.1,0.1,1.6,0.5,
587,101.653250,2.7,0.7,2.3,1.1,
588,101.653000,3.4,0.6,2.9,0.9,
589,101.652750,4.1,1.1,3.7,1.1,
590,101.652500,5.0,1.3,4.7,0.4,
591,101.652250,4.4,1.3,4.4,0.1,
592,101.652000,4.1,1.6,4.2,0.2,
593,101.651750,4.2,1.9,4.4,0.2,
594,101.651500,3.8,2.0,4.4,0.1,
595,101.651250,3.7,2.2,4.4,0.2,
596,101.651000,3.7,2.3,4.6,0.2,
597,101.650750,3.6,2.3,4.6,0.1,
598,101.650500,3.8,2.8,5.0,0.5,
599,101.650250,3.9,3.1,5.3,8.5,
600,101.650000,4.2,4.6,6.5,9.3,
601,101.649750,4.1,3.9,5.9,8.5,
602,101.649500,4.1,4.4,7.0,9.1,
603,101.649250,3.9,3.2,5.4,8.2,
604,101.649000,3.8,2.6,5.0,8.1,
605,101.648750,3.9,2.1,4.8,7.7,
606,101.648500,3.9,1.9,4.7,7.8,
607,101.648250,4.1,2.1,5.1,8.3,
608,101.648000,3.9,1.0,4.7,8.0,
609,101.647750,4.0,1.3,4.8,8.2,
610,101.647500,4.3,1.2,4.8,8.2,
611,101.647250,4.4,1.1,4.7,8.2,
612,101.647000,4.4,1.0,4.7,8.0,
613,101.646750,4.4,1.5,6.2,8.5,
614,101.646500,4.3,1.2,4.9,8.2,
615,101.646250,4.1,0.9,5.3,8.1,
616,101.646000,4.2,1.3,4.8,8.4,
617,101.645750,4.4,1.5,4.5,8.6,
618,101.645500,4.5,1.5,5.3,8.8,
619,101.645250,4.6,2.4,3.5,8.6,
620,101.645000,4.2,1.2,3.5,8.4,
621,101.644750,3.9,1.3,4.2,8.5,
622,101.644500,3.9,1.4,2.8,8.4,
623,101.644250,4.2,2.8,3.4,8.1,
624,101.644000,4.3,3.7,4.0,8.0,
625,101.643750,3.7,0.0,1.9,0.4,
626,101.643500,4.2,0.0,2.5,0.5,
627,101.643250,4.0,0.6,2.4,1.1,
628,101.643000,4.2,0.3,2.6,0.7,
629,101.642750,4.7,0.7,2.8,0.9,
630,101.642500,4.5,0.7,2.5,1.0,
631,101.642250,4.5,0.5,2.4,0.8,
632,101.642000,4.7,0.8,2.7,1.0,
633,101.641750,4.7,0.9,2.9,1.2,
634,101.641500,4.9,1.1,3.2,1.3,
635,101.641250,0.0,0.0,0.0,0.5,
636,101.641000,0.0,0.0,0.0,0.6,
637,101.640750,0.0,0.0,0.0,inf,
638,101.640500,0.0,0.0,0.0,0.6,
639,101.640250,4.4,0.0,3.3,-0.2,
640,101.640000,4.7,0.4,3.9,0.7,
641,101.639750,4.6,0.0,4.1,0.3,
642,101.639500,4.5,0.0,4.1,0.4,
643,101.639250,4.3,0.0,4.0,0.1,
644,101.639000,4.6,0.0,4.3,-0.2,
645,101.638750,4.9,0.0,4.8,0.1,
646,101.638500,5.0,0.0,4.9,-0.0,
647,101.638250,5.5,0.0,5.5,0.3,
648,101.638000,5.4,0.1,5.5,0.5,
649,101.637750,5.2,0.1,5.3,0.5,
650,101.637500,5.1,0.0,5.1,-0.0,
651,101.637250,5.2,0.0,5.2,0.2,
652,101.637000,5.3,0.0,5.3,0.3,
653,101.636750,4.9,0.0,4.7,-0.0,
654,101.636500,5.0,0.2,4.7,0.5,
655,101.636250,4.6,0.0,4.3,0.0,
656,101.636000,4.9,0.3,4.6,0.8,
657,101.635750,5.1,0.5,4.8,0.9,
658,101.635500,4.8,0.5,4.5,0.8,
659,101.635250,4.6,0.3,4.0,0.7,
660,101.635000,4.2,0.4,3.5,0.7,
661,101.634750,4.0,0.4,3.2,0.7,
662,101.634500,3.8,0.0,2.8,0.4,
663,101.634250,3.7,0.1,2.5,0.4,
664,101.634000,3.7,0.0,2.4,0.4,
665,101.633750,3.5,0.0,2.0,0.5,
666,101.633500,3.5,0.1,2.0,0.5,
667,101.633250,3.5,0.0,1.8,0.4,
668,101.633000,3.7,0.5,2.2,0.8,
669,101.632750,3.5,0.1,1.8,0.5,
670,101.632500,3.8,0.6,2.0,0.9,
671,101.632250,4.0,0.5,2.1,0.8,
672,101.632000,4.3,0.9,2.3,1.1,
673,101.631750,4.3,0.6,2.2,0.8,
674,101.631500,4.7,0.4,2.4,0.7,
675,101.631250,5.3,0.3,2.7,0.6,
676,101.631000,6.1,0.5,3.5,0.7,
677,101.630750,6.9,0.3,4.2,0.6,
678,101.630500,7.7,0.1,5.0,0.5,
679,101.630250,8.7,0.3,6.4,0.6,
680,101.630000,8.3,0.3,5.8,0.7,
681,101.629750,8.4,0.0,6.0,0.2,
682,101.629500,8.3,0.2,5.9,0.4,
683,101.629250,7.5,0.1,5.0,0.5,
684,101.629000,6.7,0.2,4.0,0.5,
685,101.628750,6.1,0.5,3.6,0.7,
686,101.628500,5.9,0.5,3.6,0.8,
687,101.628250,5.4,0.4,3.5,0.7,
688,101.628000,4.8,0.2,3.3,0.5,
689,101.627750,4.9,0.0,3.4,0.4,
690,101.627500,4.7,0.1,3.4,0.4,
691,101.627250,4.7,0.0,3.5,0.4,
692,101.627000,4.8,0.1,3.8,0.5,
693,101.626750,5.3,0.4,4.4,0.6,
694,101.626500,5.6,0.5,4.7,0.6,
695,101.626250,6.4,0.6,5.8,0.5,
696,101.626000,7.1,0.9,6.9,0.6,
697,101.625750,8.2,0.9,8.2,0.6,
698,101.625500,9.0,0.9,9.2,0.4,
699,101.625250,8.9,0.3,9.1,0.2,
700,101.625000,8.0,0.0,8.5,-1.2,
701,101.624750,8.1,0.1,8.5,-0.0,
702,101.624500,7.2,0.5,7.5,0.2,
703,101.624250,6.3,0.9,6.6,0.6,
704,101.624000,4.9,1.2,5.4,0.7,
705,101.623750,4.9,0.4,5.1,-0.2,
706,101.623500,0.0,0.0,0.0,inf,
707,101.623250,0.0,0.0,0.0,1.7,
708,101.623000,0.0,0.0,0.0,1.6,
709,101.622750,0.0,0.0,0.0,1.6,
710,101.622500,0.0,0.0,0.0,1.6,
711,101.622250,0.0,0.0,0.0,1.6,
712,101.622000,0.0,0.0,0.0,1.6,
713,101.621750,0.0,0.0,0.0,1.5,
714,101.621500,0.0,0.0,0.0,11.9,
715,101.621250,0.0,0.0,0.0,1.5,
716,101.621000,0.0,0.0,0.0,1.6,
717,101.620750,0.0,0.0,0.0,1.3,
718,101.620500,0.0,0.0,0.0,1.7,
719,101.620250,0.0,0.0,0.0,1.6,
720,101.620000,0.0,0.0,0.0,inf,
721,101.619750,0.0,0.0,0.0,1.6,
722,101.619500,0.0,0.0,0.0,1.5,
723,101.619250,0.0,0.0,0.0,1.6,
724,101.619000,3.3,0.0,1.8,0.5,
725,101.618750,3.1,0.0,1.8,0.4,
726,101.618500,3.1,0.0,1.8,0.3,
727,101.618250,3.3,0.0,1.9,0.4,
728,101.618000,3.8,0.2,2.7,0.6,
729,101.617750,3.2,0.0,2.2,0.5,
730,101.617500,3.2,0.0,2.1,0.4,
731,101.617250,3.0,0.0,1.9,0.2,
732,101.617000,3.2,0.2,2.2,0.6,
733,101.616750,3.3,0.0,2.1,0.4,
734,101.616500,2.9,0.0,1.9,0.4,
735,101.616250,3.0,0.1,1.8,0.5,
736,101.616000,3.3,0.5,2.2,0.8,
737,101.615750,3.4,0.3,2.1,0.7,
738,101.615500,3.4,0.4,2.2,0.7,
739,101.615250,3.8,1.0,2.8,1.2,
740,101.615000,3.5,0.6,2.5,0.9,
741,101.614750,3.5,0.4,2.4,0.8,
742,101.614500,4.0,0.9,3.0,1.1,
743,101.614250,3.7,0.3,2.7,0.7,
744,101.614000,4.0,0.7,3.4,0.6,
745,101.613750,4.4,1.1,4.1,0.7,
746,101.613500,4.4,0.9,3.9,0.7,
747,101.613250,4.5,1.0,4.0,0.6,
748,101.613000,4.6,0.6,3.9,0.4,
749,101.612750,5.1,1.0,4.5,0.7,
750,101.612500,5.5,1.0,4.8,0.6,
751,101.612250,5.6,0.7,4.8,0.4,
752,101.612000,6.1,0.9,5.3,0.6,
753,101.611750,6.2,0.7,5.4,0.5,
754,101.611500,6.4,0.7,5.5,0.4,
755,101.611250,6.7,0.7,5.7,0.5,
756,101.611000,6.7,0.8,5.7,0.5,
757,101.610750,7.0,0.9,6.2,0.7,
758,101.610500,6.9,1.1,6.2,0.8,
759,101.610250,7.1,1.1,6.2,0.8,
760,101.610000,7.3,1.0,6.4,0.7,
761,101.609750,7.6,1.2,6.7,0.8,
762,101.609500,8.0,1.2,7.0,0.8,
763,101.609250,8.2,0.8,7.1,0.5,
764,101.609000,9.0,1.1,8.0,0.7,
765,101.608750,9.4,1.2,8.5,0.7,
766,101.608500,10.0,1.1,9.1,0.6,
767,101.608250,10.7,1.4,9.9,0.9,
768,101.608000,11.1,1.4,10.3,0.8,
769,101.607750,11.9,1.9,11.3,1.2,
770,101.607500,12.5,2.0,12.0,1.8,
771,101.607250,12.0,1.8,11.5,1.1,
772,101.607000,11.7,1.3,11.0,0.9,
773,101.606750,10.7,1.1,9.8,1.0,
774,101.606500,10.2,1.3,9.2,1.0,
775,101.606250,9.6,1.2,8.7,1.0,
776,101.606000,8.6,0.7,7.5,0.4,
777,101.605750,8.6,1.3,7.6,1.0,
778,101.605500,7.9,1.1,6.9,0.8,
779,101.605250,7.5,1.0,6.6,0.8,
780,101.605000,7.4,1.0,6.4,0.8,
781,101.604750,7.0,0.9,6.0,0.7,
782,101.604500,7.0,0.9,6.0,0.7,
783,101.604250,6.9,1.1,6.0,0.9,
784,101.604000,6.8,1.1,5.9,0.9,
785,101.603750,6.8,1.3,6.0,1.1,
786,101.603500,6.6,1.1,5.8,0.9,
787,101.603250,6.4,0.8,5.6,0.6,
788,101.603000,6.8,1.4,6.1,1.1,
789,101.602750,6.8,1.5,6.1,1.2,
790,101.602500,6.5,1.1,5.7,0.8,
791,101.602250,6.9,1.4,6.2,1.1,
792,101.602000,7.0,1.4,6.1,1.1,
793,101.601750,7.0,1.4,6.3,1.0,
794,101.601500,7.0,1.3,6.2,1.0,
795,101.601250,7.0,1.3,6.1,1.0,
796,101.601000,7.0,1.4,6.1,1.0,
797,101.600750,7.0,1.3,6.1,1.0,
798,101.600500,7.0,1.2,6.2,1.0,
799,101.600250,6.9,1.0,6.0,0.8,
800,101.600000,7.1,1.4,6.2,1.1,
801,101.599751,7.2,1.4,6.2,1.2,
802,101.599501,6.9,1.0,5.9,0.9,
803,101.599251,7.4,1.3,6.4,1.2,
804,101.599001,7.4,1.1,6.3,1.0,
805,101.598751,7.2,0.9,6.1,0.7,
806,101.598501,7.6,1.1,6.5,1.1,
807,101.598251,7.8,1.2,6.7,1.1,
808,101.598001,8.0,1.1,6.9,0.9,
809,101.597751,8.3,1.4,7.3,1.1,
810,101.597501,8.5,1.2,7.5,1.1,
811,101.597251,8.3,0.9,7.3,0.7,
812,101.597001,8.7,1.4,7.8,1.1,
813,101.596751,8.8,1.5,7.9,1.2,
814,101.596501,8.7,1.4,7.7,1.0,
815,101.596251,8.8,1.3,7.8,1.1,
816,101.596001,9.0,1.5,7.9,1.1,
817,101.595751,9.0,1.3,8.0,1.0,
818,101.595501,9.1,1.5,8.1,1.2,
819,101.595251,9.3,1.8,8.4,1.4,
820,101.595001,9.4,1.7,8.5,1.3,
821,101.594751,9.4,1.6,8.5,1.2,
822,101.594501,9.6,1.5,8.6,1.1,
823,101.594251,9.8,1.5,8.8,1.1,
824,101.594001,10.1,1.7,9.2,1.1,
825,101.593751,10.3,1.7,9.4,1.2,
826,101.593501,10.6,1.9,9.7,1.2,
827,101.593251,10.6,1.5,9.7,1.1,
828,101.593001,10.5,1.3,9.5,0.8,
829,101.592751,0.0,0.0,0.3,7.6,
830,101.592501,0.0,0.0,0.3,7.8,
831,101.592251,0.0,0.0,0.1,7.3,
832,101.592001,0.0,0.0,0.3,7.1,
833,101.591751,6.7,0.0,5.6,-1.2,
834,101.591501,8.6,1.1,7.7,0.6,
835,101.591251,8.5,1.3,7.7,0.8,
836,101.591001,8.3,1.2,7.4,0.7,
837,101.590751,7.9,1.4,7.1,0.8,
838,101.590501,7.8,1.2,6.9,0.6,
839,101.590251,7.6,1.2,6.8,0.7,
840,101.590001,7.1,1.1,6.2,0.7,
841,101.589751,7.0,1.4,6.1,0.9,
842,101.589501,6.2,1.0,5.4,0.7,
843,101.589251,6.0,0.7,5.0,0.4,
844,101.589001,6.4,1.4,5.6,1.0,
845,101.588751,5.9,0.9,5.1,0.6,
846,101.588501,6.0,1.0,5.2,0.7,
847,101.588251,6.1,1.1,5.2,0.9,
848,101.588001,6.0,1.1,5.1,0.7,
849,101.587751,6.0,1.0,5.1,0.7,
850,101.587501,6.3,1.3,5.4,0.9,
851,101.587251,6.3,1.3,5.5,0.9,
852,101.587001,6.2,1.0,5.3,0.7,
853,101.586751,6.5,1.7,5.8,1.3,
854,101.586501,5.9,0.9,5.0,0.7,
855,101.586251,5.9,1.0,5.0,0.8,
856,101.586001,6.0,1.1,5.1,0.9,
857,101.585751,6.0,1.3,5.3,0.9,
858,101.585501,6.0,1.1,5.2,0.9,
859,101.585251,6.1,1.2,5.3,0.9,
860,101.585001,6.0,1.1,5.2,0.8,
861,101.584751,6.1,1.0,5.2,0.8,
862,101.584501,6.2,1.3,5.4,0.9,
863,101.584251,6.2,1.2,5.4,0.9,
864,101.584001,6.1,1.1,5.3,0.8,
865,101.583751,6.2,1.3,5.5,0.9,
866,101.583501,6.1,1.0,5.2,0.7,
867,101.583251,6.2,1.1,5.3,0.9,
868,101.583001,6.3,1.2,5.6,0.8,
869,101.582751,6.2,1.0,5.3,0.7,
870,101.582501,6.2,0.9,5.3,0.7,
871,101.582251,6.3,0.9,5.4,0.6,
872,101.582001,6.3,1.0,5.5,0.7,
873,101.581751,6.3,0.9,5.5,0.7,
874,101.581501,6.5,1.0,5.6,0.7,
875,101.581251,6.6,1.1,5.8,0.7,
876,101.581001,6.7,1.1,5.8,0.7,
877,101.580751,6.6,0.8,5.6,0.5,
878,101.580501,7.0,1.1,6.1,0.8,
879,101.580251,6.9,0.9,5.9,0.7,
880,101.580001,7.0,1.1,6.1,0.8,
881,101.579751,6.8,0.9,5.8,0.6,
882,101.579501,6.8,0.9,5.8,0.7,
883,101.579251,6.6,0.9,5.7,0.6,
884,101.579001,6.3,0.9,5.5,0.7,
885,101.578751,6.3,1.1,5.5,0.8,
886,101.578501,6.2,1.2,5.6,0.9,
887,101.578251,5.9,1.1,5.2,0.8,
888,101.578001,5.6,0.8,4.8,0.6,
889,101.577751,5.6,0.9,4.9,0.7,
890,101.577501,5.4,0.8,4.8,0.6,
891,101.577251,5.3,0.7,4.6,0.5,
892,101.577001,5.4,0.9,4.8,0.6,
893,101.576751,5.4,1.0,4.7,0.6,
894,101.576501,5.5,1.2,4.9,0.8,
895,101.576251,5.8,1.5,5.4,1.1,
896,101.576001,5.5,1.3,4.9,1.0,
897,101.575751,5.7,0.9,5.0,0.5,
898,101.575501,5.7,1.0,4.9,0.7,
899,101.575251,5.4,0.8,4.6,0.6,
900,101.575001,5.4,1.0,4.6,0.7,
901,101.574751,5.3,1.0,4.5,0.6,
902,101.574501,5.5,0.9,4.7,0.6,
903,101.574251,5.5,1.1,4.7,0.8,
904,101.574001,5.7,1.4,5.0,0.9,
905,101.573751,5.7,1.4,5.0,0.9,
906,101.573501,5.6,1.4,5.0,0.9,
907,101.573251,5.7,1.7,5.2,1.0,
908,101.573001,5.7,1.4,5.1,0.9,
909,101.572751,5.6,0.7,4.7,0.5,
910,101.572501,5.8,1.0,5.0,0.6,
911,101.572251,5.7,1.1,4.9,0.7,
912,101.572001,5.9,1.2,5.1,0.8,
913,101.571751,5.9,1.3,5.1,0.9,
914,101.571501,5.9,1.3,5.2,0.9,
915,101.571251,5.9,1.2,5.0,0.8,
916,101.571001,6.1,1.6,5.5,1.1,
917,101.570751,5.8,1.2,5.1,0.9,
918,101.570501,5.8,1.1,5.0,0.8,
919,101.570251,5.8,1.1,5.0,0.8,
920,101.570001,5.7,1.0,4.9,0.7,
921,101.569751,5.7,1.1,5.0,0.8,
922,101.569501,5.9,1.2,5.1,0.9,
923,101.569251,5.9,1.1,5.1,0.8,
924,101.569001,5.9,1.0,5.1,0.8,
925,101.568751,6.1,1.2,5.4,1.0,
926,101.568501,6.0,1.1,5.3,0.8,
927,101.568251,6.0,1.0,5.1,0.8,
928,101.568001,6.2,1.2,5.4,0.9,
929,101.567751,6.2,1.2,5.4,0.9,
930,101.567501,6.0,0.9,5.2,0.8,
931,101.567251,6.1,1.1,5.3,0.8,
932,101.567001,5.9,1.2,5.2,0.9,
933,101.566751,5.8,1.0,5.1,0.9,
934,101.566501,5.9,1.3,5.2,1.0,
935,101.566251,5.7,1.1,4.9,0.8,
936,101.566001,5.8,1.1,5.1,0.9,
937,101.565751,5.8,1.0,5.0,0.8,
938,101.565501,5.8,1.1,5.1,0.8,
939,101.565251,5.8,1.0,5.0,0.8,
940,101.565001,5.8,1.1,5.0,0.8,
941,101.564751,5.6,1.1,5.0,0.9,
942,101.564501,5.5,1.1,4.8,0.8,
943,101.564251,5.4,1.1,4.7,0.7,
944,101.564001,5.3,1.0,4.6,0.7,
945,101.563751,5.2,1.0,4.5,0.7,
946,101.563501,5.3,1.0,4.6,0.7,
947,101.563251,5.2,1.1,4.6,0.7,
948,101.563001,5.2,1.1,4.4,0.8,
949,101.562751,5.0,1.0,4.3,0.7,
950,101.562501,4.9,1.0,4.2,0.7,
951,101.562251,4.8,1.1,4.2,0.9,
952,101.562001,4.8,1.1,4.2,0.8,
953,101.561751,4.7,1.1,4.1,0.8,
954,101.561501,4.9,1.2,4.3,0.9,
955,101.561251,4.8,1.1,4.2,0.8,
956,101.561001,4.8,0.9,4.2,0.6,
957,101.560751,4.8,0.9,4.2,0.6,
958,101.560501,5.1,1.2,4.5,0.8,
959,101.560251,5.0,1.2,4.5,0.8,
960,101.560001,5.1,1.1,4.4,0.9,
961,101.559751,5.2,1.1,4.5,0.8,
962,101.559501,5.4,1.1,4.7,0.8,
963,101.559251,5.6,1.1,4.9,0.9,
964,101.559001,5.2,0.9,4.5,0.8,
965,101.558751,4.8,0.8,4.1,0.7,
966,101.558501,4.5,0.7,3.9,0.7,
967,101.558251,4.4,0.8,3.8,0.7,
968,101.558001,4.2,0.8,3.5,0.7,
969,101.557751,4.1,0.6,3.4,0.7,
970,101.557501,4.1,0.7,3.5,0.7,
971,101.557251,4.0,0.6,3.4,0.6,
972,101.557001,3.8,0.5,3.2,0.6,
973,101.556751,3.9,0.7,3.3,0.7,
974,101.556501,3.9,0.6,3.4,0.6,
975,101.556251,3.7,0.3,3.0,0.4,
976,101.556001,3.8,0.6,3.2,0.5,
977,101.555751,3.8,0.7,3.2,0.6,
978,101.555501,4.0,0.9,3.3,0.8,
979,101.555251,3.9,1.0,3.5,0.8,
980,101.555001,3.7,0.8,3.2,0.6,
981,101.554751,3.5,0.7,3.0,0.6,
982,101.554501,3.6,0.8,3.1,0.7,
983,101.554251,3.4,0.9,3.0,0.6,
984,101.554001,3.2,0.6,2.7,0.5,
985,101.553751,3.3,0.8,2.9,0.7,
986,101.553501,3.3,0.8,2.8,0.6,
987,101.553251,3.2,0.8,2.8,0.6,
988,101.553001,3.3,1.0,2.9,0.7,
989,101.552751,2.9,0.8,2.5,1.0,
990,101.552501,2.6,0.4,1.2,0.8,
991,101.552251,2.7,0.5,0.9,0.8,
992,101.552001,2.9,0.7,1.2,1.0,
993,101.551751,2.5,0.3,0.8,0.7,
994,101.551501,2.5,0.4,0.8,0.7,
995,101.551251,2.6,0.4,0.8,0.8,
996,101.551001,2.3,0.3,0.6,0.7,
997,101.550751,2.4,0.3,0.7,0.7,
998,101.550501,2.4,0.2,0.7,0.8,
999,101.550251,2.4,0.6,0.8,0.9,
1000,101.550001,2.6,0.9,1.1,1.2,
1001,101.549751,2.3,0.4,0.6,0.8,
1002,101.549501,2.3,0.3,0.7,0.7,
1003,101.549251,2.4,0.3,0.6,0.7,
1004,101.549001,2.4,0.3,0.6,0.6,
1005,101.548751,2.4,0.2,0.6,0.6,
1006,101.548501,2.1,0.2,0.3,0.6,
1007,101.548251,2.3,0.4,0.6,0.7,
1008,101.548001,2.8,1.1,1.4,1.3,
1009,101.547751,2.6,0.4,1.1,0.9,
1010,101.547501,3.1,0.0,1.5,0.7,
1011,101.547251,2.5,0.1,0.9,0.7,
1012,101.547001,2.2,0.0,0.4,0.6,
1013,101.546751,2.1,0.0,0.4,0.2,
1014,101.546501,0.0,0.0,0.0,1.6,
1015,101.546251,0.0,0.0,0.0,1.6,
1016,101.546001,0.0,0.0,0.0,1.8,
1017,101.545751,0.0,0.0,3.2,6.5,
1018,101.545501,0.0,0.0,0.0,1.7,
1019,101.545251,0.0,0.1,0.0,1.6,
1020,101.545001,0.0,0.0,7.5,1.3,
1021,101.544751,0.0,0.6,0.0,2.3,
1022,101.544501,0.0,0.0,0.0,4.0,
1023,101.544251,0.0,0.0,0.0,1.7,
1024,101.544001,0.0,0.0,0.0,1.7,
1025,101.543751,0.0,0.0,3.3,inf,
1026,101.543501,0.0,0.0,0.0,1.6,
1027,101.543251,0.0,0.0,0.0,1.6,
1028,101.543001,0.0,0.0,0.0,1.6,
1029,101.542751,0.0,0.0,0.0,1.8,
1030,101.542501,0.0,0.0,0.0,0.9,
1031,101.542251,0.0,0.0,3.3,25.1,
1032,101.542001,3.3,0.0,2.2,0.6,
1033,101.541751,4.1,0.3,2.9,0.8,
1034,101.541501,4.4,0.4,4.2,0.8,
1035,101.541251,4.5,0.4,4.3,0.9,
1036,101.541001,4.7,0.4,4.9,1.0,
1037,101.540751,5.6,0.7,5.7,1.1,
1038,101.540501,5.6,0.6,5.7,1.5,
1039,101.540251,4.6,0.0,4.5,0.3,
1040,101.540001,4.3,0.3,4.2,0.7,
1041,101.539751,3.9,0.4,3.7,0.7,
1042,101.539501,3.8,0.5,3.5,0.8,
1043,101.539251,3.4,0.2,3.0,0.6,
1044,101.539001,3.3,0.3,3.0,0.7,
1045,101.538751,3.2,0.4,2.8,0.8,
1046,101.538501,2.9,0.3,2.5,0.7,
1047,101.538251,2.7,0.7,2.4,1.0,
1048,101.538001,2.6,0.2,2.1,0.6,
1049,101.537751,2.5,0.4,1.9,0.8,
1050,101.537501,2.2,0.2,1.5,0.6,
1051,101.537251,2.2,0.3,1.3,0.7,
1052,101.537001,2.2,0.3,1.1,0.7,
1053,101.536751,2.2,0.8,1.0,1.1,
1054,101.536501,2.1,0.1,0.7,0.6,
1055,101.536251,1.9,0.0,0.4,0.5,
1056,101.536001,1.6,0.0,0.0,0.2,
1057,101.535751,2.2,0.0,0.2,0.5,
1058,101.535501,2.0,0.0,0.0,0.5,
1059,101.535251,1.7,0.0,0.0,0.2,
1060,101.535001,2.1,0.1,0.0,0.6,
1061,101.534751,2.2,0.4,0.0,0.8,
1062,101.534501,2.4,0.1,0.0,0.6,
1063,101.534251,2.4,0.0,0.0,0.6,
1064,101.534001,1.9,0.0,0.0,0.2,
1065,101.533751,2.4,0.2,0.0,0.6,
1066,101.533501,2.3,0.0,0.0,0.5,
1067,101.533251,2.1,0.0,0.0,0.6,
1068,101.533001,2.2,0.0,0.0,0.5,
1069,101.532751,2.1,0.0,0.0,0.5,
1070,101.532501,1.9,0.0,0.0,0.2,
1071,101.532251,2.6,0.3,0.2,0.7,
1072,101.532001,2.4,0.1,0.0,0.6,
1073,101.531751,2.7,0.2,0.4,0.7,
1074,101.531501,3.0,0.2,1.0,0.7,
1075,101.531251,2.1,0.0,0.0,0.1,
1076,101.531001,1.8,0.0,0.0,0.3,
1077,101.530751,1.6,0.0,0.0,0.2,
1078,101.530501,1.4,0.0,0.0,0.2,
1079,101.530251,1.1,0.0,0.0,0.3,
1080,101.530001,0.7,0.0,0.0,0.1,
1081,101.529751,0.4,0.0,0.0,-0.2,
1082,101.529501,0.7,0.0,0.0,0.1,
1083,101.529251,1.2,0.0,0.0,0.3,
1084,101.529001,1.8,0.6,0.4,1.4,
1085,101.528751,1.7,0.3,0.7,1.2,
1086,101.528501,1.1,0.1,0.4,0.8,
1087,101.528251,0.8,0.0,0.0,0.7,
1088,101.528001,0.7,0.5,0.5,1.0,
1089,101.527751,0.7,0.4,0.5,0.9,
1090,101.527501,0.4,0.8,0.6,1.3,
1091,101.527251,0.2,0.1,0.2,0.8,
1092,101.527001,0.1,0.0,0.0,0.6,
1093,101.526751,0.1,0.0,0.0,0.5,
1094,101.526501,0.1,0.0,0.0,0.2,
1095,101.526251,0.3,0.0,0.0,0.6,
1096,101.526001,0.1,0.0,0.0,0.7,
1097,101.525751,0.2,0.0,0.0,0.6,
1098,101.525501,0.1,0.0,0.0,0.5,
1099,101.525251,0.3,0.5,0.3,1.0,
1100,101.525001,0.4,0.2,0.2,0.8,
1101,101.524751,0.6,0.4,0.4,1.0,
1102,101.524501,0.0,0.0,0.0,0.4,
1103,101.524251,0.0,0.0,0.0,0.4,
1104,101.524001,0.0,0.0,0.0,0.4,
1105,101.523751,0.0,0.0,0.0,0.4,
1106,101.523501,0.4,0.6,0.4,1.1,
1107,101.523251,0.5,0.7,0.5,1.2,
1108,101.523001,0.6,0.8,0.8,1.3,
1109,101.522751,0.6,0.6,0.6,1.1,
1110,101.522501,0.5,0.7,0.6,1.0,
1111,101.522251,0.7,0.7,0.7,1.3,
1112,101.522001,0.8,0.7,0.8,1.2,
1113,101.521751,1.1,1.0,1.1,8.4,
1114,101.521501,1.1,1.0,1.3,9.0,
1115,101.521251,1.0,3.8,1.7,9.1,
1116,101.521001,0.8,1.1,6.2,9.2,
1117,101.520751,0.8,3.5,0.7,9.3,
1118,101.520501,0.8,3.3,0.8,9.5,
1119,101.520251,0.8,1.7,6.7,9.9,
1120,101.520001,1.0,2.1,5.4,10.1,
1121,101.519751,1.1,2.1,1.4,10.1,
