Track Name,,Line name,1150114XYLUP,Report Name,Wear_left,Operator,
Starting Km,92.700,Ending Km,,Track Direction, increase
Wavelength, , Measurement Date, 2026.01.15, Measurement Time, 03:02:09

check,mile(Km),W1/L,W2/L,W3/L,W4/L,ID
127,92.731750,1.0,0.2,0.0,0.6,
128,92.732000,0.6,0.0,0.0,0.1,
129,92.732250,0.5,0.0,0.0,0.1,
130,92.732500,0.6,0.0,0.0,0.3,
131,92.732750,0.4,0.0,0.0,-0.1,
132,92.733000,0.5,0.0,0.0,-0.4,
133,92.733250,0.9,0.0,0.0,0.4,
134,92.733500,0.6,0.0,0.0,0.0,
135,92.733750,0.4,0.0,0.0,-0.2,
136,92.734000,0.7,0.0,0.0,0.5,
137,92.734250,0.8,0.0,0.0,0.2,
138,92.734500,0.8,0.0,0.0,0.1,
139,92.734750,1.0,0.0,0.0,0.5,
140,92.735000,0.7,0.0,0.0,-0.1,
141,92.735250,0.7,0.0,0.0,-0.2,
142,92.735500,0.8,0.0,0.0,-0.4,
143,92.735750,0.9,0.0,0.0,-0.1,
144,92.736000,0.8,0.0,0.0,-0.0,
145,92.736250,1.0,0.0,0.0,0.1,
146,92.736500,1.0,0.0,0.0,-0.1,
147,92.736750,1.2,0.0,0.0,-0.1,
148,92.737000,1.5,0.0,0.0,0.4,
149,92.737250,1.3,0.0,0.0,-0.0,
150,92.737500,1.2,0.0,0.0,-0.2,
151,92.737750,1.1,0.0,0.0,-0.0,
152,92.738000,0.9,0.0,0.0,-0.3,
153,92.738250,1.0,0.0,0.0,-0.2,
154,92.738500,1.1,0.0,0.0,-0.1,
155,92.738750,1.1,0.0,0.0,-0.1,
156,92.739000,1.2,0.0,0.0,-0.1,
157,92.739250,1.1,0.0,0.0,-0.0,
158,92.739500,1.0,0.0,0.0,-0.3,
159,92.739750,1.2,0.0,0.0,-0.1,
160,92.740000,1.4,0.0,0.0,0.5,
161,92.740250,1.0,0.0,0.0,-0.1,
162,92.740500,1.0,0.0,0.0,-0.3,
163,92.740750,1.4,0.0,0.0,0.4,
164,92.741000,1.2,0.0,0.0,0.0,
165,92.741250,1.0,0.0,0.0,-0.0,
166,92.741500,0.9,0.0,0.0,0.1,
167,92.741750,1.0,0.0,0.0,-0.1,
168,92.742000,0.7,0.0,0.0,0.0,
169,92.742250,0.8,0.0,0.0,0.5,
170,92.742500,0.4,0.0,0.0,-0.1,
171,92.742750,0.4,0.0,0.0,-0.2,
172,92.743000,0.8,0.0,0.0,0.5,
173,92.743250,0.4,0.0,0.0,-0.0,
174,92.743500,0.4,0.0,0.0,-0.3,
175,92.743750,0.4,0.0,0.0,0.0,
176,92.744000,0.2,0.0,0.0,0.1,
177,92.744250,0.2,0.0,0.0,-0.1,
178,92.744500,0.5,0.0,0.0,0.4,
179,92.744750,0.9,0.4,0.3,0.8,
180,92.745000,1.5,0.9,0.8,1.2,
181,92.745250,2.2,3.4,3.0,3.3,
182,92.745500,2.1,0.6,1.1,1.0,
183,92.745750,2.1,1.0,1.3,1.3,
184,92.746000,3.0,8.2,7.4,7.4,
185,92.746250,2.4,1.5,2.0,1.6,
186,92.746500,1.7,1.2,1.4,1.4,
187,92.746750,1.2,0.7,0.7,1.1,
188,92.747000,0.6,0.0,0.0,0.2,
189,92.747250,0.6,0.0,0.0,0.0,
190,92.747500,0.8,0.0,0.0,0.3,
191,92.747750,0.9,0.0,0.0,0.2,
192,92.748000,1.0,0.0,0.0,0.1,
193,92.748250,1.5,0.6,1.5,0.8,
194,92.748500,2.5,1.1,2.4,1.4,
195,92.748750,2.1,1.0,2.2,1.2,
196,92.749000,1.8,1.2,2.3,1.3,
197,92.749250,1.5,0.0,1.2,0.2,
198,92.749500,1.5,0.0,1.0,0.0,
199,92.749750,1.6,0.3,1.7,0.6,
200,92.750000,1.4,0.0,1.2,0.1,
201,92.750250,1.3,0.0,0.9,-0.0,
202,92.750500,1.4,0.2,1.3,0.4,
203,92.750750,1.2,0.0,0.9,-0.0,
204,92.751000,1.2,0.0,0.9,-0.1,
205,92.751250,1.5,0.3,1.6,0.6,
206,92.751500,1.9,0.5,1.8,0.6,
207,92.751750,1.6,0.0,1.2,0.1,
208,92.752000,1.5,0.0,1.2,0.1,
209,92.752250,1.7,0.0,1.2,0.0,
210,92.752500,1.8,0.0,1.1,-0.0,
211,92.752750,2.0,0.4,1.6,0.5,
212,92.753000,1.8,0.1,1.4,0.3,
213,92.753250,1.5,0.0,1.2,0.1,
214,92.753500,1.7,0.3,1.5,0.5,
215,92.753750,1.0,0.0,0.7,-0.0,
216,92.754000,0.9,0.0,0.6,0.1,
217,92.754250,1.1,0.4,1.1,0.6,
218,92.754500,0.8,0.0,0.5,0.0,
219,92.754750,0.7,0.0,0.5,0.1,
220,92.755000,0.8,0.2,0.8,0.4,
221,92.755250,0.7,0.0,0.6,0.1,
222,92.755500,0.9,0.0,0.7,0.2,
223,92.755750,1.1,0.5,1.1,0.6,
224,92.756000,0.9,0.1,0.7,0.1,
225,92.756250,0.8,0.0,0.3,-0.0,
226,92.756500,1.0,0.3,0.8,0.4,
227,92.756750,1.0,0.0,0.6,0.2,
228,92.757000,1.0,0.0,0.4,-0.1,
229,92.757250,1.4,0.2,1.0,0.4,
230,92.757500,1.5,0.2,1.0,0.4,
231,92.757750,1.2,0.0,0.7,0.1,
232,92.758000,1.3,0.3,1.0,0.5,
233,92.758250,1.2,0.0,1.0,0.1,
234,92.758500,1.2,0.0,1.0,-0.0,
235,92.758750,1.3,0.2,1.3,0.3,
236,92.759000,1.3,0.0,1.1,0.1,
237,92.759250,1.4,0.0,1.1,0.0,
238,92.759500,1.6,0.3,1.5,0.5,
239,92.759750,1.5,0.1,1.3,0.2,
240,92.760000,1.5,0.0,1.2,0.0,
241,92.760250,1.5,0.3,1.4,0.3,
242,92.760500,1.4,0.0,1.0,-0.0,
243,92.760750,1.4,0.0,0.8,-0.1,
244,92.761000,1.8,0.5,1.7,0.6,
245,92.761250,1.6,0.0,1.0,-0.1,
246,92.761500,1.6,0.0,1.1,0.1,
247,92.761750,1.6,0.1,1.3,0.3,
248,92.762000,1.5,0.0,1.2,0.2,
249,92.762250,1.5,0.0,1.0,-0.0,
250,92.762500,1.2,0.0,0.7,0.0,
251,92.762750,1.6,0.3,1.4,0.5,
252,92.763000,1.8,0.0,1.2,0.3,
253,92.763250,1.8,0.0,1.1,-0.1,
254,92.763500,2.1,0.6,2.0,0.8,
255,92.763750,2.1,0.6,2.0,0.6,
256,92.764000,2.4,1.1,4.2,1.0,
257,92.764250,1.4,0.0,0.9,-0.2,
258,92.764500,1.9,0.3,1.6,0.6,
259,92.764750,2.0,0.8,1.9,1.0,
260,92.765000,1.5,0.0,0.9,0.1,
261,92.765250,1.7,0.0,0.9,-0.1,
262,92.765500,1.7,0.0,1.0,0.1,
