Track Name,,Line name,1150114XYLUP,Report Name,Wear_right,Operator,
Starting Km,92.700,Ending Km,,Track Direction, increase
Wavelength, , Measurement Date, 2026.01.15, Measurement Time, 03:02:09

check,mile(Km),W1/R,W2/R,W3/R,W4/R,ID
306,92.776500,2.7,0.0,3.0,0.2,
307,92.776750,2.9,0.0,2.7,0.3,
308,92.777000,2.3,0.0,2.8,0.2,
309,92.777250,2.1,0.0,2.6,0.2,
310,92.777500,2.2,0.0,2.6,0.3,
311,92.777750,1.7,0.3,2.4,0.8,
312,92.778000,1.8,0.0,2.4,0.2,
313,92.778250,2.7,0.0,2.7,0.3,
314,92.778500,2.2,0.4,3.0,0.7,
315,92.778750,2.1,0.1,2.8,0.5,
316,92.779000,2.8,0.0,2.6,0.2,
317,92.779250,2.4,0.6,3.0,0.8,
318,92.779500,2.5,0.0,2.3,0.2,
319,92.779750,1.4,0.2,2.3,0.4,
320,92.780000,2.0,0.3,2.4,0.5,
321,92.780250,2.3,0.0,2.2,0.4,
322,92.780500,1.6,0.0,2.2,0.3,
323,92.780750,1.2,0.4,2.3,0.6,
324,92.781000,1.7,0.0,2.3,0.3,
325,92.781250,1.2,0.0,2.1,0.3,
326,92.781500,1.8,0.1,2.3,0.5,
327,92.781750,2.0,0.0,2.3,0.3,
328,92.782000,2.3,0.0,2.3,0.3,
329,92.782250,2.2,0.0,2.3,0.3,
330,92.782500,1.1,0.0,2.1,0.2,
331,92.782750,2.1,0.0,2.1,0.1,
332,92.783000,2.0,0.0,2.1,0.2,
333,92.783250,1.1,0.0,2.0,0.0,
334,92.783500,2.3,0.0,2.0,0.1,
335,92.783750,1.5,0.0,2.0,0.2,
336,92.784000,1.4,0.0,2.0,0.0,
337,92.784250,1.5,0.0,2.1,0.2,
338,92.784500,2.6,0.0,2.1,0.2,
339,92.784750,1.8,0.0,2.0,0.0,
340,92.785000,2.6,0.0,2.1,0.0,
341,92.785250,2.5,0.0,2.3,0.3,
342,92.785500,1.4,0.0,2.2,0.1,
343,92.785750,1.3,0.0,2.1,-0.1,
344,92.786000,2.0,0.0,2.2,0.1,
345,92.786250,2.5,0.0,2.2,0.0,
346,92.786500,1.6,0.0,2.4,0.2,
347,92.786750,2.5,0.0,2.5,0.2,
348,92.787000,3.2,0.0,2.5,0.1,
349,92.787250,2.7,0.0,2.5,0.3,
350,92.787500,3.1,0.0,2.5,0.3,
351,92.787750,2.0,0.0,2.6,0.1,
352,92.788000,1.8,0.0,2.5,0.2,
353,92.788250,2.7,0.0,2.5,0.2,
354,92.788500,2.5,0.0,2.5,0.2,
355,92.788750,1.7,0.0,2.2,0.1,
356,92.789000,2.1,0.0,2.2,0.1,
357,92.789250,1.3,0.0,2.1,0.2,
358,92.789500,2.2,0.0,2.1,0.3,
359,92.789750,1.1,0.0,1.9,0.2,
360,92.790000,1.9,0.0,1.9,0.2,
361,92.790250,1.8,0.0,1.8,0.2,
362,92.790500,1.6,0.0,1.9,0.3,
363,92.790750,1.3,0.0,1.8,0.3,
364,92.791000,2.0,0.0,1.6,0.2,
365,92.791250,0.6,0.0,1.6,0.3,
366,92.791500,1.4,0.0,1.6,0.2,
367,92.791750,0.6,0.0,1.6,0.3,
368,92.792000,1.7,0.0,1.5,0.2,
369,92.792250,1.4,0.0,1.5,0.2,
370,92.792500,1.2,0.0,1.7,0.3,
371,92.792750,1.5,0.0,1.7,0.2,
372,92.793000,0.7,0.0,1.7,-0.0,
373,92.793250,0.8,0.0,1.7,0.2,
374,92.793500,1.9,0.0,1.7,0.4,
375,92.793750,1.3,0.0,1.6,0.1,
376,92.794000,1.4,0.0,1.6,0.1,
377,92.794250,0.9,0.0,1.9,0.3,
378,92.794500,2.3,0.0,2.0,0.2,
379,92.794750,1.6,0.0,2.3,0.3,
380,92.795000,2.4,0.0,2.0,0.1,
381,92.795250,2.4,0.0,1.9,-0.0,
382,92.795500,1.1,0.0,2.0,-0.0,
383,92.795750,1.2,0.0,2.0,0.1,
384,92.796000,1.6,0.0,2.1,-0.0,
385,92.796250,1.2,0.0,2.3,0.2,
386,92.796500,1.5,0.0,2.2,0.1,
387,92.796750,2.3,0.0,2.5,0.2,
388,92.797000,1.7,0.1,2.7,0.5,
389,92.797250,1.7,0.0,2.7,0.3,
390,92.797500,2.8,0.0,2.6,0.2,
391,92.797750,2.6,0.4,3.1,0.8,
392,92.798000,1.5,0.0,2.6,0.3,
393,92.798250,1.4,0.0,2.6,0.2,
394,92.798500,2.7,0.0,2.4,0.2,
395,92.798750,2.6,0.2,2.7,0.6,
396,92.799000,1.5,0.0,2.6,0.3,
397,92.799250,2.0,0.0,2.4,0.2,
398,92.799500,1.3,0.0,2.5,0.3,
399,92.799750,1.9,0.0,2.4,0.2,
400,92.800000,2.6,0.0,2.4,0.3,
401,92.800250,2.7,0.0,2.5,0.4,
402,92.800500,2.5,0.0,2.4,0.3,
403,92.800750,1.3,0.0,2.4,0.1,
404,92.801000,2.1,0.5,2.9,0.8,
405,92.801250,1.7,0.0,2.5,0.3,
406,92.801500,1.3,0.0,2.6,0.3,
407,92.801750,1.9,0.4,2.9,0.8,
408,92.802000,1.6,0.0,2.4,0.5,
409,92.802250,0.8,0.1,2.3,0.4,
410,92.802500,1.9,0.2,2.3,0.6,
411,92.802750,1.0,0.1,2.2,0.5,
412,92.803000,2.0,0.0,2.2,0.5,
413,92.803250,1.8,0.7,2.8,1.0,
414,92.803500,1.7,0.0,2.2,0.4,
415,92.803750,1.3,0.0,2.0,0.2,
416,92.804000,2.1,0.2,2.3,0.6,
417,92.804250,0.6,0.0,2.2,0.4,
418,92.804500,1.5,0.0,2.2,0.3,
419,92.804750,1.9,0.2,2.5,0.6,
420,92.805000,1.4,0.0,2.1,0.3,
421,92.805250,0.7,0.0,2.2,0.3,
422,92.805500,0.9,0.2,2.4,0.5,
423,92.805750,1.3,0.0,2.2,0.3,
424,92.806000,1.6,0.0,2.2,0.3,
425,92.806250,1.4,0.2,2.4,0.5,
426,92.806500,2.1,0.0,2.3,0.4,
427,92.806750,1.8,0.0,2.4,0.4,
428,92.807000,1.1,0.1,2.3,0.5,
429,92.807250,1.0,0.0,2.3,0.2,
430,92.807500,2.2,0.0,2.3,0.2,
431,92.807750,1.6,0.1,2.5,0.4,
432,92.808000,1.6,0.0,2.6,0.3,
433,92.808250,2.2,0.0,2.9,0.3,
434,92.808500,2.0,0.7,3.4,0.9,
435,92.808750,1.6,0.0,2.7,0.3,
436,92.809000,2.2,0.0,2.5,0.2,
437,92.809250,2.6,0.3,2.9,0.7,
438,92.809500,1.0,0.0,2.5,0.2,
439,92.809750,1.8,0.0,2.4,0.2,
440,92.810000,1.1,0.3,2.6,0.6,
441,92.810250,2.1,0.0,2.3,0.2,
442,92.810500,1.9,0.0,2.2,0.2,
443,92.810750,1.7,0.2,2.5,0.6,
444,92.811000,0.8,0.0,2.4,0.4,
445,92.811250,2.1,0.0,2.2,0.1,
446,92.811500,1.9,0.2,2.5,0.6,
447,92.811750,2.0,0.0,2.2,0.3,
448,92.812000,1.9,0.0,2.1,0.8,
449,92.812250,2.2,0.4,2.5,1.2,
450,92.812500,0.8,0.0,2.3,0.6,
451,92.812750,1.0,0.2,2.2,0.9,
452,92.813000,1.5,0.0,2.1,0.7,
453,92.813250,0.6,0.0,2.1,0.4,
454,92.813500,1.7,0.0,2.0,0.3,
455,92.813750,1.9,0.1,2.3,0.6,
456,92.814000,1.7,0.0,2.0,0.3,
457,92.814250,1.2,0.0,2.1,0.2,
458,92.814500,1.4,0.2,2.1,0.5,
459,92.814750,1.9,0.1,2.2,0.4,
460,92.815000,1.5,0.1,2.2,0.4,
461,92.815250,1.2,0.2,2.3,0.4,
462,92.815500,2.3,0.0,2.5,0.3,
