線路名稱,1141222XDLDN,線路行別,下行,報表名稱,軌道參數報表,測量人員,NoName
開始里程,97.49974822998047,結束里程,88.99327087402344,里程增減,里程減
波長,25米-3米波長,測量日期,2025.12.23,測量時刻,01:25:58

檢測點號, 里程(Km),軌距(mm),超高(mm),水平(mm),左高低(mm),右高低(mm),左軌向(mm),右軌向(mm),平面性(mm),速度(km/h),特征,
1,97.499750,0.30,-0.77,0.00,inf,inf,inf,inf,inf,-0.01,STATION
2,97.499500,0.30,-0.95,0.00,inf,inf,inf,inf,inf,1.23,
3,97.499250,0.30,-1.13,0.00,inf,inf,inf,inf,inf,1.70,
4,97.499000,0.20,-1.19,0.00,inf,inf,inf,inf,inf,2.06,
5,97.498750,0.10,-1.45,0.00,inf,inf,inf,inf,inf,2.37,
6,97.498500,0.10,-1.53,0.00,inf,inf,inf,inf,inf,2.63,
7,97.498250,-0.00,-1.57,0.00,inf,inf,inf,inf,inf,2.87,
8,97.498000,-0.20,-1.86,0.00,inf,inf,inf,inf,inf,3.10,
9,97.497750,-0.20,-1.89,0.00,inf,inf,inf,inf,inf,3.30,
10,97.497500,-0.40,-1.93,-0.02,inf,inf,inf,inf,inf,3.49,
11,97.497250,-0.40,-2.03,0.03,inf,inf,inf,inf,inf,3.68,
12,97.497000,-0.70,-2.13,0.10,inf,inf,inf,inf,1.18,3.85,
13,97.496750,-0.80,-2.17,-0.08,inf,inf,inf,inf,1.04,4.01,
14,97.496500,-0.90,-2.08,-0.03,inf,inf,inf,inf,0.89,4.17,
15,97.496250,-0.90,-2.18,0.01,inf,inf,inf,inf,0.73,4.31,
16,97.496000,-0.90,-2.24,-0.02,inf,inf,inf,inf,0.72,4.46,
17,97.495750,-0.90,-2.34,-0.04,inf,inf,inf,inf,0.77,4.59,
18,97.495500,-0.70,-2.44,-0.02,inf,inf,inf,inf,0.58,4.73,
19,97.495250,-0.50,-2.57,0.13,inf,inf,inf,inf,0.67,4.86,
20,97.495000,-0.60,-2.65,0.10,inf,inf,inf,inf,0.72,4.99,
21,97.494750,-0.31,-2.64,0.10,inf,inf,inf,inf,0.62,5.11,
22,97.494500,-0.20,-2.95,0.09,inf,inf,inf,inf,0.82,5.24,
23,97.494250,0.19,-2.94,0.06,inf,inf,inf,inf,0.77,5.35,
24,97.494000,0.59,-2.72,0.00,inf,inf,inf,inf,0.64,5.47,
25,97.493750,0.60,-2.40,-0.06,inf,inf,inf,inf,0.22,5.58,
26,97.493500,1.10,-2.05,-0.07,inf,inf,inf,inf,-0.19,5.69,
27,97.493250,0.50,-1.65,-0.46,inf,inf,inf,inf,-0.69,5.80,
28,97.493000,0.60,-1.27,-0.55,inf,inf,inf,inf,-1.16,5.90,
29,97.492750,0.70,-0.86,-0.50,inf,inf,inf,inf,-1.71,6.00,
30,97.492500,0.51,-0.65,-0.38,inf,inf,inf,inf,-2.00,6.09,
31,97.492250,0.40,-0.40,-0.27,inf,inf,inf,inf,-2.24,6.19,
32,97.492000,0.20,-0.23,-0.14,inf,inf,inf,inf,-2.72,6.30,
33,97.491750,0.20,-0.23,-0.03,inf,inf,inf,inf,-2.71,6.40,
34,97.491500,0.10,-0.24,0.14,inf,inf,inf,inf,-2.48,6.48,
35,97.491250,0.10,-0.27,0.14,inf,inf,inf,inf,-2.12,6.58,
36,97.491000,0.20,-0.31,0.21,inf,inf,inf,inf,-1.74,6.66,
37,97.490750,0.30,-0.41,0.26,inf,inf,inf,inf,-1.24,6.75,
38,97.490500,0.60,-0.58,0.18,inf,inf,inf,inf,-0.69,6.83,
39,97.490250,1.00,-0.68,0.16,inf,inf,inf,inf,-0.17,6.92,
40,97.490000,1.29,-0.67,0.13,inf,inf,inf,inf,0.02,7.00,
41,97.489750,1.49,-0.92,0.15,inf,inf,inf,inf,0.51,7.08,
42,97.489500,1.89,-1.05,0.13,inf,inf,inf,inf,0.82,7.17,
43,97.489250,2.19,-1.20,0.06,inf,inf,inf,inf,0.96,7.25,
44,97.489000,2.40,-1.26,0.05,inf,inf,inf,inf,1.02,7.33,
45,97.488750,2.40,-1.27,0.17,inf,inf,inf,inf,0.99,7.41,
46,97.488500,2.30,-1.43,0.02,inf,inf,inf,inf,1.12,7.49,
47,97.488250,2.20,-1.44,-0.00,inf,inf,inf,inf,1.03,7.56,
48,97.488000,2.10,-1.46,-0.06,inf,inf,inf,inf,0.89,7.63,
49,97.487750,1.80,-1.50,-0.04,inf,inf,inf,inf,0.81,7.72,
50,97.487500,1.60,-1.49,0.04,inf,inf,inf,inf,0.83,7.78,
51,97.487250,1.70,-1.40,-0.08,inf,inf,inf,inf,0.48,7.85,
52,97.487000,1.80,-1.54,-0.04,inf,inf,inf,inf,0.49,7.93,
53,97.486750,1.50,-1.56,-0.03,inf,inf,inf,inf,0.36,8.00,
54,97.486500,1.69,-1.47,-0.04,inf,inf,inf,inf,0.21,8.07,
55,97.486250,1.70,-1.47,-0.02,inf,inf,inf,inf,0.20,8.14,
56,97.486000,1.80,-1.35,0.07,inf,inf,inf,inf,-0.08,8.21,
57,97.485750,1.80,-1.34,-0.08,inf,inf,inf,inf,-0.10,8.28,
58,97.485500,1.50,-1.14,-0.13,inf,inf,inf,inf,-0.32,8.35,
59,97.485250,1.50,-1.14,-0.08,inf,inf,inf,inf,-0.36,8.41,
60,97.485000,1.40,-0.90,-0.14,inf,inf,inf,inf,-0.59,8.47,
61,97.484750,1.21,-0.83,-0.08,inf,inf,inf,inf,-0.57,8.54,
62,97.484500,1.20,-0.74,-0.14,inf,inf,inf,inf,-0.80,8.60,
63,97.484250,1.39,-0.76,-0.03,inf,inf,inf,inf,-0.79,8.67,
64,97.484000,1.20,-0.56,-0.12,inf,inf,inf,inf,-0.91,8.73,
65,97.483750,1.39,-0.44,0.02,inf,inf,inf,inf,-1.03,8.79,
66,97.483500,1.69,-0.44,-0.00,inf,inf,inf,inf,-0.91,8.86,
67,97.483250,1.70,-0.43,0.00,inf,inf,inf,inf,-0.91,8.92,
68,97.483000,1.70,-0.45,-0.10,inf,inf,inf,inf,-0.69,8.97,
69,97.482750,1.80,-0.36,0.03,inf,inf,inf,inf,-0.78,9.04,
70,97.482500,1.90,-0.29,0.09,inf,inf,inf,inf,-0.61,9.09,
71,97.482250,2.09,-0.28,0.04,inf,inf,inf,inf,-0.55,9.14,
72,97.482000,2.10,-0.18,-0.01,inf,inf,inf,inf,-0.55,9.20,
73,97.481750,2.19,-0.19,-0.08,inf,inf,inf,inf,-0.57,9.27,
74,97.481500,2.20,-0.19,-0.04,inf,inf,inf,inf,-0.37,9.32,
75,97.481250,1.91,-0.16,0.00,inf,inf,inf,inf,-0.27,9.38,
76,97.481000,1.90,-0.14,-0.02,inf,inf,inf,inf,-0.30,9.44,
77,97.480750,1.70,-0.15,0.06,inf,inf,inf,inf,-0.28,9.49,
78,97.480500,1.60,-0.27,0.03,inf,inf,inf,inf,-0.18,9.55,
79,97.480250,1.50,-0.32,0.03,inf,inf,inf,inf,-0.05,9.60,
80,97.480000,1.70,-0.34,0.06,inf,inf,inf,inf,0.04,9.65,
81,97.479750,1.79,-0.39,0.09,inf,inf,inf,inf,0.11,9.71,
82,97.479500,1.50,-0.49,0.12,inf,inf,inf,inf,0.31,9.77,
83,97.479250,1.50,-0.53,0.03,inf,inf,inf,inf,0.34,9.81,
84,97.479000,1.40,-0.61,0.02,inf,inf,inf,inf,0.42,9.87,
85,97.478750,1.40,-0.64,0.05,inf,inf,inf,inf,0.47,9.94,
86,97.478500,1.50,-0.71,0.05,inf,inf,inf,inf,0.57,9.99,
87,97.478250,1.69,-0.71,0.01,inf,inf,inf,inf,0.57,10.04,
88,97.478000,1.70,-0.71,0.01,inf,inf,inf,inf,0.44,10.09,
89,97.477750,1.51,-0.70,-0.03,inf,inf,inf,inf,0.39,10.14,
90,97.477500,1.11,-0.63,-0.02,inf,inf,inf,inf,0.30,10.21,
91,97.477250,0.52,-0.51,-0.09,inf,inf,inf,inf,0.12,10.23,
92,97.477000,0.20,-0.41,-0.10,inf,inf,inf,inf,-0.09,10.29,
93,97.476750,0.20,-0.26,-0.12,inf,inf,inf,inf,-0.27,10.34,
94,97.476500,0.20,-0.20,-0.15,inf,inf,inf,inf,-0.41,10.39,
