線路名稱,1150122CHLZLDN,線路行別,下行,報表名稱,軌道TQI報表,測量人員,NoName
開始里程,110.59974670410156,結束里程,100.22251892089844,里程增減,里程減
波長,25米-3米波長,測量日期,2026.01.23,測量時刻,00:49:20

里程(Km),超限,左軌向(mm),右軌向(mm),左高低(mm),右高低(mm),水平(mm),軌距(mm),平面性(mm),TQI數值,TQI超標,速度(km/h),標準,
100.000250,未超限,0.281,0.283,0.627,0.617,0.244,0.794,0.476,3.323,未超標,4.500,<=15
100.200250,未超限,19.544,19.443,2.234,2.043,2.081,2.354,2.213,49.913,未超標,19.327,<=15
110.599749,未超限,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,未超標,0.000,<=15
110.599499,未超限,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,未超標,1.461,<=15
110.599250,未超限,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,未超標,2.039,<=15
110.598998,未超限,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,未超標,2.479,<=15
110.598749,未超限,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,未超標,2.852,<=15
110.598497,未超限,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,未超標,3.179,<=15
110.598246,未超限,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,未超標,3.473,<=15
110.597997,未超限,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,未超標,3.743,<=15
110.597748,未超限,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,未超標,3.984,<=15
110.597496,未超限,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,未超標,4.223,<=15
110.597249,未超限,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,未超標,4.444,<=15
110.596997,未超限,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,未超標,4.641,<=15
110.596748,未超限,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,未超標,4.846,<=15
110.596497,未超限,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,未超標,5.028,<=15
110.596243,未超限,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,未超標,5.215,<=15
110.595997,未超限,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,未超標,5.387,<=15
110.595742,未超限,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,未超標,5.548,<=15
110.595496,未超限,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,未超標,5.710,<=15
110.595244,未超限,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,未超標,5.863,<=15
110.594993,未超限,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,未超標,6.021,<=15
110.594745,未超限,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,未超標,6.169,<=15
110.594499,未超限,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,未超標,6.308,<=15
110.594249,未超限,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,未超標,6.444,<=15
110.593993,未超限,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,未超標,6.580,<=15
110.593741,未超限,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,未超標,6.718,<=15
110.593494,未超限,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,未超標,6.837,<=15
110.593242,未超限,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,未超標,6.969,<=15
110.592997,未超限,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,未超標,7.080,<=15
110.592747,未超限,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,未超標,7.194,<=15
110.592493,未超限,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,未超標,7.316,<=15
110.592245,未超限,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,未超標,7.438,<=15
110.591993,未超限,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,未超標,7.550,<=15
110.591748,未超限,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,未超標,7.662,<=15
110.591490,未超限,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,未超標,7.756,<=15
110.591249,未超限,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,未超標,7.872,<=15
110.590994,未超限,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,未超標,7.977,<=15
110.590748,未超限,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,未超標,8.080,<=15
110.590498,未超限,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,未超標,8.175,<=15
110.590245,未超限,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,未超標,8.271,<=15
110.589989,未超限,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,未超標,8.366,<=15
110.589743,未超限,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,未超標,8.465,<=15
110.589492,未超限,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,未超標,8.574,<=15
110.589240,未超限,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,未超標,8.655,<=15
110.588997,未超限,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,未超標,8.754,<=15
110.588739,未超限,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,未超標,8.846,<=15
110.588491,未超限,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,未超標,8.936,<=15
110.588240,未超限,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,未超標,9.021,<=15
110.588000,未超限,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,未超標,9.105,<=15
110.587744,未超限,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,未超標,9.193,<=15
110.587500,未超限,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,未超標,9.275,<=15
