線路名稱,1141219NKLUP,線路行別,上行,報表名稱,軌道TQI報表,測量人員,NoName
開始里程,100.30025482177734,結束里程,112.04846954345703,里程增減,里程增
波長,25米-3米波長,測量日期,2025.12.20,測量時刻,01:33:11

里程(Km),超限,左軌向(mm),右軌向(mm),左高低(mm),右高低(mm),水平(mm),軌距(mm),平面性(mm),TQI數值,TQI超標,速度(km/h),標準,
100.000250,未超限,0.204,0.158,0.301,0.297,0.028,0.402,0.070,1.461,未超標,4.615,<=15
100.200250,未超限,0.240,0.177,0.525,0.525,0.040,0.153,0.070,1.730,未超標,4.500,<=15
100.400250,未超限,0.020,0.020,0.017,0.017,0.027,0.030,0.040,0.171,未超標,4.500,<=15
100.600250,未超限,0.025,0.025,0.019,0.020,0.032,0.049,0.051,0.221,未超標,4.500,<=15
100.800250,未超限,15.112,15.155,0.656,0.645,0.202,10.042,2.350,44.163,未超標,24.342,<=15
101.000255,未超限,5.144,5.135,0.593,0.516,0.189,1.607,1.933,15.117,未超標,17.928,<=15
101.200261,未超限,0.822,0.869,0.605,0.558,0.220,1.141,1.285,5.501,未超標,20.768,<=15
101.400255,未超限,13.431,12.726,0.854,0.861,0.205,1.736,3.261,33.074,未超標,20.360,<=15
101.600259,未超限,19.354,19.822,0.813,0.781,0.239,2.229,4.037,47.275,未超標,20.387,<=15
101.800267,未超限,2.986,2.041,0.829,0.815,0.152,1.068,1.676,9.568,未超標,19.264,<=15
102.000253,未超限,1.002,1.137,1.133,1.523,1.560,1.341,2.054,9.750,未超標,18.558,<=15
102.200254,未超限,3.700,3.916,1.167,1.273,1.064,3.399,1.537,16.056,未超標,18.863,<=15
102.400500,未超限,2.396,2.397,0.597,0.541,0.131,1.062,0.932,8.056,未超標,14.734,<=15
102.600495,未超限,2.573,2.529,0.482,0.467,0.107,0.911,0.771,7.841,未超標,14.803,<=15
102.800254,未超限,2.643,2.666,0.613,0.586,0.112,0.763,0.772,8.154,未超標,17.738,<=15
103.000266,未超限,5.288,5.165,0.977,0.953,0.176,1.078,1.757,15.393,未超標,17.686,<=15
103.200261,未超限,5.346,5.164,0.564,0.565,0.167,1.363,2.075,15.244,未超標,17.304,<=15
103.400261,未超限,5.402,5.617,0.569,0.591,0.169,1.268,2.175,15.791,未超標,16.524,<=15
103.600257,未超限,0.805,0.820,0.800,0.780,0.158,1.020,1.100,5.482,未超標,15.433,<=15
103.800504,未超限,1.978,2.115,0.960,0.928,0.139,1.565,0.903,8.589,未超標,15.917,<=15
