線路名稱,1141219NKLUP,線路行別,上行,報表名稱,軌道參數報表,測量人員,NoName
開始里程,100.30025482177734,結束里程,112.04846954345703,里程增減,里程增
波長,25米-3米波長,測量日期,2025.12.20,測量時刻,01:33:11

檢測點號, 里程(Km),軌距(mm),超高(mm),水平(mm),左高低(mm),右高低(mm),左軌向(mm),右軌向(mm),平面性(mm),速度(km/h),特征,
1,100.300500,-128.17,-1.83,0.00,inf,inf,inf,inf,inf,1.57,
2,100.300750,-128.05,-1.95,0.00,inf,inf,inf,inf,inf,2.08,
3,100.301000,-127.92,-2.13,0.00,inf,inf,inf,inf,inf,2.47,
4,100.301250,-127.79,-2.33,0.00,inf,inf,inf,inf,inf,2.81,
5,100.301500,-127.28,0.29,0.00,inf,inf,inf,inf,inf,3.12,
6,100.301750,-127.06,0.36,0.00,inf,inf,inf,inf,inf,3.39,
7,100.302000,-126.59,-5.15,0.00,inf,inf,inf,inf,inf,3.65,
8,100.302250,-126.08,-2.58,0.00,inf,inf,inf,inf,inf,3.87,
9,100.302500,2.64,-1.40,-0.49,inf,inf,inf,inf,inf,4.09,
10,100.302750,5.89,-0.38,1.97,inf,inf,inf,inf,inf,4.30,
11,100.303000,5.80,-0.27,1.91,inf,inf,inf,inf,1.56,4.48,
12,100.303250,5.50,-0.10,1.52,inf,inf,inf,inf,1.85,4.67,
13,100.303500,5.30,0.05,-1.37,inf,inf,inf,inf,2.18,4.84,
14,100.303750,4.91,-0.35,-0.46,inf,inf,inf,inf,1.97,4.99,
15,100.304000,4.70,-0.67,0.69,inf,inf,inf,inf,-0.99,5.15,
16,100.304250,4.60,-0.90,0.90,inf,inf,inf,inf,-1.26,5.31,
17,100.304500,3.90,-0.95,0.65,inf,inf,inf,inf,4.23,5.46,
18,100.304750,3.12,-0.97,0.64,inf,inf,inf,inf,1.64,5.60,
19,100.305000,2.41,-1.08,0.21,inf,inf,inf,inf,0.31,5.74,
20,100.305250,2.30,-1.53,0.02,inf,inf,inf,inf,-1.15,5.87,
21,100.305500,2.20,-1.41,-0.10,inf,inf,inf,inf,-1.14,6.00,
22,100.305750,3.38,-1.20,-0.05,inf,inf,inf,inf,-1.10,6.10,
23,100.306000,5.46,-1.06,0.04,inf,inf,inf,inf,-1.11,6.21,
24,100.306250,5.60,-0.98,-0.01,inf,inf,inf,inf,-0.63,6.30,
25,100.306500,4.82,-0.72,-0.45,inf,inf,inf,inf,-0.06,6.40,
26,100.306750,5.00,-0.18,-0.39,inf,inf,inf,inf,0.72,6.48,
27,100.307000,4.71,0.24,-0.31,inf,inf,inf,inf,1.18,6.57,
28,100.307250,4.60,0.62,-0.33,inf,inf,inf,inf,1.59,6.66,
29,100.307500,4.50,1.05,-0.46,inf,inf,inf,inf,2.13,6.73,
30,100.307750,4.11,1.40,-0.49,inf,inf,inf,inf,2.94,6.82,
31,100.308000,3.80,1.24,-0.23,inf,inf,inf,inf,2.64,6.89,
32,100.308250,3.21,1.76,-0.10,inf,inf,inf,inf,2.96,6.98,
33,100.308500,2.70,2.57,-0.08,inf,inf,inf,inf,3.63,7.06,
34,100.308750,2.31,3.71,-0.11,inf,inf,inf,inf,4.68,7.13,
35,100.309000,2.30,4.87,-0.32,inf,inf,inf,inf,5.59,7.21,
36,100.309250,2.60,6.16,-1.13,inf,inf,inf,inf,6.34,7.29,
37,100.309500,2.31,7.56,-1.34,inf,inf,inf,inf,7.32,7.35,
38,100.309750,2.30,7.43,-1.22,inf,inf,inf,inf,6.81,7.41,
39,100.310000,2.10,6.62,-0.61,inf,inf,inf,inf,5.56,7.48,
40,100.310250,1.80,6.44,0.05,inf,inf,inf,inf,5.04,7.55,
41,100.310500,1.61,5.94,0.83,inf,inf,inf,inf,4.70,7.60,
42,100.310750,0.91,5.22,1.92,inf,inf,inf,inf,3.46,7.68,
43,100.311000,0.50,5.35,1.49,inf,inf,inf,inf,2.78,7.74,
44,100.311250,-0.20,4.89,0.56,inf,inf,inf,inf,1.15,7.82,
45,100.311500,0.20,4.08,0.47,inf,inf,inf,inf,-0.82,7.86,
46,100.311750,0.10,3.84,0.20,inf,inf,inf,inf,-2.30,7.93,
47,100.312000,0.00,4.08,-0.16,inf,inf,inf,inf,-3.45,7.99,
48,100.312250,-0.00,3.96,0.30,inf,inf,inf,inf,-3.48,8.05,
49,100.312500,-0.00,3.72,0.15,inf,inf,inf,inf,-2.90,8.11,
50,100.312750,0.69,4.00,-0.42,inf,inf,inf,inf,-2.44,8.17,
51,100.313000,0.80,4.15,-0.49,inf,inf,inf,inf,-1.79,8.22,
52,100.313250,1.28,3.77,-0.11,inf,inf,inf,inf,-1.46,8.29,
53,100.313500,1.30,3.45,-0.04,inf,inf,inf,inf,-1.89,8.35,
54,100.313750,1.11,3.38,-0.12,inf,inf,inf,inf,-1.53,8.41,
55,100.314000,1.10,3.38,0.23,inf,inf,inf,inf,-0.72,8.47,
56,100.314250,1.29,3.24,0.44,inf,inf,inf,inf,-0.60,8.54,
57,100.314500,1.49,3.02,0.16,inf,inf,inf,inf,-1.07,8.57,
58,100.314750,1.40,2.89,-0.04,inf,inf,inf,inf,-1.07,8.64,
59,100.315000,1.40,2.54,-0.01,inf,inf,inf,inf,-1.19,8.69,
60,100.315250,1.89,2.50,0.15,inf,inf,inf,inf,-1.51,8.74,
61,100.315500,1.71,2.33,0.19,inf,inf,inf,inf,-1.82,8.80,
62,100.315750,1.70,1.92,0.15,inf,inf,inf,inf,-1.85,8.84,
63,100.316000,1.60,1.64,0.21,inf,inf,inf,inf,-1.82,8.90,
64,100.316250,1.50,1.33,0.05,inf,inf,inf,inf,-2.05,8.96,
65,100.316500,1.70,1.04,0.26,inf,inf,inf,inf,-2.34,9.02,
66,100.316750,1.70,0.67,0.34,inf,inf,inf,inf,-2.57,9.07,
67,100.317000,1.99,-0.09,0.25,inf,inf,inf,inf,-3.11,9.12,
68,100.317250,1.80,-0.14,0.27,inf,inf,inf,inf,-3.02,9.16,
69,100.317500,1.31,-1.08,0.32,inf,inf,inf,inf,-3.62,9.22,
70,100.317750,1.50,-0.86,0.37,inf,inf,inf,inf,-3.36,9.26,
71,100.318000,1.79,-0.77,0.31,inf,inf,inf,inf,-3.10,9.31,
72,100.318250,1.80,-0.36,-0.24,inf,inf,inf,inf,-2.28,9.34,
73,100.318500,1.90,-0.14,-0.09,inf,inf,inf,inf,-1.78,9.40,
74,100.318750,1.90,0.19,-0.94,inf,inf,inf,inf,-1.14,9.46,
75,100.319000,2.00,0.29,-0.63,inf,inf,inf,inf,-0.76,9.52,
76,100.319250,1.80,0.74,-0.55,inf,inf,inf,inf,0.06,9.55,
77,100.319500,1.80,0.93,-0.24,inf,inf,inf,inf,1.01,9.60,
78,100.319750,1.70,1.23,-0.16,inf,inf,inf,inf,1.37,9.63,
79,100.320000,1.50,1.22,-0.06,inf,inf,inf,inf,2.30,9.70,
80,100.320250,1.69,1.47,-0.19,inf,inf,inf,inf,2.34,9.73,
81,100.320500,2.08,1.48,0.03,inf,inf,inf,inf,2.25,9.77,
82,100.320750,2.49,1.41,0.05,inf,inf,inf,inf,1.76,9.80,
83,100.321000,2.88,1.22,0.21,inf,inf,inf,inf,1.36,9.85,
84,100.321250,2.90,0.98,0.12,inf,inf,inf,inf,0.80,9.88,
85,100.321500,3.09,0.75,0.33,inf,inf,inf,inf,0.47,9.95,
86,100.321750,3.19,0.40,0.37,inf,inf,inf,inf,-0.33,9.98,
87,100.322000,3.39,0.18,0.38,inf,inf,inf,inf,-0.75,10.02,
88,100.322250,3.21,-0.25,0.33,inf,inf,inf,inf,-1.47,10.06,
89,100.322500,3.29,-0.41,0.26,inf,inf,inf,inf,-1.63,10.10,
90,100.322750,3.30,-0.67,0.24,inf,inf,inf,inf,-2.15,10.15,
91,100.323000,3.30,-0.71,0.11,inf,inf,inf,inf,-2.19,10.18,
92,100.323250,3.11,-0.93,0.12,inf,inf,inf,inf,-2.34,10.21,
93,100.323500,2.71,-1.00,-0.09,inf,inf,inf,inf,-2.21,10.28,
94,100.323750,2.41,-1.05,-0.05,inf,inf,inf,inf,-2.03,10.30,
95,100.324000,2.01,-1.16,-0.11,inf,inf,inf,inf,-1.91,10.34,
