線路名稱,1140814NKLDN,線路行別,下行,報表名稱,超限報表,測量人員,NoName
開始里程,111.99974822998047,結束里程,101.4010238647461,里程增減,里程減
波長,25米-3米波長,測量日期,2025.08.15,測量時刻,02:32:30

位置(Km),位置(m),超限類型,峰值(mm),長度(m),超限等級,線形(直/緩/曲),速度(km/h),檢測標準(mm),
111.000,899.740,右軌向,5.112,4.737,1,直線,18.755,4:-4
111.000,893.735,右軌向,4.742,3.494,1,直線,19.030,4:-4
111.000,875.726,右軌向,-4.379,2.743,1,直線,19.793,4:-4
111.000,872.483,右軌向,-5.333,2.003,1,直線,19.857,4:-4
111.000,865.729,左軌向,-5.713,1.235,1,直線,19.899,4:-4
111.000,842.481,超高,9.450,3.000,2,直線,19.560,6:-6
111.000,823.475,左軌向,5.757,4.244,1,圓曲,19.073,4:-4
111.000,816.227,右軌向,5.916,1.985,1,圓曲,18.882,4:-4
111.000,768.987,平面性,5.050,1.021,3,圓曲,17.814,5:-6
111.000,840.500,超高,45.544,1.490,3,直線,19.518,10:-10
111.000,756.994,超高,5.719,1.523,1,圓曲,17.566,4:-4
111.000,759.243,平面性,7.398,1.737,3,圓曲,17.623,5:-6
111.000,755.995,左軌向,9.960,1.508,2,直線,17.547,6:-6
111.000,743.479,軌距,-8.602,1.244,1,直線,16.611,17.9:-6.9
111.000,742.489,超高,-4.091,6.263,1,直線,16.576,4:-4
111.000,741.733,超高,-5.243,1.728,1,直線,16.472,4:-4
111.000,732.999,右軌向,4.763,1.255,1,直線,15.709,4:-4
111.000,726.735,超高,5.723,2.999,1,直線,15.115,4:-4
111.000,716.999,左軌向,-4.941,1.258,1,直線,14.055,4:-4
111.000,696.496,超高,29.317,1.734,3,直線,12.207,10:-10
111.000,688.490,水平,8.727,1.007,2,直線,11.685,6:-6
111.000,718.490,右軌向,-23.497,3.241,3,直線,14.246,10:-10
111.000,682.741,水平,-9.135,8.250,2,直線,11.646,6:-6
111.000,715.235,左軌向,-24.135,1.749,3,直線,13.879,10:-10
111.000,673.499,左軌向,-9.973,41.497,2,直線,10.788,6:-6
111.000,665.994,水平,-5.690,2.752,1,圓曲,9.780,4:-4
111.000,663.742,水平,9.946,1.001,2,直線,9.426,6:-6
111.000,661.497,水平,4.864,1.250,1,直線,9.079,4:-4
111.000,658.495,平面性,6.184,3.247,3,圓曲,8.592,5:-6
111.000,654.250,左高低,-4.910,1.752,1,圓曲,7.881,4:-4
111.000,649.492,左軌向,5.829,2.495,1,直線,7.094,4:-4
111.000,642.745,右軌向,9.681,3.496,2,直線,8.071,6:-6
111.000,604.988,右軌向,9.859,2.756,2,直線,12.168,6:-6
111.000,600.996,右軌向,5.560,7.499,1,直線,12.207,4:-4
111.000,570.987,平面性,-7.204,2.747,3,直線,15.501,5:-6
111.000,550.492,右軌向,5.959,3.997,1,圓曲,17.642,4:-4
111.000,543.238,左軌向,9.955,6.484,2,圓曲,17.890,6:-6
111.000,429.234,平面性,7.617,7.255,3,圓曲,20.874,5:-6
111.000,401.740,平面性,6.051,1.505,3,圓曲,21.150,5:-6
111.000,391.750,平面性,5.512,2.989,3,圓曲,21.218,5:-6
111.000,379.491,左軌向,9.815,12.746,2,圓曲,21.528,6:-6
111.000,372.997,左軌向,5.943,5.500,1,直線,21.531,4:-4
111.000,371.472,左軌向,5.925,8.756,1,直線,21.671,4:-4
111.000,365.227,右軌向,5.956,3.502,1,直線,21.743,4:-4
111.000,213.746,平面性,5.279,163.261,3,直線,25.285,5:-6
111.000,200.984,平面性,5.083,193.753,3,直線,25.530,5:-6
111.000,194.479,左軌向,-5.713,1.486,1,圓曲,25.803,4:-4
111.000,179.222,平面性,5.371,11.746,3,圓曲,26.003,5:-6
111.000,13.485,超高,-9.798,6.255,2,圓曲,23.388,6:-6
111.000,11.477,超高,-5.950,164.750,1,圓曲,23.269,4:-4
111.000,10.735,右軌向,-9.995,1.016,2,直線,23.245,6:-6
110.000,973.993,超高,-4.375,2.529,1,直線,22.935,4:-4
110.000,813.488,左軌向,5.368,1.744,1,直線,21.576,4:-4
110.000,811.484,水平,4.024,1.484,1,直線,21.528,4:-4
110.000,779.475,左高低,-5.667,1.009,1,直線,21.314,4:-4
110.000,769.730,超高,-4.008,1.008,1,直線,21.234,4:-4
110.000,769.229,水平,5.986,4.006,1,直線,21.234,4:-4
110.000,695.247,右高低,5.150,3.230,1,直線,20.535,4:-4
110.000,694.990,水平,-9.644,2.251,2,直線,20.535,6:-6
110.000,689.981,水平,-5.526,1.981,1,直線,20.472,4:-4
110.000,688.730,左高低,5.340,15.251,1,直線,20.493,4:-4
110.000,675.726,超高,4.682,6.237,1,直線,20.344,4:-4
110.000,673.244,超高,4.985,2.233,1,直線,20.281,4:-4
110.000,615.982,超高,4.217,2.229,1,直線,19.687,4:-4
110.000,603.731,右軌向,-5.982,2.255,1,直線,19.531,4:-4
110.000,603.487,右軌向,-6.090,6.257,2,直線,19.560,6:-6
110.000,604.735,左軌向,-5.864,1.248,1,直線,19.560,4:-4
110.000,536.731,右軌向,5.774,5.730,1,直線,18.997,4:-4
110.000,528.998,右軌向,5.773,3.250,1,直線,19.009,4:-4
110.000,528.733,右軌向,6.596,9.233,2,直線,19.054,6:-6
110.000,518.737,右軌向,4.228,18.745,1,直線,19.206,4:-4
110.000,89.253,超高,-5.652,6.731,1,直線,28.959,4:-4
110.000,63.741,右軌向,-4.942,7.504,1,圓曲,28.991,4:-4
110.000,58.470,左軌向,-6.011,2.485,2,圓曲,28.936,6:-6
110.000,62.493,平面性,6.446,1.986,3,圓曲,29.022,5:-6
110.000,55.253,左軌向,-9.746,3.520,2,圓曲,29.022,6:-6
110.000,45.728,左軌向,-9.930,1.755,2,圓曲,28.959,6:-6
