線路名稱,1141223SSLDN,線路行別,下行,報表名稱,軌道TQI報表,測量人員,NoName
開始里程,107.89974975585938,結束里程,97.3835220336914,里程增減,里程減
波長,25米-3米波長,測量日期,2025.12.24,測量時刻,02:24:53

里程(Km),超限,左軌向(mm),右軌向(mm),左高低(mm),右高低(mm),水平(mm),軌距(mm),平面性(mm),TQI數值,TQI超標,速度(km/h),標準,
99.999750,未超限,2.141,2.547,2.010,1.687,3.548,2.315,2.464,16.712,未超標,26.675,<=15
99.799748,未超限,7.308,9.654,1.336,1.388,0.549,7.020,3.392,30.645,未超標,29.626,<=15
99.599738,未超限,0.090,0.061,1.474,1.518,0.233,0.488,1.292,5.156,未超標,29.181,<=15
99.399745,未超限,14.311,13.076,1.403,1.382,0.235,7.694,2.805,40.906,未超標,30.135,<=15
99.199730,未超限,7.257,6.427,1.948,1.995,0.360,6.004,2.978,26.969,未超標,30.294,<=15
98.999720,未超限,8.940,8.952,0.719,0.722,0.161,3.404,1.696,24.594,未超標,33.149,<=15
97.500250,未超限,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,未超標,0.000,<=15
97.500501,未超限,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,未超標,1.358,<=15
97.500751,未超限,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,未超標,1.800,<=15
97.501002,未超限,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,未超標,2.150,<=15
97.501253,未超限,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,未超標,2.443,<=15
97.501501,未超限,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,未超標,2.705,<=15
97.501750,未超限,11.200,11.192,0.816,0.836,0.726,3.111,2.162,30.043,未超標,25.530,<=15
