線路名稱,1141223SSLUP,線路行別,上行,報表名稱,軌道TQI報表,測量人員,NoName
開始里程,97.50025177001953,結束里程,107.89572143554688,里程增減,里程增
波長,25米-3米波長,測量日期,2025.12.24,測量時刻,01:21:26

里程(Km),超限,左軌向(mm),右軌向(mm),左高低(mm),右高低(mm),水平(mm),軌距(mm),平面性(mm),TQI數值,TQI超標,速度(km/h),標準,
99.999750,未超限,15.467,15.518,1.068,1.015,1.043,5.594,2.711,42.417,未超標,33.149,<=15
100.199767,未超限,0.743,0.605,0.540,0.528,0.106,0.865,0.823,4.209,未超標,23.340,<=15
100.399760,未超限,6.881,6.726,0.820,0.892,0.187,2.279,2.608,20.392,未超標,24.849,<=15
100.599996,未超限,4.236,4.481,0.897,0.905,0.241,0.985,2.865,14.610,未超標,24.914,<=15
100.799758,未超限,11.959,12.047,0.950,0.959,0.224,1.433,2.601,30.172,未超標,20.789,<=15
100.999765,未超限,12.758,12.686,0.717,0.701,0.192,2.294,2.461,31.810,未超標,23.412,<=15
101.199771,未超限,0.947,0.904,0.734,0.736,0.108,1.240,0.911,5.581,未超標,23.364,<=15
101.399995,未超限,7.887,7.932,0.721,0.718,0.234,2.180,3.768,23.439,未超標,14.416,<=15
101.599758,未超限,6.773,6.265,0.578,0.559,0.163,1.058,2.022,17.418,未超標,17.032,<=15
101.799999,未超限,3.083,2.942,0.466,0.461,0.142,1.206,0.741,9.040,未超標,16.767,<=15
102.000004,未超限,2.535,2.058,0.531,0.527,0.191,1.635,1.876,9.352,未超標,19.340,<=15
102.199992,未超限,2.260,1.653,0.531,0.543,0.158,1.259,1.815,8.219,未超標,23.579,<=15
102.400019,未超限,1.683,1.571,0.471,0.478,0.116,1.056,0.651,6.026,未超標,24.331,<=15
102.600005,未超限,2.300,2.292,0.516,0.497,0.127,1.425,0.801,7.959,未超標,18.253,<=15
102.799995,未超限,1.838,1.690,0.575,0.580,0.157,1.367,0.988,7.195,未超標,16.125,<=15
103.000002,未超限,4.387,4.177,0.819,0.870,0.404,1.634,1.090,13.380,未超標,15.958,<=15
103.199999,未超限,2.338,2.468,1.383,1.634,2.245,1.234,2.182,13.484,未超標,15.536,<=15
103.399997,未超限,4.596,4.687,0.905,0.892,0.215,1.439,2.691,15.424,未超標,20.811,<=15
103.599752,未超限,4.991,4.507,0.646,0.665,0.176,2.402,2.326,15.713,未超標,22.673,<=15
103.799754,未超限,3.003,3.025,1.342,1.042,1.322,1.336,1.817,12.888,未超標,18.501,<=15
103.999996,未超限,2.781,2.965,0.507,0.501,0.137,1.336,1.005,9.233,未超標,18.482,<=15
104.199996,未超限,0.970,1.102,1.120,1.522,1.558,1.296,1.809,9.377,未超標,16.247,<=15
104.399999,未超限,1.918,1.766,0.541,0.553,0.206,1.180,1.122,7.285,未超標,18.482,<=15
104.599754,未超限,2.453,2.476,0.560,0.572,0.125,0.919,0.814,7.918,未超標,17.852,<=15
104.799986,未超限,2.488,2.430,0.557,0.506,0.117,1.215,0.860,8.172,未超標,18.482,<=15
104.999983,未超限,2.530,2.343,0.749,0.770,0.216,1.263,1.100,8.972,未超標,17.585,<=15
105.199996,未超限,0.927,0.893,0.592,0.586,0.217,1.106,1.176,5.498,未超標,15.942,<=15
105.399986,未超限,0.781,0.884,0.522,0.539,0.219,1.135,1.205,5.284,未超標,19.412,<=15
105.600001,未超限,2.142,1.874,0.686,0.701,0.198,1.251,1.098,7.951,未超標,20.302,<=15
105.799996,未超限,0.992,1.174,0.495,0.508,0.135,1.114,0.712,5.130,未超標,21.150,<=15
105.999991,未超限,0.910,0.922,0.521,0.486,0.145,1.073,0.876,4.933,未超標,20.980,<=15
106.199995,未超限,0.711,0.751,0.614,0.576,0.146,0.922,0.892,4.612,未超標,19.497,<=15
106.400001,未超限,0.707,0.781,0.672,0.696,0.203,1.063,0.983,5.105,未超標,19.094,<=15
106.599984,未超限,2.729,2.449,0.591,0.559,0.199,1.398,0.957,8.882,未超標,18.996,<=15
106.799984,未超限,3.298,3.355,0.759,0.735,0.198,1.292,0.972,10.609,未超標,19.772,<=15
106.999995,未超限,13.774,13.544,0.869,0.871,0.206,2.848,3.057,35.169,未超標,18.691,<=15
107.199992,未超限,21.357,21.047,0.683,0.716,0.168,2.396,2.246,48.613,未超標,21.213,<=15
107.399989,未超限,13.389,13.826,0.678,0.714,0.167,1.918,2.278,32.969,未超標,19.666,<=15
107.599983,未超限,20.853,20.647,2.253,2.392,2.599,2.508,2.285,53.535,未超標,17.127,<=15
