線路名稱,1150114XYLDN1,線路行別,下行,報表名稱,軌道參數報表,測量人員,NoName
開始里程,100.97074890136719,結束里程,92.66902160644531,里程增減,里程減
波長,25米-3米波長,測量日期,2026.01.15,測量時刻,02:13:54

檢測點號, 里程(Km),軌距(mm),超高(mm),水平(mm),左高低(mm),右高低(mm),左軌向(mm),右軌向(mm),平面性(mm),速度(km/h),特征,
1,100.970750,-0.80,-6.24,0.00,inf,inf,inf,inf,inf,-0.00,
2,100.970500,-0.50,-6.07,0.00,inf,inf,inf,inf,inf,1.58,
3,100.970250,-0.30,-5.74,0.00,inf,inf,inf,inf,inf,2.13,
4,100.970000,0.20,-5.60,0.00,inf,inf,inf,inf,inf,2.54,
5,100.969750,0.50,-5.53,0.00,inf,inf,inf,inf,inf,2.89,
6,100.969500,0.70,-5.32,0.00,inf,inf,inf,inf,inf,3.20,
7,100.969250,1.10,-5.19,0.00,inf,inf,inf,inf,inf,3.48,
8,100.969000,1.20,-5.11,0.00,inf,inf,inf,inf,inf,3.74,
9,100.968750,1.49,-4.98,0.00,inf,inf,inf,inf,inf,3.97,
10,100.968500,1.99,-4.99,-0.05,inf,inf,inf,inf,inf,4.20,
11,100.968250,2.20,-4.97,0.03,inf,inf,inf,inf,inf,4.41,
12,100.968000,2.30,-5.02,0.06,inf,inf,inf,inf,-1.05,4.61,
13,100.967750,2.79,-5.03,0.06,inf,inf,inf,inf,-0.71,4.80,
14,100.967500,3.00,-4.97,0.13,inf,inf,inf,inf,-0.63,4.98,
15,100.967250,3.20,-5.15,0.08,inf,inf,inf,inf,-0.38,5.15,
16,100.967000,3.49,-5.20,0.09,inf,inf,inf,inf,-0.12,5.32,
17,100.966750,3.50,-5.38,0.06,inf,inf,inf,inf,0.19,5.48,
18,100.966500,3.69,-5.44,0.08,inf,inf,inf,inf,0.33,5.63,
19,100.966250,3.70,-5.66,0.21,inf,inf,inf,inf,0.68,5.78,
20,100.966000,3.50,-5.78,0.11,inf,inf,inf,inf,0.79,5.93,
21,100.965750,3.30,-6.07,0.17,inf,inf,inf,inf,1.10,6.07,
22,100.965500,3.30,-6.22,0.11,inf,inf,inf,inf,1.21,6.22,
23,100.965250,2.90,-6.45,0.19,inf,inf,inf,inf,1.41,6.35,
24,100.965000,2.60,-6.59,0.14,inf,inf,inf,inf,1.62,6.48,
25,100.964750,2.50,-6.66,0.16,inf,inf,inf,inf,1.51,6.61,
26,100.964500,2.21,-6.75,0.03,inf,inf,inf,inf,1.56,6.74,
27,100.964250,2.00,-6.87,0.02,inf,inf,inf,inf,1.49,6.86,
28,100.964000,2.10,-6.89,-0.05,inf,inf,inf,inf,1.44,6.97,
29,100.963750,1.80,-6.91,-0.07,inf,inf,inf,inf,1.25,7.09,
30,100.963500,1.60,-6.95,-0.02,inf,inf,inf,inf,1.17,7.21,
31,100.963250,1.31,-7.08,-0.02,inf,inf,inf,inf,1.01,7.32,
32,100.963000,1.10,-7.17,-0.04,inf,inf,inf,inf,0.94,7.44,
33,100.962750,0.80,-6.89,-0.01,inf,inf,inf,inf,0.44,7.54,
34,100.962500,0.89,-7.09,0.01,inf,inf,inf,inf,0.51,7.65,
35,100.962250,0.61,-6.93,0.01,inf,inf,inf,inf,0.28,7.75,
36,100.962000,0.60,-7.01,-0.10,inf,inf,inf,inf,0.26,7.87,
37,100.961750,0.70,-7.01,-0.18,inf,inf,inf,inf,0.14,7.96,
38,100.961500,0.41,-6.80,0.09,inf,inf,inf,inf,-0.09,8.05,
39,100.961250,0.78,-6.80,-0.12,inf,inf,inf,inf,-0.11,8.15,
40,100.961000,0.42,-6.67,0.01,inf,inf,inf,inf,-0.27,8.25,
41,100.960750,0.69,-6.59,-0.11,inf,inf,inf,inf,-0.49,8.34,
42,100.960500,0.80,-6.40,-0.20,inf,inf,inf,inf,-0.77,8.45,
43,100.960250,0.90,-6.17,-0.04,inf,inf,inf,inf,-0.71,8.54,
44,100.960000,0.80,-6.03,-0.16,inf,inf,inf,inf,-1.07,8.63,
