線路名稱,1150114XYLDN1,線路行別,下行,報表名稱,軌道TQI報表,測量人員,NoName
開始里程,100.97074890136719,結束里程,92.66902160644531,里程增減,里程減
波長,25米-3米波長,測量日期,2026.01.15,測量時刻,02:13:54

里程(Km),超限,左軌向(mm),右軌向(mm),左高低(mm),右高低(mm),水平(mm),軌距(mm),平面性(mm),TQI數值,TQI超標,速度(km/h),標準,
100.970749,未超限,0.739,0.717,0.665,0.707,0.142,1.024,1.087,5.080,未超標,26.293,<=15
100.770734,未超限,1.518,1.280,1.272,1.328,0.221,1.383,1.738,8.739,未超標,26.211,<=15
100.570746,未超限,14.297,14.220,1.200,1.444,1.720,5.335,3.112,41.328,未超標,27.115,<=15
100.370740,未超限,16.152,15.910,0.666,0.712,0.186,4.328,2.595,40.549,未超標,27.465,<=15
100.170737,未超限,4.175,3.457,1.338,1.700,1.513,2.656,1.782,16.620,未超標,23.241,<=15
99.970733,未超限,11.105,11.501,0.971,0.925,0.181,2.782,1.927,29.391,未超標,27.656,<=15
99.770740,未超限,1.931,2.317,0.376,0.369,0.136,1.029,1.401,7.558,未超標,27.002,<=15
99.570734,未超限,8.111,7.790,0.799,0.791,0.173,2.425,2.266,22.355,未超標,19.454,<=15
99.370736,未超限,1.138,0.968,0.742,0.708,0.164,1.454,0.973,6.146,未超標,24.441,<=15
99.170745,未超限,11.127,10.158,0.594,0.580,0.172,4.990,2.664,30.286,未超標,24.890,<=15
98.970736,未超限,0.937,0.989,0.621,0.637,0.142,1.650,0.907,5.883,未超標,27.438,<=15
98.770732,未超限,12.487,12.653,0.708,0.711,0.173,5.640,2.445,34.816,未超標,22.029,<=15
98.570503,未超限,1.399,1.294,0.734,0.746,0.140,1.630,0.996,6.940,未超標,24.389,<=15
98.370736,未超限,1.563,1.487,1.326,1.451,1.434,2.573,1.508,11.341,未超標,24.277,<=15
98.170733,未超限,12.815,12.800,0.737,0.756,0.264,4.462,2.639,34.475,未超標,25.721,<=15
97.970747,未超限,0.000,0.000,0.756,0.746,0.322,2.314,1.351,5.489,未超標,25.585,<=15
97.770473,未超限,8.916,7.709,0.676,0.690,0.243,5.145,2.646,26.026,未超標,27.192,<=15
97.570745,未超限,10.092,9.160,0.787,0.759,0.209,3.425,2.462,26.892,未超標,25.966,<=15
97.370741,未超限,0.000,0.000,0.787,0.805,0.157,1.680,0.784,4.213,未超標,30.135,<=15
97.170497,未超限,24.012,23.143,0.666,0.642,0.206,5.204,2.797,56.669,未超標,28.745,<=15
96.970508,未超限,12.015,12.626,0.750,0.736,0.236,4.116,2.876,33.355,未超標,24.495,<=15
96.770735,未超限,6.417,5.521,0.672,0.633,0.168,1.901,2.019,17.332,未超標,24.277,<=15
96.570749,未超限,6.284,6.957,0.561,0.564,0.163,1.608,2.079,18.216,未超標,25.057,<=15
96.370736,未超限,0.749,0.831,0.671,0.671,0.145,1.007,0.897,4.970,未超標,25.367,<=15
96.170732,未超限,0.653,0.602,0.649,0.643,0.193,0.850,1.090,4.680,未超標,25.612,<=15
95.970741,未超限,0.917,0.774,0.614,0.634,0.176,0.880,0.895,4.890,未超標,26.102,<=15
95.770748,未超限,3.994,4.034,0.573,0.585,0.156,0.904,0.800,11.047,未超標,26.384,<=15
95.570511,未超限,2.176,2.247,0.575,0.540,0.161,0.845,0.927,7.471,未超標,24.822,<=15
95.370740,未超限,0.861,0.737,1.165,1.218,2.413,1.315,1.333,9.041,未超標,23.555,<=15
95.170497,未超限,0.658,0.753,0.577,0.565,0.143,0.981,0.935,4.612,未超標,24.740,<=15
94.970489,未超限,0.935,0.992,1.202,1.065,1.655,1.279,1.533,8.661,未超標,23.769,<=15
94.770489,未超限,2.855,2.714,0.666,0.611,0.148,0.901,0.923,8.818,未超標,24.413,<=15
94.570749,未超限,0.836,1.119,0.697,0.714,0.168,0.922,1.090,5.546,未超標,24.359,<=15
94.370744,未超限,0.729,0.716,0.676,0.690,0.184,0.891,1.087,4.973,未超標,24.441,<=15
94.170744,未超限,3.576,3.407,0.452,0.412,0.160,1.036,0.939,9.982,未超標,24.931,<=15
93.970510,未超限,2.224,2.181,0.587,0.579,0.131,1.091,0.950,7.743,未超標,26.266,<=15
93.770744,未超限,3.697,3.605,0.396,0.398,0.134,1.135,0.916,10.281,未超標,24.461,<=15
93.570485,未超限,0.634,0.610,0.473,0.490,0.164,0.801,1.005,4.177,未超標,24.604,<=15
93.370507,未超限,15.410,16.488,1.877,1.745,2.390,4.083,2.086,44.078,未超標,23.078,<=15
93.170506,未超限,10.836,10.304,1.123,1.108,0.797,1.876,1.505,27.548,未超標,23.977,<=15
92.970490,未超限,2.401,2.182,0.547,0.549,0.142,0.904,0.975,7.699,未超標,24.580,<=15
